GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
Id,Id2,Geography,Estimate; Median age -- - Total:,Margin of Error; Median age -- - Total:,Estimate; Median age -- - Male,Margin of Error; Median age -- - Male,Estimate; Median age -- - Female,Margin of Error; Median age -- - Female
1400000US06073020806,06073020806,"Census Tract 208.06, San Diego County, California",30.5,4.5,30.7,4.4,29.8,8.4
1400000US06073020807,06073020807,"Census Tract 208.07, San Diego County, California",49.4,2.6,49.1,3.3,49.6,3.3
1400000US06073020809,06073020809,"Census Tract 208.09, San Diego County, California",37.2,3.2,34.9,2.4,39.5,6.8
1400000US06073020810,06073020810,"Census Tract 208.10, San Diego County, California",42.5,1.6,42.2,3.2,42.8,2.5
1400000US06073020811,06073020811,"Census Tract 208.11, San Diego County, California",39.2,3.9,39.6,6.7,39.0,7.9
1400000US06073020902,06073020902,"Census Tract 209.02, San Diego County, California",54.5,12.1,46.6,12.5,57.9,2.0
1400000US06073020903,06073020903,"Census Tract 209.03, San Diego County, California",51.2,3.9,50.2,6.0,51.8,5.7
1400000US06073020904,06073020904,"Census Tract 209.04, San Diego County, California",46.1,5.3,47.3,5.3,45.4,7.1
1400000US06073021000,06073021000,"Census Tract 210, San Diego County, California",54.9,5.9,54.8,7.1,56.2,9.2
1400000US06073021100,06073021100,"Census Tract 211, San Diego County, California",36.3,4.7,36.9,4.8,36.1,8.6
1400000US06073021202,06073021202,"Census Tract 212.02, San Diego County, California",40.1,6.9,38.2,8.6,41.5,9.4
1400000US06073021204,06073021204,"Census Tract 212.04, San Diego County, California",50.0,2.3,47.0,3.2,50.9,3.1
1400000US06073021205,06073021205,"Census Tract 212.05, San Diego County, California",37.9,4.7,34.7,6.3,40.0,4.0
1400000US06073021206,06073021206,"Census Tract 212.06, San Diego County, California",48.1,3.8,49.4,6.7,47.7,3.2
1400000US06073021302,06073021302,"Census Tract 213.02, San Diego County, California",36.2,2.7,33.3,2.0,43.6,4.7
1400000US06073021303,06073021303,"Census Tract 213.03, San Diego County, California",39.3,2.7,39.5,4.2,38.7,3.8
1400000US06073021304,06073021304,"Census Tract 213.04, San Diego County, California",43.3,5.1,42.8,5.4,43.7,5.7
1400000US06073021400,06073021400,"Census Tract 214, San Diego County, California",31.0,1.7,31.8,2.8,30.7,1.7
1400000US06073021500,06073021500,"Census Tract 215, San Diego County, California",38.8,1.5,38.7,3.1,38.8,2.5
1400000US06073021600,06073021600,"Census Tract 216, San Diego County, California",26.8,3.7,25.4,2.6,34.2,3.0
1400000US06073021800,06073021800,"Census Tract 218, San Diego County, California",52.1,5.9,50.4,8.0,53.9,6.0
1400000US06073021900,06073021900,"Census Tract 219, San Diego County, California",25.9,1.5,26.3,1.2,24.3,3.2
1400000US06073022000,06073022000,"Census Tract 220, San Diego County, California",33.1,6.2,25.8,5.9,39.8,3.3
1400000US06073022100,06073022100,"Census Tract 221, San Diego County, California",38.3,1.6,37.4,3.3,38.9,3.0
1400000US06073990100,06073990100,"Census Tract 9901, San Diego County, California",-,**,-,**,-,**
