GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US06073001500,06073001500,"Census Tract 15, San Diego County, California",3905,362,3103,410,308,139,13,20,208,109,0,12,118,83,155,93,40,57,115,79
1400000US06073001600,06073001600,"Census Tract 16, San Diego County, California",5893,682,3427,652,851,376,218,274,760,388,0,17,230,186,407,306,33,38,374,306
1400000US06073001700,06073001700,"Census Tract 17, San Diego County, California",4619,516,3263,421,372,123,0,12,287,185,0,12,160,90,537,372,61,49,476,374
1400000US06073001800,06073001800,"Census Tract 18, San Diego County, California",5957,601,3848,600,972,468,38,61,275,130,0,17,241,179,583,322,27,44,556,315
1400000US06073001900,06073001900,"Census Tract 19, San Diego County, California",3052,268,2569,246,66,52,7,11,101,91,0,12,100,73,209,123,9,14,200,120
1400000US06073002001,06073002001,"Census Tract 20.01, San Diego County, California",3285,183,3000,208,105,96,0,12,83,57,11,16,25,23,61,41,10,15,51,39
1400000US06073002002,06073002002,"Census Tract 20.02, San Diego County, California",2636,238,2209,291,202,142,0,12,65,50,0,12,46,46,114,81,0,12,114,81
1400000US06073002100,06073002100,"Census Tract 21, San Diego County, California",4464,509,2972,433,399,217,43,54,272,135,0,12,298,160,480,333,67,79,413,286
1400000US06073002201,06073002201,"Census Tract 22.01, San Diego County, California",4265,417,2521,502,726,171,0,12,257,106,0,12,515,301,246,157,63,52,183,145
1400000US06073002202,06073002202,"Census Tract 22.02, San Diego County, California",5079,490,3038,548,253,129,20,27,1198,232,0,17,442,274,128,104,29,48,99,89
1400000US06073002301,06073002301,"Census Tract 23.01, San Diego County, California",2964,262,1409,330,652,242,0,12,594,197,0,12,256,192,53,52,0,12,53,52
1400000US06073002302,06073002302,"Census Tract 23.02, San Diego County, California",6276,748,2636,714,999,407,0,17,1548,375,0,17,760,362,333,243,0,17,333,243
1400000US06073002401,06073002401,"Census Tract 24.01, San Diego County, California",4778,474,3250,358,511,174,90,77,421,170,0,12,257,249,249,158,45,69,204,157
1400000US06073002402,06073002402,"Census Tract 24.02, San Diego County, California",5061,578,3562,606,293,164,8,14,698,308,0,17,425,264,75,72,0,17,75,72
1400000US06073002501,06073002501,"Census Tract 25.01, San Diego County, California",5602,452,3288,452,561,182,7,13,852,193,0,17,613,388,281,204,85,80,196,172
1400000US06073002502,06073002502,"Census Tract 25.02, San Diego County, California",6061,532,3765,658,679,276,51,49,776,240,30,48,593,382,167,121,0,17,167,121
1400000US06073002601,06073002601,"Census Tract 26.01, San Diego County, California",5982,640,3356,470,367,409,8,13,1167,160,0,17,995,445,89,96,0,17,89,96
1400000US06073002602,06073002602,"Census Tract 26.02, San Diego County, California",4067,395,2422,403,608,233,15,24,793,207,0,12,201,123,28,35,0,12,28,35
1400000US06073002702,06073002702,"Census Tract 27.02, San Diego County, California",4973,537,3051,553,1002,432,90,102,555,301,49,70,156,148,70,55,0,12,70,55
1400000US06073002703,06073002703,"Census Tract 27.03, San Diego County, California",7114,627,3896,709,1255,347,0,17,1434,387,0,17,298,327,231,144,141,131,90,76
1400000US06073002705,06073002705,"Census Tract 27.05, San Diego County, California",4222,286,1213,223,635,152,25,39,1725,235,174,248,121,108,329,229,91,99,238,220
1400000US06073002707,06073002707,"Census Tract 27.07, San Diego County, California",5649,547,2418,566,872,397,10,13,1304,195,33,35,938,372,74,87,0,17,74,87
1400000US06073002708,06073002708,"Census Tract 27.08, San Diego County, California",6062,488,2716,605,1346,438,116,177,1048,241,37,52,415,235,384,318,41,79,343,323
1400000US06073002709,06073002709,"Census Tract 27.09, San Diego County, California",3448,422,2136,549,375,192,0,12,388,222,0,12,217,181,332,145,113,91,219,129
1400000US06073002710,06073002710,"Census Tract 27.10, San Diego County, California",3913,423,1615,483,867,407,0,12,868,281,0,12,539,401,24,24,0,12,24,24
1400000US06073002711,06073002711,"Census Tract 27.11, San Diego County, California",3065,341,1248,313,499,198,8,13,814,239,16,34,311,310,169,110,0,12,169,110
1400000US06073002712,06073002712,"Census Tract 27.12, San Diego County, California",4994,435,2034,419,1315,245,46,33,873,201,0,12,594,374,132,88,0,12,132,88
1400000US06073002801,06073002801,"Census Tract 28.01, San Diego County, California",2841,464,2188,333,63,50,15,19,431,221,31,37,22,28,91,83,0,12,91,83
1400000US06073002803,06073002803,"Census Tract 28.03, San Diego County, California",5295,533,3072,478,962,412,11,17,786,290,0,17,213,219,251,150,33,55,218,135
1400000US06073002804,06073002804,"Census Tract 28.04, San Diego County, California",4793,428,3635,387,203,156,0,12,556,155,0,12,166,90,233,165,0,12,233,165
1400000US06073002902,06073002902,"Census Tract 29.02, San Diego County, California",6209,577,4421,566,591,351,79,94,549,190,37,65,252,177,280,152,23,33,257,148
1400000US06073002903,06073002903,"Census Tract 29.03, San Diego County, California",4199,376,3154,414,335,154,34,54,525,158,0,12,72,73,79,60,13,23,66,49
1400000US06073002904,06073002904,"Census Tract 29.04, San Diego County, California",7614,543,5843,599,189,129,13,21,798,234,0,17,203,101,568,247,38,32,530,241
1400000US06073002905,06073002905,"Census Tract 29.05, San Diego County, California",4313,539,2410,478,864,457,81,72,329,273,0,12,144,124,485,245,115,118,370,209
1400000US06073003001,06073003001,"Census Tract 30.01, San Diego County, California",3865,476,792,297,1244,197,0,12,166,97,0,12,1521,603,142,90,55,52,87,72
1400000US06073003003,06073003003,"Census Tract 30.03, San Diego County, California",5249,416,2838,549,1030,281,20,32,268,141,0,17,836,456,257,148,44,61,213,130
1400000US06073003004,06073003004,"Census Tract 30.04, San Diego County, California",5461,517,1818,472,944,376,0,17,193,132,0,17,2169,675,337,206,114,146,223,143
1400000US06073003101,06073003101,"Census Tract 31.01, San Diego County, California",4002,402,1212,349,1652,245,0,12,140,117,206,295,723,361,69,52,13,20,56,48
1400000US06073003103,06073003103,"Census Tract 31.03, San Diego County, California",6863,461,1915,482,2299,291,11,19,1061,190,0,17,1228,445,349,192,45,47,304,184
1400000US06073003105,06073003105,"Census Tract 31.05, San Diego County, California",4256,429,1297,384,669,272,0,12,418,240,248,261,1482,398,142,80,46,47,96,66
1400000US06073003107,06073003107,"Census Tract 31.07, San Diego County, California",6352,401,1948,526,1034,212,0,17,1977,393,34,47,1086,467,273,176,66,71,207,154
1400000US06073003108,06073003108,"Census Tract 31.08, San Diego County, California",3738,288,2707,308,180,94,0,12,441,179,38,47,275,143,97,71,7,12,90,70
1400000US06073003109,06073003109,"Census Tract 31.09, San Diego County, California",3435,286,282,118,264,151,0,12,2643,274,25,62,104,78,117,79,39,46,78,64
1400000US06073003111,06073003111,"Census Tract 31.11, San Diego County, California",6945,511,2248,560,1445,329,0,17,1369,235,24,38,1653,629,206,117,44,53,162,103
1400000US06073003112,06073003112,"Census Tract 31.12, San Diego County, California",4249,510,1218,390,530,201,134,189,1192,461,420,425,658,400,97,97,9,28,88,104
1400000US06073003113,06073003113,"Census Tract 31.13, San Diego County, California",4992,486,858,268,805,217,0,12,2602,431,27,41,451,345,249,155,0,12,249,155
1400000US06073003114,06073003114,"Census Tract 31.14, San Diego County, California",3544,342,291,137,537,287,0,12,2180,297,8,18,385,250,143,124,27,47,116,109
1400000US06073003115,06073003115,"Census Tract 31.15, San Diego County, California",6891,563,1700,534,869,351,0,17,2760,365,154,181,1171,370,237,153,129,120,108,78
1400000US06073003201,06073003201,"Census Tract 32.01, San Diego County, California",5625,502,2442,381,799,260,0,17,1454,321,96,104,452,237,382,185,56,70,326,160
1400000US06073003202,06073003202,"Census Tract 32.02, San Diego County, California",4821,416,2845,615,158,142,186,250,670,337,0,12,591,346,371,258,58,62,313,245
1400000US06073003204,06073003204,"Census Tract 32.04, San Diego County, California",3542,332,2528,400,105,129,41,62,464,153,0,12,281,226,123,90,25,29,98,85
1400000US06073003207,06073003207,"Census Tract 32.07, San Diego County, California",7018,863,4724,952,948,495,135,206,513,264,0,17,351,212,347,361,13,24,334,360
1400000US06073003208,06073003208,"Census Tract 32.08, San Diego County, California",6786,704,2380,667,1078,524,0,17,2275,452,24,38,551,272,478,299,25,47,453,290
1400000US06073003209,06073003209,"Census Tract 32.09, San Diego County, California",5326,529,1554,470,1155,437,0,17,2099,451,0,17,350,209,168,109,26,37,142,94
1400000US06073003211,06073003211,"Census Tract 32.11, San Diego County, California",3163,278,1875,223,188,103,0,12,798,143,5,7,219,128,78,50,12,16,66,48
1400000US06073003212,06073003212,"Census Tract 32.12, San Diego County, California",4035,456,2020,404,544,308,34,40,654,226,243,187,140,97,400,250,13,22,387,250
1400000US06073003213,06073003213,"Census Tract 32.13, San Diego County, California",4017,278,700,276,400,179,0,12,2266,289,0,12,348,216,303,158,149,132,154,115
1400000US06073003214,06073003214,"Census Tract 32.14, San Diego County, California",5155,416,2216,344,1052,324,2,4,1207,291,336,307,123,116,219,161,16,24,203,148
1400000US06073003301,06073003301,"Census Tract 33.01, San Diego County, California",3240,323,1059,337,1079,192,18,29,136,99,0,12,896,263,52,51,0,12,52,51
1400000US06073003303,06073003303,"Census Tract 33.03, San Diego County, California",4442,415,1754,392,555,193,28,46,137,135,0,12,1810,495,158,145,114,133,44,51
1400000US06073003304,06073003304,"Census Tract 33.04, San Diego County, California",3945,644,2673,558,461,224,0,12,295,224,219,203,292,295,5,7,0,12,5,7
1400000US06073003305,06073003305,"Census Tract 33.05, San Diego County, California",5872,616,1511,518,1757,376,227,342,633,238,0,17,1723,513,21,25,0,17,21,25
1400000US06073003401,06073003401,"Census Tract 34.01, San Diego County, California",6521,494,2914,502,2021,420,0,17,885,289,2,4,422,335,277,160,49,58,228,147
1400000US06073003403,06073003403,"Census Tract 34.03, San Diego County, California",4215,430,2685,523,529,159,34,58,280,122,0,12,469,230,218,174,16,27,202,178
1400000US06073003404,06073003404,"Census Tract 34.04, San Diego County, California",4815,552,2764,594,693,192,61,52,564,212,0,12,601,275,132,87,61,61,71,70
1400000US06073003501,06073003501,"Census Tract 35.01, San Diego County, California",4039,528,1747,497,407,110,27,25,0,12,0,12,1754,465,104,69,44,44,60,53
1400000US06073003502,06073003502,"Census Tract 35.02, San Diego County, California",5039,430,1842,474,711,287,0,17,90,93,0,17,2223,504,173,158,73,75,100,135
1400000US06073003601,06073003601,"Census Tract 36.01, San Diego County, California",2924,329,1241,302,98,134,11,18,18,60,0,12,1538,405,18,35,0,12,18,35
1400000US06073003602,06073003602,"Census Tract 36.02, San Diego County, California",3588,309,1382,491,344,176,267,227,104,89,0,12,1305,378,186,121,89,95,97,132
1400000US06073003603,06073003603,"Census Tract 36.03, San Diego County, California",4404,580,1517,373,263,130,0,12,213,198,0,12,2383,666,28,46,28,46,0,12
1400000US06073003800,06073003800,"Census Tract 38, San Diego County, California",7499,1592,4962,1065,1265,453,43,39,497,213,33,38,218,164,481,167,28,37,453,168
1400000US06073003901,06073003901,"Census Tract 39.01, San Diego County, California",4669,508,1566,473,385,197,0,12,58,67,0,12,2624,575,36,43,26,41,10,15
1400000US06073003902,06073003902,"Census Tract 39.02, San Diego County, California",4983,559,1817,458,346,135,0,12,49,72,0,12,2544,566,227,197,74,96,153,182
1400000US06073004000,06073004000,"Census Tract 40, San Diego County, California",4710,641,3481,584,444,191,0,12,104,99,0,12,605,336,76,80,8,14,68,79
1400000US06073004100,06073004100,"Census Tract 41, San Diego County, California",6694,676,5016,738,571,170,31,39,221,104,0,17,599,268,256,147,6,10,250,147
1400000US06073004200,06073004200,"Census Tract 42, San Diego County, California",6119,617,5020,593,130,78,60,53,297,203,0,17,309,284,303,140,68,93,235,137
1400000US06073004300,06073004300,"Census Tract 43, San Diego County, California",3719,265,3118,237,104,80,10,16,109,66,0,12,163,107,215,112,8,12,207,112
1400000US06073004400,06073004400,"Census Tract 44, San Diego County, California",3983,396,3127,416,192,153,3,7,93,77,31,49,249,154,288,188,27,30,261,188
1400000US06073004501,06073004501,"Census Tract 45.01, San Diego County, California",2783,319,2329,326,95,90,0,12,130,103,0,12,73,53,156,105,64,87,92,56
1400000US06073004600,06073004600,"Census Tract 46, San Diego County, California",2044,186,1701,182,93,63,9,15,128,106,0,12,46,44,67,40,0,12,67,40
1400000US06073004700,06073004700,"Census Tract 47, San Diego County, California",1936,268,1470,263,127,62,4,7,96,105,0,12,172,84,67,72,0,12,67,72
1400000US06073004800,06073004800,"Census Tract 48, San Diego County, California",3727,504,2563,587,352,204,16,24,2,6,0,12,689,293,105,98,50,46,55,86
1400000US06073004900,06073004900,"Census Tract 49, San Diego County, California",5179,508,2256,570,320,174,31,32,12,14,0,17,2458,539,102,98,94,98,8,12
1400000US06073005000,06073005000,"Census Tract 50, San Diego County, California",2134,370,1038,293,21,31,104,119,0,12,5,9,861,384,105,92,84,85,21,21
1400000US06073005100,06073005100,"Census Tract 51, San Diego County, California",6909,1144,4513,1003,1063,326,39,55,299,124,5,12,681,397,309,135,22,30,287,132
1400000US06073005200,06073005200,"Census Tract 52, San Diego County, California",4904,620,3777,591,512,219,0,12,432,183,0,12,40,38,143,92,30,46,113,79
1400000US06073005300,06073005300,"Census Tract 53, San Diego County, California",6075,522,4253,435,752,219,101,59,501,165,0,17,300,119,168,100,0,17,168,100
1400000US06073005400,06073005400,"Census Tract 54, San Diego County, California",7567,684,5540,578,327,216,0,17,875,250,0,17,204,157,621,362,185,194,436,318
1400000US06073005500,06073005500,"Census Tract 55, San Diego County, California",101,44,61,43,0,12,0,12,10,21,10,22,12,26,8,16,0,12,8,16
1400000US06073005600,06073005600,"Census Tract 56, San Diego County, California",3527,391,2766,371,240,114,29,33,305,108,41,63,98,59,48,37,0,12,48,37
1400000US06073005700,06073005700,"Census Tract 57, San Diego County, California",1662,259,1165,198,154,106,0,12,195,127,0,12,56,38,92,74,7,10,85,73
1400000US06073005800,06073005800,"Census Tract 58, San Diego County, California",2800,373,2386,365,86,81,0,12,171,98,0,12,89,99,68,58,0,12,68,58
1400000US06073005900,06073005900,"Census Tract 59, San Diego County, California",2589,274,2218,284,160,95,5,9,98,65,0,12,24,22,84,44,23,27,61,35
1400000US06073006000,06073006000,"Census Tract 60, San Diego County, California",3437,403,3032,338,48,47,0,12,124,88,0,12,139,180,94,74,0,12,94,74
1400000US06073006100,06073006100,"Census Tract 61, San Diego County, California",2527,249,1933,258,71,66,0,12,77,56,0,12,106,75,340,183,236,204,104,88
1400000US06073006200,06073006200,"Census Tract 62, San Diego County, California",29,22,29,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06073006300,06073006300,"Census Tract 63, San Diego County, California",3184,545,2529,475,205,132,68,71,117,69,15,23,57,60,193,111,28,61,165,93
1400000US06073006500,06073006500,"Census Tract 65, San Diego County, California",2674,409,2014,383,244,148,12,27,145,83,27,42,129,134,103,63,12,18,91,63
1400000US06073006600,06073006600,"Census Tract 66, San Diego County, California",2015,123,1189,194,303,131,65,87,155,98,54,38,38,38,211,116,15,22,196,112
1400000US06073006801,06073006801,"Census Tract 68.01, San Diego County, California",2355,247,2000,284,128,119,15,18,139,79,0,12,0,12,73,51,0,12,73,51
1400000US06073006802,06073006802,"Census Tract 68.02, San Diego County, California",5814,618,5064,704,156,107,23,48,278,146,0,17,139,116,154,98,30,37,124,89
1400000US06073006900,06073006900,"Census Tract 69, San Diego County, California",5684,611,5053,535,172,169,0,17,198,137,62,100,0,17,199,154,0,17,199,154
1400000US06073007002,06073007002,"Census Tract 70.02, San Diego County, California",3084,204,2876,223,0,12,0,12,64,50,20,25,54,71,70,63,12,18,58,61
1400000US06073007100,06073007100,"Census Tract 71, San Diego County, California",4729,419,4320,406,69,48,42,67,127,130,0,12,18,29,153,128,0,12,153,128
1400000US06073007200,06073007200,"Census Tract 72, San Diego County, California",5921,479,5275,437,74,46,14,19,263,96,0,17,74,61,221,109,7,13,214,110
1400000US06073007301,06073007301,"Census Tract 73.01, San Diego County, California",4355,438,4062,424,91,98,38,61,34,39,0,12,56,71,74,63,31,39,43,42
1400000US06073007302,06073007302,"Census Tract 73.02, San Diego County, California",2035,148,1971,145,0,12,0,12,57,49,0,12,7,13,0,12,0,12,0,12
1400000US06073007400,06073007400,"Census Tract 74, San Diego County, California",6308,546,5608,555,102,93,0,17,127,109,0,17,145,99,326,164,47,50,279,150
1400000US06073007501,06073007501,"Census Tract 75.01, San Diego County, California",3841,382,3581,399,65,82,18,28,55,61,0,12,11,21,111,90,31,35,80,79
1400000US06073007502,06073007502,"Census Tract 75.02, San Diego County, California",2822,297,2363,328,223,201,10,15,36,33,0,12,79,56,111,78,10,16,101,76
1400000US06073007600,06073007600,"Census Tract 76, San Diego County, California",4563,624,4328,581,0,12,51,84,71,67,30,48,0,12,83,91,0,12,83,91
1400000US06073007701,06073007701,"Census Tract 77.01, San Diego County, California",4054,343,3852,334,0,12,10,16,121,103,0,12,71,97,0,12,0,12,0,12
1400000US06073007702,06073007702,"Census Tract 77.02, San Diego County, California",3477,333,3127,353,70,72,40,62,148,117,12,20,17,27,63,54,16,26,47,50
1400000US06073007800,06073007800,"Census Tract 78, San Diego County, California",5500,527,4812,607,57,63,0,17,244,202,0,17,250,179,137,99,16,26,121,99
1400000US06073007903,06073007903,"Census Tract 79.03, San Diego County, California",4855,472,4553,481,52,67,0,12,117,108,0,12,58,44,75,61,14,22,61,57
1400000US06073007905,06073007905,"Census Tract 79.05, San Diego County, California",2168,472,2085,470,20,33,22,27,13,21,0,12,28,32,0,12,0,12,0,12
1400000US06073007907,06073007907,"Census Tract 79.07, San Diego County, California",2861,338,2672,346,19,30,0,12,82,52,0,12,62,49,26,25,0,12,26,25
1400000US06073007908,06073007908,"Census Tract 79.08, San Diego County, California",2700,268,2479,263,0,12,0,12,54,51,0,12,76,86,91,94,0,12,91,94
1400000US06073007910,06073007910,"Census Tract 79.10, San Diego County, California",2981,240,2843,247,0,12,0,12,53,54,0,12,19,23,66,53,0,12,66,53
1400000US06073008002,06073008002,"Census Tract 80.02, San Diego County, California",2344,237,2197,220,13,18,23,40,9,14,0,12,25,25,77,51,23,33,54,41
1400000US06073008003,06073008003,"Census Tract 80.03, San Diego County, California",3219,263,2771,266,156,98,0,12,126,102,0,12,53,60,113,76,10,15,103,74
1400000US06073008006,06073008006,"Census Tract 80.06, San Diego County, California",3696,380,3401,353,27,36,16,26,51,61,0,12,184,136,17,27,17,27,0,12
1400000US06073008101,06073008101,"Census Tract 81.01, San Diego County, California",3665,343,3326,340,13,20,50,60,144,95,0,12,68,63,64,60,0,12,64,60
1400000US06073008102,06073008102,"Census Tract 81.02, San Diego County, California",3169,267,2923,259,20,26,0,12,80,54,9,14,62,60,75,78,0,12,75,78
1400000US06073008200,06073008200,"Census Tract 82, San Diego County, California",2737,407,2444,368,22,22,0,12,234,190,0,12,18,20,19,32,0,12,19,32
1400000US06073008301,06073008301,"Census Tract 83.01, San Diego County, California",2642,229,2520,233,2,4,14,24,72,90,0,12,25,27,9,17,9,17,0,12
1400000US06073008303,06073008303,"Census Tract 83.03, San Diego County, California",3294,320,3172,333,35,51,0,12,55,44,0,12,32,35,0,12,0,12,0,12
1400000US06073008305,06073008305,"Census Tract 83.05, San Diego County, California",4615,372,2177,234,91,64,0,12,1608,196,6,9,358,155,375,129,54,38,321,114
1400000US06073008306,06073008306,"Census Tract 83.06, San Diego County, California",3422,274,2780,307,62,76,0,12,252,75,0,12,13,19,315,219,8,13,307,220
1400000US06073008307,06073008307,"Census Tract 83.07, San Diego County, California",3757,200,2902,190,20,25,0,12,624,146,50,66,7,13,154,86,65,64,89,60
1400000US06073008310,06073008310,"Census Tract 83.10, San Diego County, California",5365,359,4725,371,2,6,0,17,419,142,0,17,27,49,192,154,0,17,192,154
1400000US06073008311,06073008311,"Census Tract 83.11, San Diego County, California",2824,209,2647,228,4,7,15,22,69,57,0,12,1,2,88,68,0,12,88,68
1400000US06073008312,06073008312,"Census Tract 83.12, San Diego County, California",3748,387,3166,400,24,29,0,12,331,143,0,12,52,53,175,130,19,31,156,114
1400000US06073008313,06073008313,"Census Tract 83.13, San Diego County, California",2189,210,1824,238,0,12,0,12,247,118,0,12,15,18,103,85,0,12,103,85
1400000US06073008324,06073008324,"Census Tract 83.24, San Diego County, California",6890,482,5952,473,323,315,0,17,351,182,0,17,25,40,239,144,51,42,188,138
1400000US06073008327,06073008327,"Census Tract 83.27, San Diego County, California",5949,453,4996,430,0,17,0,17,760,302,0,17,84,80,109,96,35,55,74,68
1400000US06073008328,06073008328,"Census Tract 83.28, San Diego County, California",4993,326,3819,402,0,12,15,24,1050,246,0,12,68,80,41,49,0,12,41,49
1400000US06073008329,06073008329,"Census Tract 83.29, San Diego County, California",6224,505,4325,539,32,51,0,17,1077,280,0,17,353,199,437,230,0,17,437,230
1400000US06073008330,06073008330,"Census Tract 83.30, San Diego County, California",5402,396,3260,349,76,96,0,17,1834,421,0,17,170,148,62,64,0,17,62,64
1400000US06073008331,06073008331,"Census Tract 83.31, San Diego County, California",2576,181,1847,167,20,25,16,23,574,175,0,12,0,12,119,67,26,37,93,61
1400000US06073008333,06073008333,"Census Tract 83.33, San Diego County, California",13681,986,7965,826,123,148,30,47,4781,951,0,19,0,19,782,417,38,49,744,417
1400000US06073008335,06073008335,"Census Tract 83.35, San Diego County, California",11194,475,6471,623,164,130,41,64,3962,608,57,94,79,87,420,214,120,110,300,181
1400000US06073008336,06073008336,"Census Tract 83.36, San Diego County, California",2187,133,1593,146,22,21,23,36,435,93,0,12,5,8,109,92,16,21,93,88
1400000US06073008337,06073008337,"Census Tract 83.37, San Diego County, California",4690,355,2834,336,170,121,0,12,1040,188,0,12,196,164,450,318,80,63,370,315
1400000US06073008339,06073008339,"Census Tract 83.39, San Diego County, California",1936,248,970,268,6,9,6,9,748,185,0,12,196,107,10,13,0,12,10,13
1400000US06073008340,06073008340,"Census Tract 83.40, San Diego County, California",9490,1017,5079,859,440,315,0,17,3413,902,0,17,197,146,361,181,0,17,361,181
1400000US06073008341,06073008341,"Census Tract 83.41, San Diego County, California",7419,659,3898,567,40,47,52,83,2990,509,92,118,112,95,235,185,101,146,134,118
1400000US06073008343,06073008343,"Census Tract 83.43, San Diego County, California",5106,338,2401,282,44,46,0,17,2245,421,23,36,172,115,221,144,34,51,187,111
1400000US06073008344,06073008344,"Census Tract 83.44, San Diego County, California",3653,356,2900,325,35,39,0,12,513,192,0,12,42,40,163,84,8,13,155,84
1400000US06073008345,06073008345,"Census Tract 83.45, San Diego County, California",3580,281,2786,282,68,37,10,15,573,166,0,12,47,38,96,74,26,30,70,67
1400000US06073008346,06073008346,"Census Tract 83.46, San Diego County, California",5311,410,2438,286,26,30,11,18,2399,399,0,17,95,77,342,179,77,108,265,152
1400000US06073008347,06073008347,"Census Tract 83.47, San Diego County, California",6588,368,2577,311,158,151,38,44,3230,378,22,35,123,119,440,247,33,39,407,251
1400000US06073008348,06073008348,"Census Tract 83.48, San Diego County, California",5232,415,2107,336,41,52,10,16,2775,461,21,33,128,138,150,94,14,22,136,81
1400000US06073008349,06073008349,"Census Tract 83.49, San Diego County, California",3585,228,1474,237,77,63,12,18,1694,232,0,12,155,152,173,153,0,12,173,153
1400000US06073008350,06073008350,"Census Tract 83.50, San Diego County, California",6459,507,1926,339,96,67,8,17,3846,513,209,249,132,116,242,126,41,60,201,118
1400000US06073008351,06073008351,"Census Tract 83.51, San Diego County, California",4702,362,1709,317,229,242,0,12,2016,287,154,154,216,163,378,161,71,69,307,137
1400000US06073008352,06073008352,"Census Tract 83.52, San Diego County, California",4124,435,1359,438,236,188,0,12,2190,558,54,62,55,67,230,128,70,88,160,98
1400000US06073008353,06073008353,"Census Tract 83.53, San Diego County, California",5287,257,2608,228,46,40,0,17,2140,255,51,57,245,171,197,122,24,39,173,115
1400000US06073008354,06073008354,"Census Tract 83.54, San Diego County, California",6214,610,2344,496,451,311,0,17,2926,446,0,17,203,202,290,126,107,106,183,145
1400000US06073008355,06073008355,"Census Tract 83.55, San Diego County, California",3894,254,1116,221,198,137,6,19,2045,244,0,12,209,155,320,128,83,73,237,110
1400000US06073008356,06073008356,"Census Tract 83.56, San Diego County, California",3994,306,1622,236,96,58,0,12,1824,281,37,43,90,55,325,168,75,52,250,166
