GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2011 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2011 inflation-adjusted dollars)
1400000US06073000100,06073000100,"Census Tract 1, San Diego County, California",110500,13691
1400000US06073000201,06073000201,"Census Tract 2.01, San Diego County, California",52217,12803
1400000US06073000202,06073000202,"Census Tract 2.02, San Diego County, California",72115,13707
1400000US06073000300,06073000300,"Census Tract 3, San Diego County, California",58688,12575
1400000US06073000400,06073000400,"Census Tract 4, San Diego County, California",57846,9034
1400000US06073000500,06073000500,"Census Tract 5, San Diego County, California",62083,10827
1400000US06073000600,06073000600,"Census Tract 6, San Diego County, California",65385,19485
1400000US06073000700,06073000700,"Census Tract 7, San Diego County, California",53642,9404
1400000US06073000800,06073000800,"Census Tract 8, San Diego County, California",44468,4512
1400000US06073000900,06073000900,"Census Tract 9, San Diego County, California",37620,5726
1400000US06073001000,06073001000,"Census Tract 10, San Diego County, California",49381,3845
1400000US06073001100,06073001100,"Census Tract 11, San Diego County, California",44075,4221
1400000US06073001200,06073001200,"Census Tract 12, San Diego County, California",38472,7774
1400000US06073001300,06073001300,"Census Tract 13, San Diego County, California",41006,6005
1400000US06073001400,06073001400,"Census Tract 14, San Diego County, California",65709,15646
1400000US06073001500,06073001500,"Census Tract 15, San Diego County, California",60133,11147
1400000US06073001600,06073001600,"Census Tract 16, San Diego County, California",43409,10818
1400000US06073001700,06073001700,"Census Tract 17, San Diego County, California",46752,4196
1400000US06073001800,06073001800,"Census Tract 18, San Diego County, California",37690,5272
1400000US06073001900,06073001900,"Census Tract 19, San Diego County, California",67212,9015
1400000US06073002001,06073002001,"Census Tract 20.01, San Diego County, California",110066,14583
1400000US06073002002,06073002002,"Census Tract 20.02, San Diego County, California",89122,12177
1400000US06073002100,06073002100,"Census Tract 21, San Diego County, California",45509,13485
1400000US06073002201,06073002201,"Census Tract 22.01, San Diego County, California",26638,2305
1400000US06073002202,06073002202,"Census Tract 22.02, San Diego County, California",24948,4647
1400000US06073002301,06073002301,"Census Tract 23.01, San Diego County, California",31695,6256
1400000US06073002302,06073002302,"Census Tract 23.02, San Diego County, California",24732,4448
1400000US06073002401,06073002401,"Census Tract 24.01, San Diego County, California",39620,6386
1400000US06073002402,06073002402,"Census Tract 24.02, San Diego County, California",30012,5511
1400000US06073002501,06073002501,"Census Tract 25.01, San Diego County, California",45179,4560
1400000US06073002502,06073002502,"Census Tract 25.02, San Diego County, California",43563,7623
1400000US06073002601,06073002601,"Census Tract 26.01, San Diego County, California",36042,5517
1400000US06073002602,06073002602,"Census Tract 26.02, San Diego County, California",39266,4782
1400000US06073002702,06073002702,"Census Tract 27.02, San Diego County, California",50038,12071
1400000US06073002703,06073002703,"Census Tract 27.03, San Diego County, California",51143,9694
1400000US06073002705,06073002705,"Census Tract 27.05, San Diego County, California",47050,9710
1400000US06073002707,06073002707,"Census Tract 27.07, San Diego County, California",36955,7791
1400000US06073002708,06073002708,"Census Tract 27.08, San Diego County, California",24294,3362
1400000US06073002709,06073002709,"Census Tract 27.09, San Diego County, California",29048,3064
1400000US06073002710,06073002710,"Census Tract 27.10, San Diego County, California",35223,3390
1400000US06073002711,06073002711,"Census Tract 27.11, San Diego County, California",54375,17676
1400000US06073002712,06073002712,"Census Tract 27.12, San Diego County, California",47358,7024
1400000US06073002801,06073002801,"Census Tract 28.01, San Diego County, California",22422,7181
1400000US06073002803,06073002803,"Census Tract 28.03, San Diego County, California",48112,10746
1400000US06073002804,06073002804,"Census Tract 28.04, San Diego County, California",59916,14982
1400000US06073002902,06073002902,"Census Tract 29.02, San Diego County, California",50781,13100
1400000US06073002903,06073002903,"Census Tract 29.03, San Diego County, California",58750,14107
1400000US06073002904,06073002904,"Census Tract 29.04, San Diego County, California",34888,5869
1400000US06073002905,06073002905,"Census Tract 29.05, San Diego County, California",53575,11055
1400000US06073003001,06073003001,"Census Tract 30.01, San Diego County, California",38413,7698
1400000US06073003003,06073003003,"Census Tract 30.03, San Diego County, California",54856,8171
1400000US06073003004,06073003004,"Census Tract 30.04, San Diego County, California",37113,12671
1400000US06073003101,06073003101,"Census Tract 31.01, San Diego County, California",42208,15791
1400000US06073003103,06073003103,"Census Tract 31.03, San Diego County, California",54837,10597
1400000US06073003105,06073003105,"Census Tract 31.05, San Diego County, California",43013,8832
1400000US06073003107,06073003107,"Census Tract 31.07, San Diego County, California",65114,22411
1400000US06073003108,06073003108,"Census Tract 31.08, San Diego County, California",61250,23004
1400000US06073003109,06073003109,"Census Tract 31.09, San Diego County, California",80208,11967
1400000US06073003111,06073003111,"Census Tract 31.11, San Diego County, California",38782,6361
1400000US06073003112,06073003112,"Census Tract 31.12, San Diego County, California",59409,4203
1400000US06073003113,06073003113,"Census Tract 31.13, San Diego County, California",71302,8710
1400000US06073003114,06073003114,"Census Tract 31.14, San Diego County, California",77813,10347
1400000US06073003115,06073003115,"Census Tract 31.15, San Diego County, California",52473,10187
1400000US06073003201,06073003201,"Census Tract 32.01, San Diego County, California",53125,8523
1400000US06073003202,06073003202,"Census Tract 32.02, San Diego County, California",48942,16830
1400000US06073003204,06073003204,"Census Tract 32.04, San Diego County, California",65583,22284
1400000US06073003207,06073003207,"Census Tract 32.07, San Diego County, California",65116,10589
1400000US06073003208,06073003208,"Census Tract 32.08, San Diego County, California",58680,6597
1400000US06073003209,06073003209,"Census Tract 32.09, San Diego County, California",53229,9111
1400000US06073003211,06073003211,"Census Tract 32.11, San Diego County, California",59457,9885
1400000US06073003212,06073003212,"Census Tract 32.12, San Diego County, California",76625,11220
1400000US06073003213,06073003213,"Census Tract 32.13, San Diego County, California",87092,4620
1400000US06073003214,06073003214,"Census Tract 32.14, San Diego County, California",69408,8225
1400000US06073003301,06073003301,"Census Tract 33.01, San Diego County, California",28527,5965
1400000US06073003303,06073003303,"Census Tract 33.03, San Diego County, California",31675,8376
1400000US06073003304,06073003304,"Census Tract 33.04, San Diego County, California",32647,7889
1400000US06073003305,06073003305,"Census Tract 33.05, San Diego County, California",25263,8075
1400000US06073003401,06073003401,"Census Tract 34.01, San Diego County, California",47500,8925
1400000US06073003403,06073003403,"Census Tract 34.03, San Diego County, California",42375,8779
1400000US06073003404,06073003404,"Census Tract 34.04, San Diego County, California",41867,6353
1400000US06073003501,06073003501,"Census Tract 35.01, San Diego County, California",31560,4713
1400000US06073003502,06073003502,"Census Tract 35.02, San Diego County, California",29286,7710
1400000US06073003601,06073003601,"Census Tract 36.01, San Diego County, California",26008,5871
1400000US06073003602,06073003602,"Census Tract 36.02, San Diego County, California",29415,7259
1400000US06073003603,06073003603,"Census Tract 36.03, San Diego County, California",36143,7152
1400000US06073003800,06073003800,"Census Tract 38, San Diego County, California",-,**
1400000US06073003901,06073003901,"Census Tract 39.01, San Diego County, California",25144,1533
1400000US06073003902,06073003902,"Census Tract 39.02, San Diego County, California",34418,6625
1400000US06073004000,06073004000,"Census Tract 40, San Diego County, California",25976,3219
