GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US06073003107,06073003107,"Census Tract 31.07, San Diego County, California",5843,487,2160,472,950,244,0,95,1524,503,34,42,843,388,332,233,58,69,274,218
1400000US06073003108,06073003108,"Census Tract 31.08, San Diego County, California",3610,377,2510,380,311,185,0,95,359,166,22,37,315,261,93,85,0,95,93,85
1400000US06073003109,06073003109,"Census Tract 31.09, San Diego County, California",3612,377,561,384,256,188,0,95,2310,333,64,109,116,105,305,165,145,145,160,104
1400000US06073003111,06073003111,"Census Tract 31.11, San Diego County, California",6273,554,2636,550,1171,226,0,95,1345,283,291,233,600,398,230,134,18,29,212,142
1400000US06073003112,06073003112,"Census Tract 31.12, San Diego County, California",4756,314,1242,327,1655,251,22,26,947,346,546,404,337,295,7,13,0,95,7,13
1400000US06073003113,06073003113,"Census Tract 31.13, San Diego County, California",5217,531,1039,335,807,349,1,3,2190,412,762,692,215,247,203,179,0,95,203,179
1400000US06073003114,06073003114,"Census Tract 31.14, San Diego County, California",3685,337,848,330,457,225,0,95,2174,261,5,10,159,141,42,48,0,95,42,48
1400000US06073003115,06073003115,"Census Tract 31.15, San Diego County, California",6576,524,1975,478,1328,236,0,95,2499,355,54,61,496,272,224,118,71,62,153,94
1400000US06073003201,06073003201,"Census Tract 32.01, San Diego County, California",4844,461,1814,404,754,235,0,95,1378,341,70,84,519,272,309,188,113,137,196,122
1400000US06073003202,06073003202,"Census Tract 32.02, San Diego County, California",4750,411,2803,577,200,114,25,41,551,324,0,95,936,417,235,162,97,94,138,136
1400000US06073003204,06073003204,"Census Tract 32.04, San Diego County, California",3211,376,2114,363,201,227,34,45,676,208,14,23,101,104,71,72,0,95,71,72
1400000US06073003207,06073003207,"Census Tract 32.07, San Diego County, California",6146,673,4339,871,392,435,182,262,484,327,0,95,476,339,273,229,29,39,244,223
1400000US06073003208,06073003208,"Census Tract 32.08, San Diego County, California",6233,634,1767,648,1319,485,0,95,1977,550,50,83,822,445,298,217,31,58,267,204
1400000US06073003209,06073003209,"Census Tract 32.09, San Diego County, California",5133,594,1575,450,865,433,0,95,2152,423,0,95,283,178,258,132,57,72,201,112
1400000US06073003211,06073003211,"Census Tract 32.11, San Diego County, California",3074,230,1560,255,188,88,0,95,974,263,0,95,197,144,155,95,32,39,123,77
1400000US06073003212,06073003212,"Census Tract 32.12, San Diego County, California",4595,584,2095,529,567,175,3,16,1012,244,255,260,247,173,416,228,168,145,248,169
1400000US06073003213,06073003213,"Census Tract 32.13, San Diego County, California",4019,427,644,375,573,242,0,95,2127,263,0,95,378,247,297,241,110,158,187,188
1400000US06073003214,06073003214,"Census Tract 32.14, San Diego County, California",5153,566,1912,455,1405,541,58,85,1392,410,45,80,173,119,168,103,44,47,124,91
1400000US06073003301,06073003301,"Census Tract 33.01, San Diego County, California",3523,536,1186,447,1407,309,25,38,136,110,0,95,739,364,30,31,0,95,30,31
1400000US06073003303,06073003303,"Census Tract 33.03, San Diego County, California",4227,408,2338,409,636,178,74,91,174,160,0,95,917,463,88,88,50,77,38,42
1400000US06073003304,06073003304,"Census Tract 33.04, San Diego County, California",3314,556,2102,521,537,207,0,95,328,173,25,41,257,279,65,99,65,99,0,95
1400000US06073003305,06073003305,"Census Tract 33.05, San Diego County, California",5722,777,1962,550,2071,515,0,95,587,185,243,346,812,444,47,57,33,51,14,24
1400000US06073003401,06073003401,"Census Tract 34.01, San Diego County, California",6096,534,2863,624,1637,485,17,25,963,377,0,95,315,225,301,208,35,41,266,204
1400000US06073003403,06073003403,"Census Tract 34.03, San Diego County, California",4210,434,2279,552,779,276,183,188,165,136,0,95,518,297,286,210,0,95,286,210
1400000US06073003404,06073003404,"Census Tract 34.04, San Diego County, California",4424,524,2226,535,798,180,61,57,613,212,0,95,586,260,140,92,54,50,86,73
1400000US06073003501,06073003501,"Census Tract 35.01, San Diego County, California",3918,523,2483,498,575,204,24,28,0,95,0,95,785,326,51,47,32,42,19,26
1400000US06073003502,06073003502,"Census Tract 35.02, San Diego County, California",5076,514,2652,645,944,296,0,95,80,71,0,95,1280,508,120,160,0,95,120,160
1400000US06073003601,06073003601,"Census Tract 36.01, San Diego County, California",3020,408,1854,486,116,116,12,20,0,95,63,94,975,467,0,95,0,95,0,95
1400000US06073003602,06073003602,"Census Tract 36.02, San Diego County, California",3033,392,1736,488,303,170,78,164,0,95,0,95,829,384,87,102,81,99,6,11
1400000US06073003603,06073003603,"Census Tract 36.03, San Diego County, California",4098,496,2482,569,263,154,18,25,125,136,0,95,1066,438,144,218,144,218,0,95
1400000US06073003800,06073003800,"Census Tract 38, San Diego County, California",7828,1194,5125,829,1395,435,47,42,518,207,32,36,304,132,407,140,21,26,386,138
1400000US06073003901,06073003901,"Census Tract 39.01, San Diego County, California",4308,657,2099,611,279,154,0,95,0,95,0,95,1894,731,36,52,0,95,36,52
1400000US06073003902,06073003902,"Census Tract 39.02, San Diego County, California",4341,517,2499,534,322,131,19,30,51,78,0,95,1170,497,280,280,65,96,215,260
1400000US06073004000,06073004000,"Census Tract 40, San Diego County, California",4855,491,3432,512,513,155,0,95,83,103,0,95,626,344,201,157,20,24,181,158
1400000US06073004100,06073004100,"Census Tract 41, San Diego County, California",6595,715,4967,659,536,153,240,264,154,85,0,95,562,247,136,99,6,11,130,98
1400000US06073004200,06073004200,"Census Tract 42, San Diego County, California",5701,524,4522,576,110,75,97,85,391,198,0,95,173,149,408,183,220,169,188,121
1400000US06073004300,06073004300,"Census Tract 43, San Diego County, California",3890,337,3235,449,64,67,10,16,95,56,0,95,187,192,299,180,147,170,152,95
1400000US06073004400,06073004400,"Census Tract 44, San Diego County, California",4130,422,3158,454,244,181,0,95,0,95,32,51,355,159,341,209,42,39,299,212
1400000US06073004501,06073004501,"Census Tract 45.01, San Diego County, California",2907,310,2318,327,98,114,0,95,238,124,0,95,226,142,27,26,0,95,27,26
1400000US06073004600,06073004600,"Census Tract 46, San Diego County, California",1807,223,1428,242,97,76,61,72,49,49,0,95,73,85,99,73,0,95,99,73
1400000US06073004700,06073004700,"Census Tract 47, San Diego County, California",1698,235,1261,271,97,58,5,9,145,150,0,95,91,79,99,69,0,95,99,69
1400000US06073004800,06073004800,"Census Tract 48, San Diego County, California",3851,563,2764,582,270,170,17,27,2,4,0,95,700,334,98,71,95,71,3,4
1400000US06073004900,06073004900,"Census Tract 49, San Diego County, California",4924,482,2750,552,336,175,24,32,7,12,0,95,1707,529,100,127,100,127,0,95
1400000US06073005000,06073005000,"Census Tract 50, San Diego County, California",1804,350,1055,334,137,188,16,26,9,14,0,95,550,341,37,64,37,64,0,95
1400000US06073005100,06073005100,"Census Tract 51, San Diego County, California",6223,1116,3892,837,1204,323,87,75,284,105,0,95,549,490,207,122,24,33,183,116
1400000US06073005200,06073005200,"Census Tract 52, San Diego County, California",4249,687,3392,658,204,131,0,95,373,169,0,95,81,54,199,91,33,38,166,80
1400000US06073005300,06073005300,"Census Tract 53, San Diego County, California",6095,543,4241,509,774,398,75,45,410,137,0,95,293,130,302,89,21,27,281,87
1400000US06073005400,06073005400,"Census Tract 54, San Diego County, California",7277,651,5595,563,486,237,0,95,796,298,0,95,170,166,230,131,14,23,216,129
1400000US06073005500,06073005500,"Census Tract 55, San Diego County, California",30,31,21,34,0,95,0,95,9,21,0,95,0,95,0,95,0,95,0,95
1400000US06073005600,06073005600,"Census Tract 56, San Diego County, California",3391,388,2607,268,188,111,35,60,250,112,41,68,76,52,194,227,0,95,194,227
1400000US06073005700,06073005700,"Census Tract 57, San Diego County, California",1669,451,1216,378,222,127,0,95,148,112,0,95,17,26,66,60,7,11,59,59
1400000US06073005800,06073005800,"Census Tract 58, San Diego County, California",2538,354,2165,355,94,75,0,95,187,146,0,95,42,52,50,56,0,95,50,56
1400000US06073005900,06073005900,"Census Tract 59, San Diego County, California",2687,261,2210,215,141,101,28,43,157,83,0,95,40,32,111,77,51,63,60,38
1400000US06073006000,06073006000,"Census Tract 60, San Diego County, California",3358,406,3001,333,17,26,0,95,79,56,0,95,164,194,97,95,0,95,97,95
1400000US06073006100,06073006100,"Census Tract 61, San Diego County, California",2262,271,1883,315,20,34,0,95,97,106,0,95,119,90,143,132,61,107,82,65
1400000US06073006200,06073006200,"Census Tract 62, San Diego County, California",35,20,35,20,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95
1400000US06073006300,06073006300,"Census Tract 63, San Diego County, California",3854,518,3068,516,245,111,66,62,124,61,42,42,143,105,166,95,54,61,112,67
1400000US06073006500,06073006500,"Census Tract 65, San Diego County, California",2460,349,1946,249,162,115,5,10,95,62,0,95,181,151,71,46,10,17,61,46
1400000US06073006600,06073006600,"Census Tract 66, San Diego County, California",1927,120,1136,349,298,244,55,59,144,100,26,24,34,47,234,187,38,48,196,176
1400000US06073006801,06073006801,"Census Tract 68.01, San Diego County, California",2716,228,2339,247,169,131,10,15,91,69,0,95,0,95,107,86,0,95,107,86
1400000US06073006802,06073006802,"Census Tract 68.02, San Diego County, California",5235,598,4530,595,101,89,76,68,130,92,15,28,168,140,215,114,26,32,189,118
1400000US06073006900,06073006900,"Census Tract 69, San Diego County, California",5251,355,4987,374,37,61,17,33,80,84,71,95,0,95,59,59,0,95,59,59
1400000US06073007002,06073007002,"Census Tract 70.02, San Diego County, California",3133,151,2977,167,0,95,0,95,59,45,0,95,41,59,56,54,14,23,42,46
1400000US06073007100,06073007100,"Census Tract 71, San Diego County, California",4385,356,4125,404,55,53,29,46,32,33,0,95,0,95,144,129,9,18,135,129
1400000US06073007200,06073007200,"Census Tract 72, San Diego County, California",5729,492,5101,508,71,43,0,95,317,111,0,95,111,90,129,79,0,95,129,79
1400000US06073007301,06073007301,"Census Tract 73.01, San Diego County, California",4817,404,4554,407,97,106,0,95,118,84,0,95,0,95,48,41,25,29,23,28
1400000US06073007302,06073007302,"Census Tract 73.02, San Diego County, California",1994,146,1971,146,0,95,0,95,21,19,0,95,0,95,2,5,0,95,2,5
1400000US06073007400,06073007400,"Census Tract 74, San Diego County, California",6247,384,5675,450,94,86,37,43,73,53,32,37,106,73,230,121,96,82,134,91
1400000US06073007501,06073007501,"Census Tract 75.01, San Diego County, California",4032,500,3698,475,59,57,27,40,42,50,0,95,38,53,168,168,27,34,141,162
1400000US06073007502,06073007502,"Census Tract 75.02, San Diego County, California",2656,232,2275,247,160,192,11,18,48,51,16,24,64,53,82,56,0,95,82,56
1400000US06073007600,06073007600,"Census Tract 76, San Diego County, California",4878,777,4672,804,0,95,51,62,137,97,0,95,11,18,7,16,0,95,7,16
1400000US06073007701,06073007701,"Census Tract 77.01, San Diego County, California",4039,377,3670,358,41,68,0,95,261,168,0,95,42,51,25,29,0,95,25,29
1400000US06073007702,06073007702,"Census Tract 77.02, San Diego County, California",3775,373,3397,419,88,86,0,95,175,133,0,95,30,34,85,66,0,95,85,66
1400000US06073007800,06073007800,"Census Tract 78, San Diego County, California",5708,538,4860,612,49,55,0,95,268,193,0,95,284,210,247,161,15,23,232,159
1400000US06073007903,06073007903,"Census Tract 79.03, San Diego County, California",4777,506,4320,580,56,72,41,64,183,132,0,95,68,64,109,115,10,16,99,114
1400000US06073007905,06073007905,"Census Tract 79.05, San Diego County, California",2409,429,2238,437,85,96,40,37,19,23,0,95,15,24,12,19,0,95,12,19
1400000US06073007907,06073007907,"Census Tract 79.07, San Diego County, California",2713,274,2396,299,32,36,14,22,114,69,0,95,127,94,30,33,0,95,30,33
1400000US06073007908,06073007908,"Census Tract 79.08, San Diego County, California",2548,277,2362,291,0,95,15,25,40,48,22,35,41,53,68,87,0,95,68,87
1400000US06073007910,06073007910,"Census Tract 79.10, San Diego County, California",2950,275,2645,319,60,62,0,95,71,57,0,95,13,20,161,88,33,42,128,79
1400000US06073008002,06073008002,"Census Tract 80.02, San Diego County, California",2501,270,2384,269,0,95,0,95,78,97,0,95,7,12,32,28,0,95,32,28
1400000US06073008003,06073008003,"Census Tract 80.03, San Diego County, California",3045,336,2685,300,146,91,0,95,60,59,21,33,31,36,102,87,30,47,72,70
1400000US06073008006,06073008006,"Census Tract 80.06, San Diego County, California",3569,323,3243,309,37,45,0,95,38,41,0,95,190,128,61,50,29,33,32,37
1400000US06073008101,06073008101,"Census Tract 81.01, San Diego County, California",3434,389,3143,363,12,19,0,95,84,53,0,95,117,136,78,71,0,95,78,71
1400000US06073008102,06073008102,"Census Tract 81.02, San Diego County, California",3383,239,3107,254,25,33,0,95,113,100,0,95,42,47,96,85,0,95,96,85
1400000US06073008200,06073008200,"Census Tract 82, San Diego County, California",2857,397,2684,387,26,25,0,95,72,79,0,95,51,83,24,38,0,95,24,38
1400000US06073008301,06073008301,"Census Tract 83.01, San Diego County, California",2941,320,2670,357,1,4,10,17,194,159,0,95,32,39,34,36,16,25,18,17
1400000US06073008303,06073008303,"Census Tract 83.03, San Diego County, California",3481,379,3306,382,38,50,0,95,123,120,0,95,14,19,0,95,0,95,0,95
1400000US06073008305,06073008305,"Census Tract 83.05, San Diego County, California",7885,832,3277,391,118,71,32,29,3488,599,4,7,517,217,449,141,64,40,385,139
1400000US06073008306,06073008306,"Census Tract 83.06, San Diego County, California",2987,272,2773,285,0,95,0,95,101,71,0,95,15,23,98,66,0,95,98,66
1400000US06073008307,06073008307,"Census Tract 83.07, San Diego County, California",3710,182,2874,200,14,23,0,95,461,132,41,68,66,67,254,117,117,80,137,81
1400000US06073008310,06073008310,"Census Tract 83.10, San Diego County, California",5187,504,4581,508,0,95,0,95,390,141,19,29,38,67,159,180,0,95,159,180
1400000US06073008311,06073008311,"Census Tract 83.11, San Diego County, California",2810,284,2552,326,1,2,17,25,138,74,0,95,1,2,101,91,0,95,101,91
1400000US06073008312,06073008312,"Census Tract 83.12, San Diego County, California",3415,345,2837,353,36,34,0,95,318,180,0,95,41,30,183,139,29,48,154,123
1400000US06073008313,06073008313,"Census Tract 83.13, San Diego County, California",2236,180,1895,213,0,95,0,95,204,118,0,95,10,16,127,104,0,95,127,104
1400000US06073008324,06073008324,"Census Tract 83.24, San Diego County, California",6900,336,5902,286,147,148,18,29,672,213,0,95,0,95,161,108,29,36,132,96
1400000US06073008327,06073008327,"Census Tract 83.27, San Diego County, California",5486,698,4487,387,0,95,0,95,818,493,0,95,59,66,122,93,47,75,75,63
1400000US06073008328,06073008328,"Census Tract 83.28, San Diego County, California",4858,307,3722,372,23,27,11,17,936,186,0,95,65,52,101,73,0,95,101,73
1400000US06073008329,06073008329,"Census Tract 83.29, San Diego County, California",6426,628,4348,581,21,39,0,95,952,249,0,95,511,325,594,461,0,95,594,461
1400000US06073008330,06073008330,"Census Tract 83.30, San Diego County, California",5469,383,3336,375,54,63,0,95,1888,319,0,95,120,130,71,78,0,95,71,78
1400000US06073008331,06073008331,"Census Tract 83.31, San Diego County, California",2558,146,1882,118,65,73,17,25,491,132,0,95,20,29,83,67,27,39,56,52
1400000US06073008333,06073008333,"Census Tract 83.33, San Diego County, California",12902,631,8277,576,73,72,31,49,4095,526,0,95,25,42,401,189,83,86,318,172
1400000US06073008335,06073008335,"Census Tract 83.35, San Diego County, California",10755,477,5505,479,159,126,44,70,3852,416,70,111,376,358,749,287,137,124,612,281
1400000US06073008336,06073008336,"Census Tract 83.36, San Diego County, California",2330,90,1764,124,19,18,19,30,454,92,0,95,3,5,71,88,0,95,71,88
1400000US06073008337,06073008337,"Census Tract 83.37, San Diego County, California",4434,387,2659,369,215,182,0,95,943,160,15,26,238,207,364,288,58,47,306,286
1400000US06073008339,06073008339,"Census Tract 83.39, San Diego County, California",1901,246,957,297,4,7,6,11,749,236,0,95,180,128,5,8,0,95,5,8
1400000US06073008340,06073008340,"Census Tract 83.40, San Diego County, California",9221,669,5312,730,191,118,0,95,3177,741,0,95,298,201,243,175,0,95,243,175
1400000US06073008341,06073008341,"Census Tract 83.41, San Diego County, California",7230,648,3366,470,112,90,0,95,3219,569,73,86,209,138,251,152,94,126,157,87
1400000US06073008343,06073008343,"Census Tract 83.43, San Diego County, California",4791,420,2467,262,21,25,0,95,1702,371,0,95,242,142,359,163,72,74,287,119
1400000US06073008344,06073008344,"Census Tract 83.44, San Diego County, California",3784,338,3115,308,98,78,0,95,436,104,0,95,17,27,118,73,6,11,112,72
1400000US06073008345,06073008345,"Census Tract 83.45, San Diego County, California",3544,260,2833,289,37,26,9,15,431,115,0,95,141,154,93,62,14,21,79,58
1400000US06073008346,06073008346,"Census Tract 83.46, San Diego County, California",5348,387,2622,330,104,81,8,13,2020,290,0,95,168,93,426,230,45,82,381,227
1400000US06073008347,06073008347,"Census Tract 83.47, San Diego County, California",6760,408,2503,297,177,143,38,39,3223,367,28,44,239,170,552,399,66,59,486,410
1400000US06073008348,06073008348,"Census Tract 83.48, San Diego County, California",5140,333,2190,313,42,49,0,95,2591,387,20,29,64,72,233,109,52,75,181,83
1400000US06073008349,06073008349,"Census Tract 83.49, San Diego County, California",3433,307,1418,237,51,46,11,18,1727,262,0,95,39,42,187,126,65,90,122,94
1400000US06073008350,06073008350,"Census Tract 83.50, San Diego County, California",6715,490,1649,383,112,94,14,27,4272,485,223,230,216,161,229,123,98,82,131,96
1400000US06073008351,06073008351,"Census Tract 83.51, San Diego County, California",4427,323,1629,322,163,109,0,95,2029,224,168,136,150,105,288,155,81,92,207,109
1400000US06073008352,06073008352,"Census Tract 83.52, San Diego County, California",3716,341,1676,448,240,227,0,95,1448,239,30,51,57,66,265,156,43,65,222,139
1400000US06073008353,06073008353,"Census Tract 83.53, San Diego County, California",5155,341,2508,271,56,58,0,95,1972,232,77,85,252,225,290,176,41,62,249,162
1400000US06073008354,06073008354,"Census Tract 83.54, San Diego County, California",5981,555,2261,485,123,99,0,95,3050,426,0,95,204,204,343,155,88,89,255,160
1400000US06073008355,06073008355,"Census Tract 83.55, San Diego County, California",4240,500,1663,374,173,168,0,95,1856,639,0,95,314,193,234,130,75,66,159,121
1400000US06073008356,06073008356,"Census Tract 83.56, San Diego County, California",3654,245,1731,264,88,55,0,95,1535,192,14,25,107,79,179,95,54,43,125,96
