GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US06073002709,06073002709,"Census Tract 27.09, San Diego County, California",3913,471,1987,447,1032,389,0,12,455,124,0,12,254,169,185,139,37,35,148,138
1400000US06073002710,06073002710,"Census Tract 27.10, San Diego County, California",4524,344,1900,307,948,294,0,12,1429,202,13,22,137,145,97,68,7,11,90,67
1400000US06073002711,06073002711,"Census Tract 27.11, San Diego County, California",3396,271,1548,154,632,218,5,8,845,130,43,54,83,83,240,97,33,34,207,92
1400000US06073002712,06073002712,"Census Tract 27.12, San Diego County, California",4835,382,1821,346,1282,349,24,31,864,176,28,42,428,299,388,212,7,14,381,212
1400000US06073002801,06073002801,"Census Tract 28.01, San Diego County, California",3204,429,2189,365,107,64,41,38,482,189,7,12,255,206,123,68,0,12,123,68
1400000US06073002803,06073002803,"Census Tract 28.03, San Diego County, California",5495,696,3639,612,685,370,0,17,703,301,0,17,239,219,229,185,86,136,143,113
1400000US06073002804,06073002804,"Census Tract 28.04, San Diego County, California",5193,545,4198,580,421,237,0,17,264,97,0,17,91,65,219,122,37,41,182,102
1400000US06073002902,06073002902,"Census Tract 29.02, San Diego County, California",7176,745,4683,811,1110,311,7,16,538,195,124,114,308,170,406,186,51,51,355,172
1400000US06073002903,06073002903,"Census Tract 29.03, San Diego County, California",4125,376,2673,558,736,423,37,41,409,236,0,12,167,131,103,70,26,29,77,56
1400000US06073002904,06073002904,"Census Tract 29.04, San Diego County, California",8445,725,5854,744,523,234,0,17,1224,389,9,16,238,121,597,253,106,102,491,245
1400000US06073002905,06073002905,"Census Tract 29.05, San Diego County, California",4683,467,2489,526,1117,562,69,74,547,418,0,12,107,86,354,158,85,85,269,141
1400000US06073003001,06073003001,"Census Tract 30.01, San Diego County, California",4422,708,1533,398,1281,227,11,17,264,127,0,12,1158,975,175,102,8,13,167,102
1400000US06073003003,06073003003,"Census Tract 30.03, San Diego County, California",5151,457,2509,397,914,157,65,77,203,77,4,33,1201,483,255,150,20,25,235,138
1400000US06073003004,06073003004,"Census Tract 30.04, San Diego County, California",5116,495,1771,423,847,224,0,17,136,78,0,17,1930,596,432,199,138,158,294,142
1400000US06073003101,06073003101,"Census Tract 31.01, San Diego County, California",3846,402,1143,400,1475,214,91,135,148,110,0,12,875,339,114,83,19,21,95,82
1400000US06073003103,06073003103,"Census Tract 31.03, San Diego County, California",6559,486,1688,380,2164,336,55,80,1031,246,67,67,1134,440,420,213,65,51,355,213
1400000US06073003105,06073003105,"Census Tract 31.05, San Diego County, California",4373,396,1752,590,526,125,69,68,274,102,0,12,1481,519,271,187,61,62,210,160
1400000US06073003107,06073003107,"Census Tract 31.07, San Diego County, California",6426,504,2258,462,1000,310,0,17,1840,404,45,55,938,304,345,172,52,47,293,163
1400000US06073003108,06073003108,"Census Tract 31.08, San Diego County, California",3881,263,2373,289,241,92,0,12,482,132,55,69,538,220,192,153,145,148,47,38
1400000US06073003109,06073003109,"Census Tract 31.09, San Diego County, California",3373,222,482,165,157,129,0,12,2429,207,0,12,155,83,150,85,27,24,123,86
1400000US06073003111,06073003111,"Census Tract 31.11, San Diego County, California",7220,582,1189,335,1391,412,86,142,1524,477,0,17,2778,579,252,153,94,78,158,136
1400000US06073003112,06073003112,"Census Tract 31.12, San Diego County, California",4578,428,1069,373,883,248,110,134,1177,236,0,12,1091,398,248,161,109,101,139,128
1400000US06073003113,06073003113,"Census Tract 31.13, San Diego County, California",5635,475,644,157,645,206,0,17,3293,380,39,59,726,277,288,181,8,13,280,177
1400000US06073003114,06073003114,"Census Tract 31.14, San Diego County, California",3768,288,477,129,679,191,20,33,2044,229,0,12,308,156,240,104,58,82,182,76
1400000US06073003115,06073003115,"Census Tract 31.15, San Diego County, California",7067,478,1675,423,612,232,63,103,2843,372,208,220,1295,445,371,182,105,98,266,136
1400000US06073003201,06073003201,"Census Tract 32.01, San Diego County, California",5421,378,2269,354,781,245,33,51,1492,429,120,174,286,182,440,232,61,67,379,202
1400000US06073003202,06073003202,"Census Tract 32.02, San Diego County, California",4713,500,3439,515,137,77,190,207,496,236,0,12,309,191,142,119,0,12,142,119
1400000US06073003204,06073003204,"Census Tract 32.04, San Diego County, California",3719,486,2662,513,60,72,0,12,327,215,0,12,375,361,295,148,115,105,180,113
1400000US06073003207,06073003207,"Census Tract 32.07, San Diego County, California",6506,794,4707,887,482,369,23,29,517,318,78,117,384,214,315,290,40,75,275,283
1400000US06073003208,06073003208,"Census Tract 32.08, San Diego County, California",6841,747,2616,665,939,266,0,17,2333,468,0,17,385,271,568,322,17,27,551,325
1400000US06073003209,06073003209,"Census Tract 32.09, San Diego County, California",5421,404,1567,293,916,169,0,17,2212,300,0,17,395,241,331,161,10,16,321,159
1400000US06073003211,06073003211,"Census Tract 32.11, San Diego County, California",3496,259,2049,268,288,115,0,12,691,172,6,9,281,153,181,128,21,20,160,126
1400000US06073003212,06073003212,"Census Tract 32.12, San Diego County, California",3715,530,2053,403,242,164,27,42,921,327,104,92,207,216,161,120,0,12,161,120
1400000US06073003213,06073003213,"Census Tract 32.13, San Diego County, California",4448,410,1428,340,428,151,26,40,2157,267,102,183,69,60,238,152,34,66,204,140
1400000US06073003214,06073003214,"Census Tract 32.14, San Diego County, California",5278,357,2671,291,929,292,0,17,1014,254,371,411,59,56,234,103,8,15,226,102
1400000US06073003301,06073003301,"Census Tract 33.01, San Diego County, California",3440,370,952,275,873,194,0,12,91,85,0,12,1390,336,134,89,35,38,99,76
1400000US06073003303,06073003303,"Census Tract 33.03, San Diego County, California",4602,502,1127,466,390,186,78,133,486,221,0,12,2318,690,203,176,107,127,96,107
1400000US06073003304,06073003304,"Census Tract 33.04, San Diego County, California",4312,385,2335,368,499,159,21,31,595,156,238,260,487,256,137,102,21,29,116,94
1400000US06073003305,06073003305,"Census Tract 33.05, San Diego County, California",5913,582,1212,336,1387,332,283,395,720,304,0,17,2234,500,77,86,0,17,77,86
1400000US06073003401,06073003401,"Census Tract 34.01, San Diego County, California",6857,631,2667,453,2117,384,156,229,1260,357,13,21,392,246,252,138,53,67,199,125
1400000US06073003403,06073003403,"Census Tract 34.03, San Diego County, California",3583,375,2374,342,429,118,0,12,321,74,0,12,293,206,166,127,54,69,112,118
1400000US06073003404,06073003404,"Census Tract 34.04, San Diego County, California",5209,437,3060,430,815,218,0,17,408,322,154,168,533,290,239,129,79,88,160,125
1400000US06073003501,06073003501,"Census Tract 35.01, San Diego County, California",5014,490,2565,640,279,161,5,10,21,21,0,17,1952,617,192,152,111,129,81,73
1400000US06073003502,06073003502,"Census Tract 35.02, San Diego County, California",4880,334,1642,399,469,160,0,12,48,46,0,12,2468,426,253,175,166,159,87,73
1400000US06073003601,06073003601,"Census Tract 36.01, San Diego County, California",2839,261,1190,271,80,64,0,12,34,57,0,12,1506,318,29,40,17,33,12,20
1400000US06073003602,06073003602,"Census Tract 36.02, San Diego County, California",3398,232,1534,254,213,131,0,12,123,81,0,12,1414,307,114,115,0,12,114,115
1400000US06073003603,06073003603,"Census Tract 36.03, San Diego County, California",4539,575,1900,534,340,251,11,19,299,270,0,12,1989,583,0,12,0,12,0,12
1400000US06073003800,06073003800,"Census Tract 38, San Diego County, California",6640,1040,4463,629,1384,386,61,58,522,188,26,29,103,102,81,65,24,38,57,59
1400000US06073003901,06073003901,"Census Tract 39.01, San Diego County, California",4287,291,1575,300,360,137,5,8,131,80,0,12,2170,381,46,51,39,49,7,11
1400000US06073003902,06073003902,"Census Tract 39.02, San Diego County, California",4811,660,1884,637,369,191,21,23,69,97,0,12,2357,547,111,107,36,43,75,93
1400000US06073004000,06073004000,"Census Tract 40, San Diego County, California",5194,598,4255,640,324,140,13,20,156,130,0,17,393,194,53,47,0,17,53,47
1400000US06073004100,06073004100,"Census Tract 41, San Diego County, California",7261,710,5676,740,487,157,83,108,174,110,0,17,463,273,378,175,17,26,361,173
1400000US06073004200,06073004200,"Census Tract 42, San Diego County, California",6080,464,5182,573,323,279,10,17,145,89,0,17,153,251,267,159,107,91,160,116
1400000US06073004300,06073004300,"Census Tract 43, San Diego County, California",3870,277,3256,356,116,71,7,11,248,123,0,12,98,80,145,105,7,10,138,104
1400000US06073004400,06073004400,"Census Tract 44, San Diego County, California",4014,287,3257,349,57,41,14,21,262,109,0,12,300,224,124,54,6,10,118,54
1400000US06073004501,06073004501,"Census Tract 45.01, San Diego County, California",2683,325,1961,259,64,52,17,18,104,42,0,12,171,123,366,200,103,95,263,181
1400000US06073004600,06073004600,"Census Tract 46, San Diego County, California",1877,220,1318,243,150,73,17,28,231,125,0,12,45,40,116,65,6,10,110,66
1400000US06073004700,06073004700,"Census Tract 47, San Diego County, California",1938,305,1593,320,109,64,20,22,4,7,0,12,158,85,54,52,0,12,54,52
1400000US06073004800,06073004800,"Census Tract 48, San Diego County, California",4154,617,3044,621,306,189,13,22,88,94,0,12,611,277,92,95,13,16,79,93
1400000US06073004900,06073004900,"Census Tract 49, San Diego County, California",5477,479,2802,497,231,135,0,17,34,34,0,17,2270,581,140,97,121,96,19,21
1400000US06073005000,06073005000,"Census Tract 50, San Diego County, California",2528,322,1299,292,103,123,80,90,5,7,6,11,953,299,82,55,51,41,31,29
1400000US06073005100,06073005100,"Census Tract 51, San Diego County, California",6643,698,4582,642,893,344,25,37,261,141,32,46,657,454,193,102,11,18,182,101
1400000US06073005200,06073005200,"Census Tract 52, San Diego County, California",5808,436,3870,386,976,274,0,17,644,233,28,39,44,60,246,122,0,17,246,122
1400000US06073005300,06073005300,"Census Tract 53, San Diego County, California",5461,792,4131,649,530,202,28,17,426,160,6,11,162,94,178,131,0,17,178,131
1400000US06073005400,06073005400,"Census Tract 54, San Diego County, California",7255,619,5439,638,231,218,0,17,1085,286,37,59,122,81,341,255,81,95,260,245
1400000US06073005500,06073005500,"Census Tract 55, San Diego County, California",216,121,148,75,27,44,0,12,0,12,10,20,24,30,7,12,0,12,7,12
1400000US06073005600,06073005600,"Census Tract 56, San Diego County, California",4277,330,3347,313,128,85,26,47,255,137,0,12,82,66,439,116,0,12,439,116
1400000US06073005700,06073005700,"Census Tract 57, San Diego County, California",1641,481,1123,212,177,195,0,12,118,43,2,5,105,52,116,153,0,12,116,153
1400000US06073005800,06073005800,"Census Tract 58, San Diego County, California",3078,294,2838,293,45,34,11,17,134,61,0,12,0,12,50,35,0,12,50,35
1400000US06073005900,06073005900,"Census Tract 59, San Diego County, California",3176,255,2703,276,112,63,17,20,119,55,0,12,67,46,158,57,31,32,127,54
1400000US06073006000,06073006000,"Census Tract 60, San Diego County, California",3881,460,3368,366,84,62,0,12,394,387,0,12,0,12,35,38,0,12,35,38
1400000US06073006100,06073006100,"Census Tract 61, San Diego County, California",2365,233,1785,255,334,253,0,12,64,44,15,23,61,51,106,61,55,48,51,39
1400000US06073006200,06073006200,"Census Tract 62, San Diego County, California",23,13,16,18,7,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06073006300,06073006300,"Census Tract 63, San Diego County, California",3335,678,2707,576,330,245,52,50,69,48,0,12,14,21,163,102,30,65,133,90
1400000US06073006500,06073006500,"Census Tract 65, San Diego County, California",2967,340,2313,404,237,149,0,12,129,77,59,74,156,166,73,53,7,12,66,51
1400000US06073006600,06073006600,"Census Tract 66, San Diego County, California",1726,158,1087,182,212,93,87,89,179,97,16,18,14,18,131,77,0,12,131,77
1400000US06073006801,06073006801,"Census Tract 68.01, San Diego County, California",2404,208,2001,230,198,118,21,36,138,73,0,12,0,12,46,41,0,12,46,41
1400000US06073006802,06073006802,"Census Tract 68.02, San Diego County, California",5626,629,4482,601,237,118,41,86,564,292,0,17,92,80,210,129,26,46,184,122
1400000US06073006900,06073006900,"Census Tract 69, San Diego County, California",5660,566,4840,553,158,199,0,17,229,161,0,17,53,88,380,215,0,17,380,215
1400000US06073007002,06073007002,"Census Tract 70.02, San Diego County, California",3097,230,2779,232,0,12,0,12,128,139,32,32,78,75,80,66,0,12,80,66
1400000US06073007100,06073007100,"Census Tract 71, San Diego County, California",4711,470,4352,430,63,40,0,12,130,134,0,12,34,46,132,125,0,12,132,125
1400000US06073007200,06073007200,"Census Tract 72, San Diego County, California",6140,307,5428,309,97,48,21,23,209,71,14,19,93,59,278,124,31,32,247,121
1400000US06073007301,06073007301,"Census Tract 73.01, San Diego County, California",4878,529,4553,522,0,12,53,79,80,65,0,12,95,71,97,75,30,48,67,58
1400000US06073007302,06073007302,"Census Tract 73.02, San Diego County, California",2122,143,1982,125,9,14,0,12,69,41,0,12,48,38,14,23,0,12,14,23
1400000US06073007400,06073007400,"Census Tract 74, San Diego County, California",6742,502,5896,472,82,72,0,17,251,166,16,27,196,121,301,178,13,20,288,177
1400000US06073007501,06073007501,"Census Tract 75.01, San Diego County, California",4016,434,3613,418,80,92,5,19,65,49,13,26,100,66,140,110,0,12,140,110
1400000US06073007502,06073007502,"Census Tract 75.02, San Diego County, California",3030,310,2729,312,67,76,9,14,46,44,0,12,66,59,113,71,22,25,91,66
1400000US06073007600,06073007600,"Census Tract 76, San Diego County, California",4612,794,4353,738,26,41,48,80,0,12,74,103,0,12,111,98,13,30,98,94
1400000US06073007701,06073007701,"Census Tract 77.01, San Diego County, California",4022,440,3770,440,9,16,50,61,70,69,14,23,70,98,39,60,0,12,39,60
1400000US06073007702,06073007702,"Census Tract 77.02, San Diego County, California",3914,340,3740,361,2,5,42,70,82,91,15,23,18,29,15,26,15,26,0,12
1400000US06073007800,06073007800,"Census Tract 78, San Diego County, California",6044,638,5160,717,181,249,0,17,400,258,0,17,160,188,143,125,0,17,143,125
1400000US06073007903,06073007903,"Census Tract 79.03, San Diego County, California",4335,654,3928,661,26,31,0,12,212,127,0,12,61,72,108,86,0,12,108,86
1400000US06073007905,06073007905,"Census Tract 79.05, San Diego County, California",3047,529,2916,535,7,12,38,36,45,57,0,12,28,32,13,20,7,10,6,10
1400000US06073007907,06073007907,"Census Tract 79.07, San Diego County, California",3469,474,3117,507,17,28,9,14,52,62,0,12,136,100,138,67,21,24,117,61
1400000US06073007908,06073007908,"Census Tract 79.08, San Diego County, California",3229,335,2919,399,20,23,12,18,59,52,0,12,119,110,100,64,0,12,100,64
1400000US06073007910,06073007910,"Census Tract 79.10, San Diego County, California",3049,245,2695,251,27,43,0,12,114,84,22,36,41,41,150,79,19,21,131,81
1400000US06073008002,06073008002,"Census Tract 80.02, San Diego County, California",2984,300,2676,302,16,18,83,116,58,59,0,12,21,25,130,90,12,20,118,91
1400000US06073008003,06073008003,"Census Tract 80.03, San Diego County, California",4016,272,3524,318,22,35,0,12,197,128,0,12,171,146,102,49,23,29,79,41
1400000US06073008006,06073008006,"Census Tract 80.06, San Diego County, California",4051,376,3698,356,63,54,11,18,152,104,0,12,127,135,0,12,0,12,0,12
1400000US06073008101,06073008101,"Census Tract 81.01, San Diego County, California",3898,400,3576,356,8,17,55,69,107,94,0,12,84,69,68,67,0,12,68,67
1400000US06073008102,06073008102,"Census Tract 81.02, San Diego County, California",3367,223,3037,207,0,12,0,12,107,55,24,26,40,40,159,153,26,39,133,149
1400000US06073008200,06073008200,"Census Tract 82, San Diego County, California",2602,275,2392,237,29,27,0,12,135,117,0,12,5,8,41,34,0,12,41,34
1400000US06073008301,06073008301,"Census Tract 83.01, San Diego County, California",3043,207,2825,201,15,25,18,27,105,79,0,12,26,32,54,64,0,12,54,64
1400000US06073008303,06073008303,"Census Tract 83.03, San Diego County, California",3545,254,3250,231,0,12,0,12,159,90,13,21,10,18,113,112,0,12,113,112
1400000US06073008305,06073008305,"Census Tract 83.05, San Diego County, California",2070,138,1093,132,58,70,0,12,697,141,7,12,26,24,189,94,18,25,171,90
1400000US06073008306,06073008306,"Census Tract 83.06, San Diego County, California",3248,203,2739,243,25,39,0,12,202,65,0,12,35,34,247,137,11,16,236,142
1400000US06073008307,06073008307,"Census Tract 83.07, San Diego County, California",3802,266,3019,248,56,48,105,122,346,134,15,25,76,66,185,149,76,127,109,75
1400000US06073008310,06073008310,"Census Tract 83.10, San Diego County, California",6042,627,5069,536,228,358,0,17,432,218,0,17,152,169,161,101,22,35,139,96
1400000US06073008311,06073008311,"Census Tract 83.11, San Diego County, California",3105,292,2619,355,3,7,11,17,299,173,2,7,47,63,124,99,9,15,115,97
1400000US06073008312,06073008312,"Census Tract 83.12, San Diego County, California",3701,303,3345,337,16,25,0,12,213,107,0,12,80,90,47,45,0,12,47,45
1400000US06073008313,06073008313,"Census Tract 83.13, San Diego County, California",2156,168,1789,195,0,12,0,12,262,149,0,12,55,40,50,42,0,12,50,42
1400000US06073008324,06073008324,"Census Tract 83.24, San Diego County, California",6885,413,5675,422,34,37,0,17,815,276,20,31,65,61,276,160,13,21,263,160
1400000US06073008327,06073008327,"Census Tract 83.27, San Diego County, California",5997,450,4541,567,163,205,0,17,1085,254,0,17,36,40,172,96,0,17,172,96
1400000US06073008328,06073008328,"Census Tract 83.28, San Diego County, California",5795,415,3418,369,136,223,0,17,1883,302,0,17,60,57,298,137,20,29,278,134
1400000US06073008329,06073008329,"Census Tract 83.29, San Diego County, California",6565,458,4608,517,149,218,0,17,1337,410,0,17,38,52,433,210,16,30,417,212
1400000US06073008330,06073008330,"Census Tract 83.30, San Diego County, California",5859,508,3500,434,473,513,0,17,1811,507,0,17,0,17,75,72,0,17,75,72
1400000US06073008331,06073008331,"Census Tract 83.31, San Diego County, California",2459,156,1842,152,18,20,0,12,405,116,0,12,15,15,179,82,0,12,179,82
1400000US06073008333,06073008333,"Census Tract 83.33, San Diego County, California",15549,1048,8908,826,218,209,0,19,5112,1245,0,19,143,211,1168,533,0,19,1168,533
1400000US06073008335,06073008335,"Census Tract 83.35, San Diego County, California",9956,675,5638,615,432,296,70,106,3567,510,27,46,42,65,180,135,9,17,171,135
1400000US06073008336,06073008336,"Census Tract 83.36, San Diego County, California",2209,161,1651,157,0,12,22,31,426,76,0,12,18,16,92,49,21,19,71,45
1400000US06073008337,06073008337,"Census Tract 83.37, San Diego County, California",4513,331,3038,349,60,52,0,12,1128,272,0,12,51,42,236,117,49,57,187,100
1400000US06073008339,06073008339,"Census Tract 83.39, San Diego County, California",2106,219,1115,184,24,39,0,12,733,220,2,5,195,97,37,22,0,12,37,22
1400000US06073008340,06073008340,"Census Tract 83.40, San Diego County, California",8995,830,4718,854,758,355,0,17,3087,836,0,17,16,24,416,242,0,17,416,242
1400000US06073008341,06073008341,"Census Tract 83.41, San Diego County, California",7941,679,3985,654,119,108,34,62,3392,553,0,17,144,77,267,158,0,17,267,158
1400000US06073008343,06073008343,"Census Tract 83.43, San Diego County, California",5206,385,2633,406,33,39,0,17,2091,402,19,30,276,236,154,112,21,34,133,98
1400000US06073008344,06073008344,"Census Tract 83.44, San Diego County, California",3523,236,2802,238,63,53,0,12,453,149,15,23,58,52,132,74,0,12,132,74
1400000US06073008345,06073008345,"Census Tract 83.45, San Diego County, California",4108,395,3184,309,120,77,35,39,610,340,0,12,28,28,131,99,21,25,110,90
1400000US06073008346,06073008346,"Census Tract 83.46, San Diego County, California",5021,275,2343,242,68,57,0,17,2278,188,24,25,100,68,208,133,46,30,162,131
1400000US06073008347,06073008347,"Census Tract 83.47, San Diego County, California",6837,360,2840,324,278,202,6,14,2903,412,26,31,84,62,700,311,27,27,673,309
1400000US06073008348,06073008348,"Census Tract 83.48, San Diego County, California",5836,394,1903,324,135,146,10,15,3417,360,14,21,134,142,223,116,31,39,192,105
1400000US06073008349,06073008349,"Census Tract 83.49, San Diego County, California",3890,263,1353,256,119,74,0,12,2050,234,37,49,83,104,248,134,27,34,221,122
1400000US06073008350,06073008350,"Census Tract 83.50, San Diego County, California",6327,551,2501,257,114,130,0,17,3411,562,0,17,49,47,252,171,0,17,252,171
1400000US06073008351,06073008351,"Census Tract 83.51, San Diego County, California",4253,212,1427,254,174,142,0,12,2213,281,0,12,92,93,347,131,24,29,323,137
1400000US06073008352,06073008352,"Census Tract 83.52, San Diego County, California",4198,538,932,227,153,115,0,12,2338,661,5,9,439,299,331,172,29,33,302,168
1400000US06073008353,06073008353,"Census Tract 83.53, San Diego County, California",5271,344,2095,284,125,117,0,17,2494,322,15,27,164,128,378,161,0,17,378,161
1400000US06073008354,06073008354,"Census Tract 83.54, San Diego County, California",7703,664,2257,579,793,414,0,17,3149,444,151,170,530,534,823,328,60,100,763,344
1400000US06073008355,06073008355,"Census Tract 83.55, San Diego County, California",3502,194,931,178,434,209,27,42,1860,162,7,13,12,14,231,106,5,10,226,105
1400000US06073008356,06073008356,"Census Tract 83.56, San Diego County, California",4244,283,1430,266,113,67,0,12,2175,396,8,13,209,127,309,170,57,63,252,138
