GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US06073002001,06073002001,"Census Tract 20.01, San Diego County, California",3296,201,2957,241,100,89,0,12,174,165,0,12,24,23,41,34,13,20,28,27
1400000US06073002002,06073002002,"Census Tract 20.02, San Diego County, California",2603,182,2114,254,279,172,0,12,55,53,0,12,14,21,141,98,0,12,141,98
1400000US06073002100,06073002100,"Census Tract 21, San Diego County, California",4909,434,3122,512,564,204,66,58,406,128,0,12,333,178,418,285,93,73,325,259
1400000US06073002201,06073002201,"Census Tract 22.01, San Diego County, California",3707,377,1871,377,756,184,0,12,292,119,0,12,522,279,266,163,44,49,222,153
1400000US06073002202,06073002202,"Census Tract 22.02, San Diego County, California",5399,531,3572,618,255,150,7,13,1011,215,0,17,390,251,164,104,47,51,117,94
1400000US06073002301,06073002301,"Census Tract 23.01, San Diego County, California",3068,280,1455,320,726,263,0,12,547,163,0,12,213,122,127,104,18,20,109,100
1400000US06073002302,06073002302,"Census Tract 23.02, San Diego County, California",6811,802,3246,922,891,357,0,17,1650,441,0,17,864,469,160,149,0,17,160,149
1400000US06073002401,06073002401,"Census Tract 24.01, San Diego County, California",4832,459,3273,427,502,242,94,91,393,158,0,12,292,239,278,177,34,40,244,174
1400000US06073002402,06073002402,"Census Tract 24.02, San Diego County, California",5182,559,3492,550,665,261,7,11,634,193,25,39,307,216,52,52,0,17,52,52
1400000US06073002501,06073002501,"Census Tract 25.01, San Diego County, California",5869,422,3832,486,515,158,8,13,627,175,0,17,555,305,332,220,102,101,230,194
1400000US06073002502,06073002502,"Census Tract 25.02, San Diego County, California",6286,574,4051,678,701,218,63,70,643,157,39,59,593,357,196,136,0,17,196,136
1400000US06073002601,06073002601,"Census Tract 26.01, San Diego County, California",5869,517,3279,532,179,127,10,16,957,202,0,17,1352,486,92,95,0,17,92,95
1400000US06073002602,06073002602,"Census Tract 26.02, San Diego County, California",4300,379,2505,436,569,292,0,12,890,242,0,12,306,214,30,40,0,12,30,40
1400000US06073002702,06073002702,"Census Tract 27.02, San Diego County, California",5124,508,2825,488,1147,285,65,103,763,258,35,51,149,114,140,103,11,19,129,100
1400000US06073002703,06073002703,"Census Tract 27.03, San Diego County, California",7178,650,4099,805,1146,459,0,17,1373,403,0,17,311,295,249,166,155,146,94,79
1400000US06073002705,06073002705,"Census Tract 27.05, San Diego County, California",4778,352,1571,389,889,197,39,64,1749,233,16,28,288,314,226,174,82,100,144,130
1400000US06073002707,06073002707,"Census Tract 27.07, San Diego County, California",5698,442,2536,529,623,313,15,16,1658,388,41,37,746,422,79,87,0,17,79,87
1400000US06073002708,06073002708,"Census Tract 27.08, San Diego County, California",6205,511,2940,499,1565,373,64,102,1101,247,0,17,318,198,217,156,51,82,166,139
1400000US06073002709,06073002709,"Census Tract 27.09, San Diego County, California",3449,450,1841,432,541,142,0,12,472,131,0,12,299,219,296,175,19,23,277,173
1400000US06073002710,06073002710,"Census Tract 27.10, San Diego County, California",4120,396,1721,292,811,209,0,12,1211,233,0,12,277,277,100,79,0,12,100,79
1400000US06073002711,06073002711,"Census Tract 27.11, San Diego County, California",3560,286,1320,226,759,240,7,11,918,211,46,68,270,243,240,127,12,24,228,126
1400000US06073002712,06073002712,"Census Tract 27.12, San Diego County, California",4879,495,1983,438,1065,279,47,45,993,258,0,12,631,338,160,81,7,13,153,82
1400000US06073002801,06073002801,"Census Tract 28.01, San Diego County, California",2804,541,2059,383,120,81,18,22,362,152,25,31,118,130,102,141,0,12,102,141
1400000US06073002803,06073002803,"Census Tract 28.03, San Diego County, California",5342,674,3296,517,982,560,10,16,714,334,0,17,114,121,226,166,21,33,205,162
1400000US06073002804,06073002804,"Census Tract 28.04, San Diego County, California",4853,366,3888,329,159,106,0,12,416,175,0,12,234,124,156,105,0,12,156,105
1400000US06073002902,06073002902,"Census Tract 29.02, San Diego County, California",6313,571,4471,671,611,223,61,75,484,162,75,93,269,195,342,168,63,63,279,168
1400000US06073002903,06073002903,"Census Tract 29.03, San Diego County, California",4236,349,2982,358,502,208,29,45,536,141,0,12,91,97,96,64,9,16,87,61
1400000US06073002904,06073002904,"Census Tract 29.04, San Diego County, California",7931,702,5837,597,204,100,16,27,1050,333,0,17,234,141,590,263,31,41,559,255
1400000US06073002905,06073002905,"Census Tract 29.05, San Diego County, California",4365,486,2160,415,1291,540,103,84,347,309,0,12,37,40,427,206,79,89,348,186
1400000US06073003001,06073003001,"Census Tract 30.01, San Diego County, California",4035,585,842,296,1225,192,0,12,134,81,0,12,1779,635,55,48,27,33,28,35
1400000US06073003003,06073003003,"Census Tract 30.03, San Diego County, California",5598,488,2599,479,1606,394,52,50,254,143,0,17,738,358,349,199,66,76,283,174
1400000US06073003004,06073003004,"Census Tract 30.04, San Diego County, California",5441,525,1627,376,867,261,0,17,148,99,0,17,2480,653,319,175,91,117,228,131
1400000US06073003101,06073003101,"Census Tract 31.01, San Diego County, California",3979,453,1046,335,1449,219,0,12,152,123,208,297,1045,387,79,54,23,28,56,47
1400000US06073003103,06073003103,"Census Tract 31.03, San Diego County, California",7236,571,1813,544,2311,293,9,14,1152,201,0,17,1571,532,380,174,49,45,331,172
1400000US06073003105,06073003105,"Census Tract 31.05, San Diego County, California",4439,430,1270,419,826,304,20,34,223,109,0,12,1980,389,120,77,31,48,89,63
1400000US06073003107,06073003107,"Census Tract 31.07, San Diego County, California",6260,430,2078,463,1052,200,0,17,1881,401,54,53,936,475,259,134,37,33,222,127
1400000US06073003108,06073003108,"Census Tract 31.08, San Diego County, California",3603,251,2325,309,242,107,0,12,483,113,33,54,376,163,144,91,47,41,97,77
1400000US06073003109,06073003109,"Census Tract 31.09, San Diego County, California",3447,340,311,118,246,238,0,12,2549,273,69,108,161,95,111,85,30,38,81,78
1400000US06073003111,06073003111,"Census Tract 31.11, San Diego County, California",6746,539,1221,365,1454,386,0,17,1432,459,0,17,2376,538,263,166,60,55,203,159
1400000US06073003112,06073003112,"Census Tract 31.12, San Diego County, California",4084,498,913,313,797,200,141,261,1231,194,77,168,779,408,146,129,40,63,106,111
1400000US06073003113,06073003113,"Census Tract 31.13, San Diego County, California",5319,426,829,200,628,200,0,12,3049,419,67,74,407,242,339,181,8,13,331,182
1400000US06073003114,06073003114,"Census Tract 31.14, San Diego County, California",3636,320,309,119,618,202,5,7,2198,236,11,18,335,190,160,94,31,52,129,79
1400000US06073003115,06073003115,"Census Tract 31.15, San Diego County, California",6844,434,1576,322,699,282,0,17,2754,388,180,194,1353,304,282,141,128,108,154,76
1400000US06073003201,06073003201,"Census Tract 32.01, San Diego County, California",5489,486,2227,365,674,249,0,17,1721,328,64,89,320,193,483,209,96,92,387,172
1400000US06073003202,06073003202,"Census Tract 32.02, San Diego County, California",5089,400,3317,542,202,148,283,341,460,273,0,12,594,339,233,149,87,116,146,114
1400000US06073003204,06073003204,"Census Tract 32.04, San Diego County, California",3549,437,2653,468,103,116,0,12,345,112,0,12,265,214,183,111,50,54,133,99
1400000US06073003207,06073003207,"Census Tract 32.07, San Diego County, California",7065,864,5082,995,583,324,148,221,716,257,0,17,276,165,260,262,11,20,249,262
1400000US06073003208,06073003208,"Census Tract 32.08, San Diego County, California",6810,600,2534,745,1041,426,0,17,2184,527,21,32,385,261,645,357,60,71,585,354
1400000US06073003209,06073003209,"Census Tract 32.09, San Diego County, California",5659,477,1838,345,1230,295,0,17,2227,373,0,17,134,141,230,111,9,15,221,107
1400000US06073003211,06073003211,"Census Tract 32.11, San Diego County, California",3304,293,1991,255,160,110,0,12,779,112,5,7,279,149,90,50,26,28,64,43
1400000US06073003212,06073003212,"Census Tract 32.12, San Diego County, California",4346,535,2497,630,153,172,30,45,1217,380,153,125,149,100,147,86,6,18,141,84
1400000US06073003213,06073003213,"Census Tract 32.13, San Diego County, California",3952,464,892,352,543,271,26,41,2128,379,0,12,31,38,332,166,127,113,205,130
1400000US06073003214,06073003214,"Census Tract 32.14, San Diego County, California",5072,397,2347,267,965,290,2,4,1092,241,340,366,137,105,189,86,9,16,180,82
1400000US06073003301,06073003301,"Census Tract 33.01, San Diego County, California",3265,255,740,290,1079,185,0,12,150,98,0,12,1187,324,109,66,15,23,94,61
1400000US06073003303,06073003303,"Census Tract 33.03, San Diego County, California",4444,453,1340,497,442,205,34,52,223,163,0,12,2272,592,133,132,60,106,73,63
1400000US06073003304,06073003304,"Census Tract 33.04, San Diego County, California",4166,438,2541,382,528,251,0,12,527,135,214,260,325,236,31,42,0,12,31,42
1400000US06073003305,06073003305,"Census Tract 33.05, San Diego County, California",5865,566,1110,342,1707,429,168,255,598,278,0,17,2202,466,80,92,0,17,80,92
1400000US06073003401,06073003401,"Census Tract 34.01, San Diego County, California",6333,559,2862,404,1987,478,3,7,973,288,17,26,200,169,291,148,31,49,260,143
1400000US06073003403,06073003403,"Census Tract 34.03, San Diego County, California",4158,386,2680,501,546,195,30,56,356,131,0,12,359,190,187,111,15,27,172,114
1400000US06073003404,06073003404,"Census Tract 34.04, San Diego County, California",5051,598,3405,699,508,195,30,40,260,174,31,49,742,277,75,70,43,59,32,41
1400000US06073003501,06073003501,"Census Tract 35.01, San Diego County, California",4396,580,1863,524,404,142,7,11,8,13,0,12,1956,519,158,114,89,93,69,61
1400000US06073003502,06073003502,"Census Tract 35.02, San Diego County, California",4999,403,1575,466,637,150,0,17,97,115,0,17,2575,497,115,89,67,71,48,53
1400000US06073003601,06073003601,"Census Tract 36.01, San Diego County, California",3044,332,1009,298,47,39,13,19,127,133,0,12,1818,448,30,45,0,12,30,45
1400000US06073003602,06073003602,"Census Tract 36.02, San Diego County, California",3529,204,1066,325,252,145,297,275,135,89,0,12,1612,353,167,113,64,83,103,127
1400000US06073003603,06073003603,"Census Tract 36.03, San Diego County, California",4599,442,1331,391,185,111,0,12,295,223,0,12,2788,598,0,12,0,12,0,12
1400000US06073003800,06073003800,"Census Tract 38, San Diego County, California",6499,1198,4203,754,1093,347,58,56,439,163,74,95,306,226,326,184,54,75,272,173
1400000US06073003901,06073003901,"Census Tract 39.01, San Diego County, California",4428,456,1110,295,326,132,0,12,96,76,0,12,2850,495,46,62,39,62,7,10
1400000US06073003902,06073003902,"Census Tract 39.02, San Diego County, California",4952,579,1436,443,350,174,18,20,50,75,0,12,2912,716,186,225,16,28,170,225
1400000US06073004000,06073004000,"Census Tract 40, San Diego County, California",5307,559,3881,567,528,218,0,12,57,73,0,12,746,348,95,76,7,10,88,75
1400000US06073004100,06073004100,"Census Tract 41, San Diego County, California",6707,520,5118,510,565,132,73,83,174,93,0,17,583,321,194,119,22,26,172,116
1400000US06073004200,06073004200,"Census Tract 42, San Diego County, California",6050,554,5130,544,101,70,33,36,146,165,0,17,410,417,230,145,36,41,194,135
1400000US06073004300,06073004300,"Census Tract 43, San Diego County, California",3751,254,3087,312,124,89,7,15,225,114,0,12,73,56,235,116,6,9,229,115
1400000US06073004400,06073004400,"Census Tract 44, San Diego County, California",3917,321,3102,383,202,161,12,17,112,69,0,12,279,186,210,131,33,30,177,125
1400000US06073004501,06073004501,"Census Tract 45.01, San Diego County, California",2977,385,2331,378,33,33,12,19,130,96,0,12,149,120,322,167,88,94,234,156
1400000US06073004600,06073004600,"Census Tract 46, San Diego County, California",1895,188,1431,231,129,70,12,19,182,129,0,12,55,49,86,56,0,12,86,56
1400000US06073004700,06073004700,"Census Tract 47, San Diego County, California",1881,271,1516,295,138,73,29,30,10,55,0,12,188,88,0,12,0,12,0,12
1400000US06073004800,06073004800,"Census Tract 48, San Diego County, California",3714,491,2617,527,352,276,0,12,51,55,0,12,601,268,93,108,25,27,68,103
1400000US06073004900,06073004900,"Census Tract 49, San Diego County, California",5236,485,1949,494,334,182,17,25,29,25,0,17,2773,604,134,112,127,110,7,12
1400000US06073005000,06073005000,"Census Tract 50, San Diego County, California",2637,352,967,257,101,108,132,155,0,12,4,8,1271,375,162,114,129,105,33,28
1400000US06073005100,06073005100,"Census Tract 51, San Diego County, California",6959,1193,4866,979,1003,373,30,37,239,143,5,11,578,434,238,121,22,30,216,122
1400000US06073005200,06073005200,"Census Tract 52, San Diego County, California",5201,495,3747,460,588,212,0,12,638,241,16,24,12,19,200,104,0,12,200,104
1400000US06073005300,06073005300,"Census Tract 53, San Diego County, California",5898,736,4209,485,749,253,78,71,430,165,0,17,225,90,207,114,0,17,207,114
1400000US06073005400,06073005400,"Census Tract 54, San Diego County, California",7266,690,5352,570,289,208,0,17,1035,287,46,71,144,122,400,289,105,114,295,265
1400000US06073005500,06073005500,"Census Tract 55, San Diego County, California",151,117,92,74,27,41,0,12,8,17,8,18,14,23,2,4,0,12,2,4
1400000US06073005600,06073005600,"Census Tract 56, San Diego County, California",3731,366,2917,351,246,112,39,44,287,105,56,84,121,70,65,54,0,12,65,54
1400000US06073005700,06073005700,"Census Tract 57, San Diego County, California",1728,358,1181,215,203,164,0,12,194,125,0,12,73,45,77,53,5,8,72,51
1400000US06073005800,06073005800,"Census Tract 58, San Diego County, California",2859,372,2526,388,77,66,9,15,153,106,0,12,64,69,30,27,0,12,30,27
1400000US06073005900,06073005900,"Census Tract 59, San Diego County, California",2483,227,2121,217,142,90,10,17,68,36,0,12,31,32,111,51,18,22,93,41
1400000US06073006000,06073006000,"Census Tract 60, San Diego County, California",3762,359,3343,307,57,49,0,12,152,96,0,12,131,188,79,69,0,12,79,69
1400000US06073006100,06073006100,"Census Tract 61, San Diego County, California",2382,248,1862,305,97,76,0,12,80,50,22,31,77,48,244,191,143,185,101,76
1400000US06073006200,06073006200,"Census Tract 62, San Diego County, California",26,33,22,38,4,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06073006300,06073006300,"Census Tract 63, San Diego County, California",3066,763,2406,588,180,96,67,69,88,65,12,25,86,107,227,141,28,60,199,130
1400000US06073006500,06073006500,"Census Tract 65, San Diego County, California",2779,473,2125,343,256,140,15,35,175,94,53,62,79,100,76,49,0,12,76,49
1400000US06073006600,06073006600,"Census Tract 66, San Diego County, California",1924,103,1087,218,331,116,107,110,135,61,48,33,15,17,201,113,13,20,188,109
1400000US06073006801,06073006801,"Census Tract 68.01, San Diego County, California",2441,282,2172,317,62,68,28,34,124,99,0,12,0,12,55,50,0,12,55,50
1400000US06073006802,06073006802,"Census Tract 68.02, San Diego County, California",5670,628,4715,684,207,129,35,57,453,142,0,17,149,129,111,82,26,32,85,67
1400000US06073006900,06073006900,"Census Tract 69, San Diego County, California",5534,694,4727,585,169,220,0,17,188,132,70,112,0,17,380,188,0,17,380,188
1400000US06073007002,06073007002,"Census Tract 70.02, San Diego County, California",3102,174,2829,230,0,12,0,12,121,97,22,25,57,76,73,63,10,18,63,61
1400000US06073007100,06073007100,"Census Tract 71, San Diego County, California",4857,393,4524,371,54,47,0,12,146,132,0,12,14,23,119,98,0,12,119,98
1400000US06073007200,06073007200,"Census Tract 72, San Diego County, California",6002,456,5415,450,80,39,15,21,237,102,0,17,92,59,163,82,7,13,156,83
1400000US06073007301,06073007301,"Census Tract 73.01, San Diego County, California",4235,476,4032,481,0,12,43,73,31,37,0,12,39,47,90,66,33,38,57,47
1400000US06073007302,06073007302,"Census Tract 73.02, San Diego County, California",2120,167,2034,175,0,12,0,12,65,46,0,12,21,23,0,12,0,12,0,12
1400000US06073007400,06073007400,"Census Tract 74, San Diego County, California",6666,459,5960,473,88,80,0,17,135,117,0,17,175,105,308,145,50,49,258,134
1400000US06073007501,06073007501,"Census Tract 75.01, San Diego County, California",3701,492,3391,514,60,70,30,36,47,56,28,40,43,47,102,93,26,32,76,88
1400000US06073007502,06073007502,"Census Tract 75.02, San Diego County, California",2808,297,2536,295,62,71,8,13,49,44,0,12,100,70,53,54,10,17,43,51
1400000US06073007600,06073007600,"Census Tract 76, San Diego County, California",4196,713,3976,646,21,36,59,93,32,38,30,48,0,12,78,94,0,12,78,94
1400000US06073007701,06073007701,"Census Tract 77.01, San Diego County, California",4184,375,4018,381,0,12,10,16,49,45,12,18,95,110,0,12,0,12,0,12
1400000US06073007702,06073007702,"Census Tract 77.02, San Diego County, California",3700,314,3364,317,83,100,53,75,131,124,12,19,16,28,41,44,12,20,29,38
1400000US06073007800,06073007800,"Census Tract 78, San Diego County, California",5926,599,4976,695,44,52,0,17,713,603,0,17,111,113,82,86,0,17,82,86
1400000US06073007903,06073007903,"Census Tract 79.03, San Diego County, California",4657,505,4231,490,56,74,0,12,140,110,0,12,91,75,139,93,10,16,129,92
1400000US06073007905,06073007905,"Census Tract 79.05, San Diego County, California",2279,584,2158,578,1,3,27,35,29,33,0,12,53,48,11,19,5,10,6,10
1400000US06073007907,06073007907,"Census Tract 79.07, San Diego County, California",3083,443,2917,466,0,12,0,12,31,31,0,12,112,84,23,23,7,11,16,20
1400000US06073007908,06073007908,"Census Tract 79.08, San Diego County, California",2855,285,2628,272,0,12,8,14,52,60,0,12,60,78,107,95,0,12,107,95
1400000US06073007910,06073007910,"Census Tract 79.10, San Diego County, California",2999,201,2788,228,11,26,0,12,67,58,0,12,25,24,108,67,0,12,108,67
1400000US06073008002,06073008002,"Census Tract 80.02, San Diego County, California",2487,197,2259,204,9,15,111,145,37,53,0,12,19,19,52,48,15,25,37,38
1400000US06073008003,06073008003,"Census Tract 80.03, San Diego County, California",3453,283,3048,296,83,80,0,12,126,85,0,12,122,107,74,50,9,14,65,48
1400000US06073008006,06073008006,"Census Tract 80.06, San Diego County, California",4143,335,3876,341,36,39,18,28,121,109,0,12,92,113,0,12,0,12,0,12
1400000US06073008101,06073008101,"Census Tract 81.01, San Diego County, California",3702,362,3373,361,14,23,47,57,135,89,0,12,103,83,30,36,0,12,30,36
1400000US06073008102,06073008102,"Census Tract 81.02, San Diego County, California",3223,230,2914,232,21,27,0,12,80,56,8,14,34,34,166,144,28,45,138,137
1400000US06073008200,06073008200,"Census Tract 82, San Diego County, California",2685,325,2350,277,22,17,0,12,258,220,0,12,20,22,35,32,0,12,35,32
1400000US06073008301,06073008301,"Census Tract 83.01, San Diego County, California",2807,242,2592,218,1,3,14,22,107,85,0,12,49,44,44,48,8,13,36,47
1400000US06073008303,06073008303,"Census Tract 83.03, San Diego County, California",3232,299,3082,296,27,39,0,12,100,75,0,12,23,26,0,12,0,12,0,12
1400000US06073008305,06073008305,"Census Tract 83.05, San Diego County, California",3346,274,1668,201,82,60,0,12,1077,219,7,11,197,151,315,92,37,33,278,91
1400000US06073008306,06073008306,"Census Tract 83.06, San Diego County, California",3264,255,2796,261,31,48,0,12,202,72,0,12,36,33,199,145,11,17,188,142
1400000US06073008307,06073008307,"Census Tract 83.07, San Diego County, California",3748,228,3055,224,31,24,0,12,411,127,59,79,17,25,175,139,92,130,83,69
1400000US06073008310,06073008310,"Census Tract 83.10, San Diego County, California",5622,502,4849,520,2,6,0,17,519,178,0,17,140,196,112,77,0,17,112,77
1400000US06073008311,06073008311,"Census Tract 83.11, San Diego County, California",2987,251,2651,303,3,6,0,12,224,127,3,6,21,33,85,73,0,12,85,73
1400000US06073008312,06073008312,"Census Tract 83.12, San Diego County, California",3695,305,3054,306,19,28,0,12,396,161,0,12,67,94,159,116,25,39,134,98
1400000US06073008313,06073008313,"Census Tract 83.13, San Diego County, California",2100,191,1772,197,0,12,0,12,223,104,0,12,14,16,91,72,0,12,91,72
1400000US06073008324,06073008324,"Census Tract 83.24, San Diego County, California",6896,517,5852,453,306,403,0,17,468,219,0,17,49,59,221,147,49,49,172,125
1400000US06073008327,06073008327,"Census Tract 83.27, San Diego County, California",5911,438,4581,427,87,140,0,17,1035,268,0,17,64,79,144,100,44,72,100,76
1400000US06073008328,06073008328,"Census Tract 83.28, San Diego County, California",5373,368,3653,325,139,220,0,12,1390,264,0,12,42,43,149,90,0,12,149,90
1400000US06073008329,06073008329,"Census Tract 83.29, San Diego County, California",6712,570,4543,503,25,42,0,17,1331,382,0,17,406,208,407,246,0,17,407,246
1400000US06073008330,06073008330,"Census Tract 83.30, San Diego County, California",5602,450,3173,352,280,350,0,17,1945,486,0,17,138,136,66,68,0,17,66,68
1400000US06073008331,06073008331,"Census Tract 83.31, San Diego County, California",2468,180,1864,173,20,26,19,26,435,123,0,12,6,9,124,75,24,36,100,63
1400000US06073008333,06073008333,"Census Tract 83.33, San Diego County, California",14549,931,8650,1115,112,149,35,52,4725,1050,0,19,0,19,1027,433,30,53,997,434
1400000US06073008335,06073008335,"Census Tract 83.35, San Diego County, California",11378,499,6529,726,220,171,68,113,4084,570,58,92,41,52,378,203,58,78,320,207
1400000US06073008336,06073008336,"Census Tract 83.36, San Diego County, California",2249,179,1658,189,25,21,16,25,441,110,0,12,8,10,101,68,15,17,86,65
1400000US06073008337,06073008337,"Census Tract 83.37, San Diego County, California",4442,364,2672,313,108,74,0,12,989,257,0,12,249,152,424,301,93,64,331,294
1400000US06073008339,06073008339,"Census Tract 83.39, San Diego County, California",2248,242,1106,282,33,45,7,10,800,191,8,14,265,137,29,22,0,12,29,22
1400000US06073008340,06073008340,"Census Tract 83.40, San Diego County, California",8383,871,4747,731,379,323,0,17,2878,771,0,17,31,38,348,201,0,17,348,201
1400000US06073008341,06073008341,"Census Tract 83.41, San Diego County, California",7557,637,3850,513,128,104,60,101,3047,545,105,140,128,96,239,153,93,133,146,80
1400000US06073008343,06073008343,"Census Tract 83.43, San Diego County, California",5203,427,2374,265,49,48,0,17,2130,366,26,41,382,230,242,136,15,24,227,129
1400000US06073008344,06073008344,"Census Tract 83.44, San Diego County, California",3315,242,2620,233,31,40,0,12,479,146,22,35,55,46,108,67,0,12,108,67
1400000US06073008345,06073008345,"Census Tract 83.45, San Diego County, California",3737,257,2914,289,93,58,26,29,577,172,0,12,28,28,99,74,25,32,74,69
1400000US06073008346,06073008346,"Census Tract 83.46, San Diego County, California",5190,434,2137,262,65,52,11,17,2492,497,11,17,148,107,326,173,85,88,241,146
1400000US06073008347,06073008347,"Census Tract 83.47, San Diego County, California",6523,377,2431,281,159,118,40,47,3157,409,31,35,117,115,588,251,13,20,575,250
1400000US06073008348,06073008348,"Census Tract 83.48, San Diego County, California",5587,329,2268,285,5,8,11,16,2986,419,16,25,130,141,171,124,9,14,162,121
1400000US06073008349,06073008349,"Census Tract 83.49, San Diego County, California",3483,338,1205,221,99,78,9,15,1861,287,0,12,65,70,244,147,27,26,217,142
1400000US06073008350,06073008350,"Census Tract 83.50, San Diego County, California",6343,465,2010,344,64,52,0,17,3975,422,0,17,67,67,227,125,32,50,195,124
1400000US06073008351,06073008351,"Census Tract 83.51, San Diego County, California",4502,385,1492,337,224,223,0,12,2226,258,52,57,243,124,265,168,47,48,218,140
1400000US06073008352,06073008352,"Census Tract 83.52, San Diego County, California",3998,522,1231,214,180,154,0,12,2049,466,60,75,315,171,163,100,16,25,147,97
1400000US06073008353,06073008353,"Census Tract 83.53, San Diego County, California",5239,287,2367,274,67,42,0,17,2143,284,66,64,254,205,342,142,29,42,313,152
1400000US06073008354,06073008354,"Census Tract 83.54, San Diego County, California",6452,594,1903,374,517,397,0,17,3096,474,0,17,432,358,504,229,174,138,330,240
1400000US06073008355,06073008355,"Census Tract 83.55, San Diego County, California",3958,294,1153,314,437,290,31,46,1801,386,0,12,195,163,341,128,89,73,252,115
1400000US06073008356,06073008356,"Census Tract 83.56, San Diego County, California",3949,286,1575,228,87,54,0,12,1868,269,35,44,97,60,287,160,59,50,228,147
