GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median value (dollars),Margin of Error; Median value (dollars)
1400000US06073000100,06073000100,"Census Tract 1, San Diego County, California",945200,60069
1400000US06073000201,06073000201,"Census Tract 2.01, San Diego County, California",779000,119544
1400000US06073000202,06073000202,"Census Tract 2.02, San Diego County, California",629200,92462
1400000US06073000300,06073000300,"Census Tract 3, San Diego County, California",522900,76553
1400000US06073000400,06073000400,"Census Tract 4, San Diego County, California",385400,101494
1400000US06073000500,06073000500,"Census Tract 5, San Diego County, California",627100,65936
1400000US06073000600,06073000600,"Census Tract 6, San Diego County, California",425100,23713
1400000US06073000700,06073000700,"Census Tract 7, San Diego County, California",472600,53014
1400000US06073000800,06073000800,"Census Tract 8, San Diego County, California",445200,147703
1400000US06073000900,06073000900,"Census Tract 9, San Diego County, California",271100,43858
1400000US06073001000,06073001000,"Census Tract 10, San Diego County, California",384600,55249
1400000US06073001100,06073001100,"Census Tract 11, San Diego County, California",246800,119878
1400000US06073001200,06073001200,"Census Tract 12, San Diego County, California",277300,28689
1400000US06073001300,06073001300,"Census Tract 13, San Diego County, California",254300,58944
1400000US06073001400,06073001400,"Census Tract 14, San Diego County, California",574900,56061
1400000US06073001500,06073001500,"Census Tract 15, San Diego County, California",460600,42263
1400000US06073001600,06073001600,"Census Tract 16, San Diego County, California",263300,72107
1400000US06073001700,06073001700,"Census Tract 17, San Diego County, California",340700,30298
1400000US06073001800,06073001800,"Census Tract 18, San Diego County, California",297300,61054
1400000US06073001900,06073001900,"Census Tract 19, San Diego County, California",522600,49439
1400000US06073002001,06073002001,"Census Tract 20.01, San Diego County, California",729800,49172
1400000US06073002002,06073002002,"Census Tract 20.02, San Diego County, California",544200,42369
1400000US06073002100,06073002100,"Census Tract 21, San Diego County, California",378100,60658
1400000US06073002201,06073002201,"Census Tract 22.01, San Diego County, California",403800,305696
1400000US06073002202,06073002202,"Census Tract 22.02, San Diego County, California",226600,15810
1400000US06073002301,06073002301,"Census Tract 23.01, San Diego County, California",296900,208168
1400000US06073002302,06073002302,"Census Tract 23.02, San Diego County, California",178700,135708
1400000US06073002401,06073002401,"Census Tract 24.01, San Diego County, California",281700,35510
1400000US06073002402,06073002402,"Census Tract 24.02, San Diego County, California",328600,91397
1400000US06073002501,06073002501,"Census Tract 25.01, San Diego County, California",288400,20255
1400000US06073002502,06073002502,"Census Tract 25.02, San Diego County, California",313400,24639
1400000US06073002601,06073002601,"Census Tract 26.01, San Diego County, California",246100,32799
1400000US06073002602,06073002602,"Census Tract 26.02, San Diego County, California",310900,55783
1400000US06073002702,06073002702,"Census Tract 27.02, San Diego County, California",282500,15786
1400000US06073002703,06073002703,"Census Tract 27.03, San Diego County, California",260200,29145
1400000US06073002705,06073002705,"Census Tract 27.05, San Diego County, California",268900,18030
1400000US06073002707,06073002707,"Census Tract 27.07, San Diego County, California",169600,39650
1400000US06073002708,06073002708,"Census Tract 27.08, San Diego County, California",310700,75709
1400000US06073002709,06073002709,"Census Tract 27.09, San Diego County, California",224300,54261
1400000US06073002710,06073002710,"Census Tract 27.10, San Diego County, California",295800,37993
1400000US06073002711,06073002711,"Census Tract 27.11, San Diego County, California",283200,34539
1400000US06073002712,06073002712,"Census Tract 27.12, San Diego County, California",209300,45249
1400000US06073002801,06073002801,"Census Tract 28.01, San Diego County, California",598300,46295
1400000US06073002803,06073002803,"Census Tract 28.03, San Diego County, California",336800,45134
1400000US06073002804,06073002804,"Census Tract 28.04, San Diego County, California",470400,18772
1400000US06073002902,06073002902,"Census Tract 29.02, San Diego County, California",381600,15684
1400000US06073002903,06073002903,"Census Tract 29.03, San Diego County, California",309500,21561
1400000US06073002904,06073002904,"Census Tract 29.04, San Diego County, California",391700,34989
1400000US06073002905,06073002905,"Census Tract 29.05, San Diego County, California",357400,17431
1400000US06073003001,06073003001,"Census Tract 30.01, San Diego County, California",272600,21386
1400000US06073003003,06073003003,"Census Tract 30.03, San Diego County, California",320200,23614
1400000US06073003004,06073003004,"Census Tract 30.04, San Diego County, California",248500,22918
1400000US06073003101,06073003101,"Census Tract 31.01, San Diego County, California",238800,21921
1400000US06073003103,06073003103,"Census Tract 31.03, San Diego County, California",284100,10348
1400000US06073003105,06073003105,"Census Tract 31.05, San Diego County, California",266500,29207
1400000US06073003107,06073003107,"Census Tract 31.07, San Diego County, California",252100,22683
1400000US06073003108,06073003108,"Census Tract 31.08, San Diego County, California",269400,11835
1400000US06073003109,06073003109,"Census Tract 31.09, San Diego County, California",308900,20658
1400000US06073003111,06073003111,"Census Tract 31.11, San Diego County, California",286300,28492
1400000US06073003112,06073003112,"Census Tract 31.12, San Diego County, California",271100,31467
1400000US06073003113,06073003113,"Census Tract 31.13, San Diego County, California",284700,13732
1400000US06073003114,06073003114,"Census Tract 31.14, San Diego County, California",336200,15223
1400000US06073003115,06073003115,"Census Tract 31.15, San Diego County, California",283100,10286
1400000US06073003201,06073003201,"Census Tract 32.01, San Diego County, California",292600,40619
1400000US06073003202,06073003202,"Census Tract 32.02, San Diego County, California",285800,46956
1400000US06073003204,06073003204,"Census Tract 32.04, San Diego County, California",360900,21150
1400000US06073003207,06073003207,"Census Tract 32.07, San Diego County, California",552000,48516
1400000US06073003208,06073003208,"Census Tract 32.08, San Diego County, California",211500,36158
1400000US06073003209,06073003209,"Census Tract 32.09, San Diego County, California",193400,24592
1400000US06073003211,06073003211,"Census Tract 32.11, San Diego County, California",299400,16294
1400000US06073003212,06073003212,"Census Tract 32.12, San Diego County, California",321100,19155
1400000US06073003213,06073003213,"Census Tract 32.13, San Diego County, California",331800,19675
1400000US06073003214,06073003214,"Census Tract 32.14, San Diego County, California",244500,26168
1400000US06073003301,06073003301,"Census Tract 33.01, San Diego County, California",231200,42558
1400000US06073003303,06073003303,"Census Tract 33.03, San Diego County, California",272400,38560
1400000US06073003304,06073003304,"Census Tract 33.04, San Diego County, California",39200,75038
1400000US06073003305,06073003305,"Census Tract 33.05, San Diego County, California",255200,37350
1400000US06073003401,06073003401,"Census Tract 34.01, San Diego County, California",247100,25716
1400000US06073003403,06073003403,"Census Tract 34.03, San Diego County, California",253400,26164
1400000US06073003404,06073003404,"Census Tract 34.04, San Diego County, California",245000,42138
1400000US06073003501,06073003501,"Census Tract 35.01, San Diego County, California",239100,24359
1400000US06073003502,06073003502,"Census Tract 35.02, San Diego County, California",225200,22257
1400000US06073003601,06073003601,"Census Tract 36.01, San Diego County, California",226200,18368
1400000US06073003602,06073003602,"Census Tract 36.02, San Diego County, California",215600,17129
1400000US06073003603,06073003603,"Census Tract 36.03, San Diego County, California",264500,100571
1400000US06073003800,06073003800,"Census Tract 38, San Diego County, California",-,**
1400000US06073003901,06073003901,"Census Tract 39.01, San Diego County, California",183800,22494
1400000US06073003902,06073003902,"Census Tract 39.02, San Diego County, California",317400,65976
1400000US06073004000,06073004000,"Census Tract 40, San Diego County, California",225800,17591
1400000US06073004100,06073004100,"Census Tract 41, San Diego County, California",305800,50384
1400000US06073004200,06073004200,"Census Tract 42, San Diego County, California",551900,42790
1400000US06073004300,06073004300,"Census Tract 43, San Diego County, California",640700,38353
1400000US06073004400,06073004400,"Census Tract 44, San Diego County, California",565500,46422
1400000US06073004501,06073004501,"Census Tract 45.01, San Diego County, California",241700,101136
1400000US06073004600,06073004600,"Census Tract 46, San Diego County, California",430800,177278
1400000US06073004700,06073004700,"Census Tract 47, San Diego County, California",455400,57209
1400000US06073004800,06073004800,"Census Tract 48, San Diego County, California",245800,197154
1400000US06073004900,06073004900,"Census Tract 49, San Diego County, California",269500,28269
1400000US06073005000,06073005000,"Census Tract 50, San Diego County, California",217500,26398
1400000US06073005100,06073005100,"Census Tract 51, San Diego County, California",368400,55155
1400000US06073005200,06073005200,"Census Tract 52, San Diego County, California",300500,32989
1400000US06073005300,06073005300,"Census Tract 53, San Diego County, California",809200,295818
1400000US06073005400,06073005400,"Census Tract 54, San Diego County, California",552200,57676
1400000US06073005500,06073005500,"Census Tract 55, San Diego County, California",-,**
1400000US06073005600,06073005600,"Census Tract 56, San Diego County, California",378000,49915
1400000US06073005700,06073005700,"Census Tract 57, San Diego County, California",368000,60615
1400000US06073005800,06073005800,"Census Tract 58, San Diego County, California",374800,33894
1400000US06073005900,06073005900,"Census Tract 59, San Diego County, California",444100,51334
1400000US06073006000,06073006000,"Census Tract 60, San Diego County, California",601100,89916
1400000US06073006100,06073006100,"Census Tract 61, San Diego County, California",472900,87376
1400000US06073006200,06073006200,"Census Tract 62, San Diego County, California",-,**
1400000US06073006300,06073006300,"Census Tract 63, San Diego County, California",-,**
1400000US06073006500,06073006500,"Census Tract 65, San Diego County, California",365700,142184
1400000US06073006600,06073006600,"Census Tract 66, San Diego County, California",-,**
1400000US06073006801,06073006801,"Census Tract 68.01, San Diego County, California",292600,39926
1400000US06073006802,06073006802,"Census Tract 68.02, San Diego County, California",403400,61915
1400000US06073006900,06073006900,"Census Tract 69, San Diego County, California",752200,62520
1400000US06073007002,06073007002,"Census Tract 70.02, San Diego County, California",802900,59945
1400000US06073007100,06073007100,"Census Tract 71, San Diego County, California",969700,81190
1400000US06073007200,06073007200,"Census Tract 72, San Diego County, California",949300,41776
1400000US06073007301,06073007301,"Census Tract 73.01, San Diego County, California",668500,112237
1400000US06073007302,06073007302,"Census Tract 73.02, San Diego County, California",796300,49444
1400000US06073007400,06073007400,"Census Tract 74, San Diego County, California",460700,38682
1400000US06073007501,06073007501,"Census Tract 75.01, San Diego County, California",484700,64208
1400000US06073007502,06073007502,"Census Tract 75.02, San Diego County, California",637700,125357
1400000US06073007600,06073007600,"Census Tract 76, San Diego County, California",762300,140805
1400000US06073007701,06073007701,"Census Tract 77.01, San Diego County, California",650300,63183
1400000US06073007702,06073007702,"Census Tract 77.02, San Diego County, California",540200,169287
1400000US06073007800,06073007800,"Census Tract 78, San Diego County, California",612700,133448
1400000US06073007903,06073007903,"Census Tract 79.03, San Diego County, California",382300,161603
1400000US06073007905,06073007905,"Census Tract 79.05, San Diego County, California",634400,59829
1400000US06073007907,06073007907,"Census Tract 79.07, San Diego County, California",450000,46096
1400000US06073007908,06073007908,"Census Tract 79.08, San Diego County, California",473800,87640
1400000US06073007910,06073007910,"Census Tract 79.10, San Diego County, California",660300,116284
1400000US06073008002,06073008002,"Census Tract 80.02, San Diego County, California",762500,87921
1400000US06073008003,06073008003,"Census Tract 80.03, San Diego County, California",739700,91584
1400000US06073008006,06073008006,"Census Tract 80.06, San Diego County, California",762600,115163
1400000US06073008101,06073008101,"Census Tract 81.01, San Diego County, California","1,000,000+",***
1400000US06073008102,06073008102,"Census Tract 81.02, San Diego County, California","1,000,000+",***
1400000US06073008200,06073008200,"Census Tract 82, San Diego County, California","1,000,000+",***
1400000US06073008301,06073008301,"Census Tract 83.01, San Diego County, California",817600,73572
1400000US06073008303,06073008303,"Census Tract 83.03, San Diego County, California","1,000,000+",***
1400000US06073008305,06073008305,"Census Tract 83.05, San Diego County, California",459400,11372
1400000US06073008306,06073008306,"Census Tract 83.06, San Diego County, California",729600,39895
1400000US06073008307,06073008307,"Census Tract 83.07, San Diego County, California",624200,27764
1400000US06073008310,06073008310,"Census Tract 83.10, San Diego County, California","1,000,000+",***
1400000US06073008311,06073008311,"Census Tract 83.11, San Diego County, California","1,000,000+",***
1400000US06073008312,06073008312,"Census Tract 83.12, San Diego County, California","1,000,000+",***
1400000US06073008313,06073008313,"Census Tract 83.13, San Diego County, California","1,000,000+",***
1400000US06073008324,06073008324,"Census Tract 83.24, San Diego County, California","1,000,000+",***
1400000US06073008327,06073008327,"Census Tract 83.27, San Diego County, California",807100,49085
1400000US06073008328,06073008328,"Census Tract 83.28, San Diego County, California","1,000,000+",***
1400000US06073008329,06073008329,"Census Tract 83.29, San Diego County, California",410500,28120
1400000US06073008330,06073008330,"Census Tract 83.30, San Diego County, California",779700,46824
1400000US06073008331,06073008331,"Census Tract 83.31, San Diego County, California",727700,38473
1400000US06073008333,06073008333,"Census Tract 83.33, San Diego County, California",934500,37522
1400000US06073008335,06073008335,"Census Tract 83.35, San Diego County, California",678500,23531
1400000US06073008336,06073008336,"Census Tract 83.36, San Diego County, California",602500,12064
1400000US06073008337,06073008337,"Census Tract 83.37, San Diego County, California",559300,20314
1400000US06073008339,06073008339,"Census Tract 83.39, San Diego County, California",362600,26094
1400000US06073008340,06073008340,"Census Tract 83.40, San Diego County, California",622000,49076
1400000US06073008341,06073008341,"Census Tract 83.41, San Diego County, California",377300,48039
1400000US06073008343,06073008343,"Census Tract 83.43, San Diego County, California",368800,20198
1400000US06073008344,06073008344,"Census Tract 83.44, San Diego County, California",618900,12500
1400000US06073008345,06073008345,"Census Tract 83.45, San Diego County, California",576600,38120
1400000US06073008346,06073008346,"Census Tract 83.46, San Diego County, California",609800,21824
1400000US06073008347,06073008347,"Census Tract 83.47, San Diego County, California",413200,20650
1400000US06073008348,06073008348,"Census Tract 83.48, San Diego County, California",428500,17584
1400000US06073008349,06073008349,"Census Tract 83.49, San Diego County, California",420800,16867
1400000US06073008350,06073008350,"Census Tract 83.50, San Diego County, California",427100,21518
1400000US06073008351,06073008351,"Census Tract 83.51, San Diego County, California",378600,19780
1400000US06073008352,06073008352,"Census Tract 83.52, San Diego County, California",382900,30959
1400000US06073008353,06073008353,"Census Tract 83.53, San Diego County, California",423700,19811
1400000US06073008354,06073008354,"Census Tract 83.54, San Diego County, California",474400,24857
1400000US06073008355,06073008355,"Census Tract 83.55, San Diego County, California",455200,13260
1400000US06073008356,06073008356,"Census Tract 83.56, San Diego County, California",324000,36121
1400000US06073008357,06073008357,"Census Tract 83.57, San Diego County, California",323400,19391
1400000US06073008358,06073008358,"Census Tract 83.58, San Diego County, California",342100,23395
1400000US06073008359,06073008359,"Census Tract 83.59, San Diego County, California",109400,37747
1400000US06073008360,06073008360,"Census Tract 83.60, San Diego County, California",298600,47347
1400000US06073008361,06073008361,"Census Tract 83.61, San Diego County, California",307300,36135
1400000US06073008362,06073008362,"Census Tract 83.62, San Diego County, California",461300,24638
1400000US06073008363,06073008363,"Census Tract 83.63, San Diego County, California",256400,113281
1400000US06073008364,06073008364,"Census Tract 83.64, San Diego County, California",551800,67251
1400000US06073008365,06073008365,"Census Tract 83.65, San Diego County, California",689000,36010
1400000US06073008366,06073008366,"Census Tract 83.66, San Diego County, California",625100,14935
1400000US06073008501,06073008501,"Census Tract 85.01, San Diego County, California",473500,17427
1400000US06073008502,06073008502,"Census Tract 85.02, San Diego County, California",430400,23847
1400000US06073008503,06073008503,"Census Tract 85.03, San Diego County, California",530800,45097
1400000US06073008504,06073008504,"Census Tract 85.04, San Diego County, California",450600,23547
1400000US06073008505,06073008505,"Census Tract 85.05, San Diego County, California",439700,30898
1400000US06073008506,06073008506,"Census Tract 85.06, San Diego County, California",413100,23783
1400000US06073008507,06073008507,"Census Tract 85.07, San Diego County, California",441500,20531
1400000US06073008509,06073008509,"Census Tract 85.09, San Diego County, California",406900,32195
1400000US06073008510,06073008510,"Census Tract 85.10, San Diego County, California",368700,20515
1400000US06073008511,06073008511,"Census Tract 85.11, San Diego County, California",315600,46645
1400000US06073008512,06073008512,"Census Tract 85.12, San Diego County, California",456200,16636
1400000US06073008513,06073008513,"Census Tract 85.13, San Diego County, California",478900,14761
1400000US06073008600,06073008600,"Census Tract 86, San Diego County, California",311500,29986
1400000US06073008701,06073008701,"Census Tract 87.01, San Diego County, California",337300,36611
1400000US06073008702,06073008702,"Census Tract 87.02, San Diego County, California",378200,25214
1400000US06073008800,06073008800,"Census Tract 88, San Diego County, California",382900,37403
1400000US06073008901,06073008901,"Census Tract 89.01, San Diego County, California",319100,30001
1400000US06073008902,06073008902,"Census Tract 89.02, San Diego County, California",289700,22774
1400000US06073009000,06073009000,"Census Tract 90, San Diego County, California",445400,17234
1400000US06073009101,06073009101,"Census Tract 91.01, San Diego County, California",602700,35162
1400000US06073009102,06073009102,"Census Tract 91.02, San Diego County, California",433200,37845
1400000US06073009103,06073009103,"Census Tract 91.03, San Diego County, California",595200,26046
1400000US06073009104,06073009104,"Census Tract 91.04, San Diego County, California",620500,26943
1400000US06073009106,06073009106,"Census Tract 91.06, San Diego County, California",529700,62285
1400000US06073009107,06073009107,"Census Tract 91.07, San Diego County, California",313600,24717
1400000US06073009201,06073009201,"Census Tract 92.01, San Diego County, California",377400,21516
1400000US06073009202,06073009202,"Census Tract 92.02, San Diego County, California",443400,11487
1400000US06073009301,06073009301,"Census Tract 93.01, San Diego County, California",360600,15624
1400000US06073009304,06073009304,"Census Tract 93.04, San Diego County, California",291600,33938
1400000US06073009305,06073009305,"Census Tract 93.05, San Diego County, California",441600,12323
1400000US06073009306,06073009306,"Census Tract 93.06, San Diego County, California",459600,41386
1400000US06073009400,06073009400,"Census Tract 94, San Diego County, California","1,000,000+",***
1400000US06073009502,06073009502,"Census Tract 95.02, San Diego County, California",487000,34520
1400000US06073009504,06073009504,"Census Tract 95.04, San Diego County, California",916100,29769
1400000US06073009505,06073009505,"Census Tract 95.05, San Diego County, California",559300,28665
1400000US06073009506,06073009506,"Census Tract 95.06, San Diego County, California",414800,31233
1400000US06073009507,06073009507,"Census Tract 95.07, San Diego County, California",546400,33587
1400000US06073009509,06073009509,"Census Tract 95.09, San Diego County, California",603100,67225
1400000US06073009510,06073009510,"Census Tract 95.10, San Diego County, California",-,**
1400000US06073009511,06073009511,"Census Tract 95.11, San Diego County, California",-,**
1400000US06073009602,06073009602,"Census Tract 96.02, San Diego County, California",369000,27485
1400000US06073009603,06073009603,"Census Tract 96.03, San Diego County, California",220700,22076
1400000US06073009604,06073009604,"Census Tract 96.04, San Diego County, California",413500,24847
1400000US06073009703,06073009703,"Census Tract 97.03, San Diego County, California",421900,16725
1400000US06073009704,06073009704,"Census Tract 97.04, San Diego County, California",471000,29849
1400000US06073009705,06073009705,"Census Tract 97.05, San Diego County, California",559600,30159
1400000US06073009706,06073009706,"Census Tract 97.06, San Diego County, California",605400,30036
1400000US06073009801,06073009801,"Census Tract 98.01, San Diego County, California",435700,25839
1400000US06073009802,06073009802,"Census Tract 98.02, San Diego County, California",380800,35981
1400000US06073009804,06073009804,"Census Tract 98.04, San Diego County, California",439400,10279
1400000US06073009805,06073009805,"Census Tract 98.05, San Diego County, California",462300,28636
1400000US06073009901,06073009901,"Census Tract 99.01, San Diego County, California",-,**
1400000US06073009902,06073009902,"Census Tract 99.02, San Diego County, California",-,**
1400000US06073010001,06073010001,"Census Tract 100.01, San Diego County, California",283300,14361
1400000US06073010003,06073010003,"Census Tract 100.03, San Diego County, California",269100,14006
