GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
1400000US06073010009,06073010009,"Census Tract 100.09, San Diego County, California",25.4,1.3,22.6,2.0,28.7,3.0
1400000US06073010010,06073010010,"Census Tract 100.10, San Diego County, California",35.6,2.3,29.1,7.6,39.3,3.7
1400000US06073010011,06073010011,"Census Tract 100.11, San Diego County, California",37.4,4.9,32.4,4.9,41.2,7.6
1400000US06073010012,06073010012,"Census Tract 100.12, San Diego County, California",27.5,3.8,24.0,5.6,30.1,4.2
1400000US06073010013,06073010013,"Census Tract 100.13, San Diego County, California",28.1,3.1,24.8,2.2,32.3,4.2
1400000US06073010014,06073010014,"Census Tract 100.14, San Diego County, California",32.3,0.8,32.7,0.9,31.0,1.9
1400000US06073010015,06073010015,"Census Tract 100.15, San Diego County, California",29.6,2.7,21.5,8.5,33.3,5.6
1400000US06073010103,06073010103,"Census Tract 101.03, San Diego County, California",31.9,3.7,34.8,3.9,27.4,4.9
1400000US06073010104,06073010104,"Census Tract 101.04, San Diego County, California",36.6,5.2,37.4,5.3,35.5,9.2
1400000US06073010106,06073010106,"Census Tract 101.06, San Diego County, California",34.8,4.7,31.4,5.3,38.9,4.6
1400000US06073010107,06073010107,"Census Tract 101.07, San Diego County, California",27.9,2.8,28.1,2.8,27.0,5.4
1400000US06073010109,06073010109,"Census Tract 101.09, San Diego County, California",34.3,4.2,30.0,4.1,39.2,4.0
1400000US06073010110,06073010110,"Census Tract 101.10, San Diego County, California",27.8,3.7,24.9,4.0,32.1,4.0
1400000US06073010111,06073010111,"Census Tract 101.11, San Diego County, California",27.6,2.2,30.5,8.0,24.2,4.4
1400000US06073010112,06073010112,"Census Tract 101.12, San Diego County, California",23.6,2.0,21.5,3.7,26.2,4.8
1400000US06073010200,06073010200,"Census Tract 102, San Diego County, California",30.0,3.0,29.6,3.4,30.3,4.3
1400000US06073010300,06073010300,"Census Tract 103, San Diego County, California",32.9,6.5,32.6,3.9,36.0,9.7
1400000US06073010401,06073010401,"Census Tract 104.01, San Diego County, California",24.6,5.3,22.1,6.4,27.5,4.4
1400000US06073010402,06073010402,"Census Tract 104.02, San Diego County, California",26.4,1.3,23.9,2.0,29.2,2.0
1400000US06073010501,06073010501,"Census Tract 105.01, San Diego County, California",45.7,4.4,45.8,6.1,45.2,5.6
1400000US06073010502,06073010502,"Census Tract 105.02, San Diego County, California",31.6,2.7,31.4,3.4,32.3,4.7
1400000US06073010601,06073010601,"Census Tract 106.01, San Diego County, California",43.5,6.1,42.5,8.1,43.8,6.9
1400000US06073010800,06073010800,"Census Tract 108, San Diego County, California",40.4,3.2,37.9,5.8,41.5,2.4
1400000US06073010900,06073010900,"Census Tract 109, San Diego County, California",48.1,7.2,52.8,10.4,47.1,5.1
1400000US06073011000,06073011000,"Census Tract 110, San Diego County, California",45.3,2.8,41.6,3.3,50.6,5.0
1400000US06073011100,06073011100,"Census Tract 111, San Diego County, California",43.1,2.7,41.2,3.3,44.3,1.1
1400000US06073011300,06073011300,"Census Tract 113, San Diego County, California",22.0,0.5,22.3,0.4,20.5,0.6
1400000US06073011601,06073011601,"Census Tract 116.01, San Diego County, California",28.2,2.0,27.4,4.2,31.1,6.6
1400000US06073011602,06073011602,"Census Tract 116.02, San Diego County, California",33.2,8.6,37.4,10.9,32.5,5.8
1400000US06073011700,06073011700,"Census Tract 117, San Diego County, California",33.6,3.7,31.2,4.7,37.7,4.7
1400000US06073011801,06073011801,"Census Tract 118.01, San Diego County, California",28.9,3.3,27.8,6.3,30.0,2.8
1400000US06073011802,06073011802,"Census Tract 118.02, San Diego County, California",27.4,2.6,25.5,2.8,29.0,2.8
1400000US06073011902,06073011902,"Census Tract 119.02, San Diego County, California",40.0,3.8,36.6,2.1,43.3,6.5
1400000US06073012002,06073012002,"Census Tract 120.02, San Diego County, California",37.4,4.8,25.6,8.8,39.9,4.8
1400000US06073012003,06073012003,"Census Tract 120.03, San Diego County, California",38.9,1.3,36.9,2.9,41.2,4.8
1400000US06073012101,06073012101,"Census Tract 121.01, San Diego County, California",33.1,5.2,28.8,4.2,40.1,6.2
1400000US06073012102,06073012102,"Census Tract 121.02, San Diego County, California",32.9,9.0,33.2,12.5,31.1,11.9
1400000US06073012200,06073012200,"Census Tract 122, San Diego County, California",25.7,6.2,26.8,7.2,23.9,9.3
1400000US06073012302,06073012302,"Census Tract 123.02, San Diego County, California",45.1,8.0,50.2,28.2,45.0,4.5
1400000US06073012303,06073012303,"Census Tract 123.03, San Diego County, California",45.9,9.6,38.5,11.1,52.1,8.4
1400000US06073012304,06073012304,"Census Tract 123.04, San Diego County, California",41.1,6.2,37.1,6.1,43.3,6.3
1400000US06073012401,06073012401,"Census Tract 124.01, San Diego County, California",34.8,3.8,38.4,6.6,30.8,6.1
1400000US06073012402,06073012402,"Census Tract 124.02, San Diego County, California",37.4,6.6,37.5,5.7,37.2,9.8
1400000US06073012501,06073012501,"Census Tract 125.01, San Diego County, California",35.7,6.7,40.1,11.1,35.6,7.1
1400000US06073012502,06073012502,"Census Tract 125.02, San Diego County, California",28.9,3.3,29.1,10.3,28.5,6.5
1400000US06073012600,06073012600,"Census Tract 126, San Diego County, California",34.2,1.7,32.6,3.3,34.8,2.0
1400000US06073012700,06073012700,"Census Tract 127, San Diego County, California",32.4,1.8,29.8,3.4,36.2,3.9
1400000US06073012800,06073012800,"Census Tract 128, San Diego County, California",35.3,3.0,33.4,7.0,36.1,4.1
1400000US06073012900,06073012900,"Census Tract 129, San Diego County, California",39.2,3.4,39.1,4.2,39.7,9.3
1400000US06073013000,06073013000,"Census Tract 130, San Diego County, California",33.7,5.2,32.3,7.7,35.5,5.4
1400000US06073013102,06073013102,"Census Tract 131.02, San Diego County, California",31.3,5.3,27.6,7.4,32.3,5.5
1400000US06073013103,06073013103,"Census Tract 131.03, San Diego County, California",32.1,8.5,23.6,5.6,39.7,4.1
1400000US06073013104,06073013104,"Census Tract 131.04, San Diego County, California",29.6,2.3,26.6,2.6,33.4,4.2
1400000US06073013203,06073013203,"Census Tract 132.03, San Diego County, California",34.7,2.1,31.0,4.9,39.0,5.6
1400000US06073013204,06073013204,"Census Tract 132.04, San Diego County, California",33.1,4.6,26.7,5.1,35.5,5.3
1400000US06073013205,06073013205,"Census Tract 132.05, San Diego County, California",26.0,6.3,24.3,7.6,28.8,7.1
1400000US06073013206,06073013206,"Census Tract 132.06, San Diego County, California",35.2,4.2,33.2,5.9,35.5,4.5
1400000US06073013301,06073013301,"Census Tract 133.01, San Diego County, California",34.7,3.3,33.9,5.6,35.8,4.9
1400000US06073013302,06073013302,"Census Tract 133.02, San Diego County, California",33.3,2.9,32.8,4.3,33.6,5.6
1400000US06073013303,06073013303,"Census Tract 133.03, San Diego County, California",37.7,4.5,41.3,3.1,35.3,4.0
1400000US06073013306,06073013306,"Census Tract 133.06, San Diego County, California",29.7,2.8,26.1,5.4,33.5,7.9
1400000US06073013307,06073013307,"Census Tract 133.07, San Diego County, California",34.7,8.2,36.0,8.5,29.8,12.5
1400000US06073013308,06073013308,"Census Tract 133.08, San Diego County, California",27.3,8.4,32.2,3.2,24.3,4.0
1400000US06073013309,06073013309,"Census Tract 133.09, San Diego County, California",33.6,1.9,30.4,1.0,36.2,3.6
1400000US06073013310,06073013310,"Census Tract 133.1, San Diego County, California",31.6,1.7,31.5,2.6,31.7,2.3
1400000US06073013311,06073013311,"Census Tract 133.11, San Diego County, California",30.3,2.5,27.6,4.2,33.0,3.8
1400000US06073013312,06073013312,"Census Tract 133.12, San Diego County, California",32.9,4.1,29.9,3.9,33.4,2.7
1400000US06073013313,06073013313,"Census Tract 133.13, San Diego County, California",29.5,1.4,28.3,2.7,29.9,1.7
1400000US06073013314,06073013314,"Census Tract 133.14, San Diego County, California",30.3,0.9,28.0,3.2,31.6,1.9
1400000US06073013401,06073013401,"Census Tract 134.01, San Diego County, California",44.5,4.1,41.4,4.5,46.3,3.6
1400000US06073013409,06073013409,"Census Tract 134.09, San Diego County, California",35.4,2.0,35.6,2.8,35.2,4.3
1400000US06073013410,06073013410,"Census Tract 134.10, San Diego County, California",34.5,2.7,33.4,5.0,36.6,5.1
1400000US06073013411,06073013411,"Census Tract 134.11, San Diego County, California",47.3,2.5,47.3,5.0,47.3,2.1
1400000US06073013412,06073013412,"Census Tract 134.12, San Diego County, California",36.5,1.8,36.9,3.1,35.5,5.0
1400000US06073013414,06073013414,"Census Tract 134.14, San Diego County, California",37.3,5.4,36.8,6.2,37.8,9.1
1400000US06073013415,06073013415,"Census Tract 134.15, San Diego County, California",36.3,6.2,37.4,6.8,35.7,10.2
1400000US06073013416,06073013416,"Census Tract 134.16, San Diego County, California",37.6,4.8,36.4,6.0,41.1,8.2
1400000US06073013417,06073013417,"Census Tract 134.17, San Diego County, California",39.7,5.4,36.8,7.5,41.4,9.6
1400000US06073013418,06073013418,"Census Tract 134.18, San Diego County, California",37.4,3.0,36.2,5.1,37.8,4.6
1400000US06073013419,06073013419,"Census Tract 134.19, San Diego County, California",35.1,1.7,35.7,1.5,34.0,4.4
1400000US06073013420,06073013420,"Census Tract 134.20, San Diego County, California",24.7,3.5,24.1,2.6,28.9,7.3
1400000US06073013421,06073013421,"Census Tract 134.21, San Diego County, California",31.4,5.2,25.9,2.5,38.6,4.1
1400000US06073013503,06073013503,"Census Tract 135.03, San Diego County, California",37.1,3.5,38.1,4.7,36.7,5.8
1400000US06073013504,06073013504,"Census Tract 135.04, San Diego County, California",37.4,2.6,35.7,7.6,37.7,5.4
1400000US06073013505,06073013505,"Census Tract 135.05, San Diego County, California",38.5,2.6,31.7,2.9,44.0,5.9
1400000US06073013506,06073013506,"Census Tract 135.06, San Diego County, California",35.9,5.0,33.6,2.5,40.9,6.1
1400000US06073013601,06073013601,"Census Tract 136.01, San Diego County, California",42.8,2.0,45.4,1.8,41.0,5.6
1400000US06073013604,06073013604,"Census Tract 136.04, San Diego County, California",35.8,5.4,36.3,12.4,35.0,4.6
1400000US06073013605,06073013605,"Census Tract 136.05, San Diego County, California",46.4,1.7,48.1,4.8,45.9,2.9
1400000US06073013606,06073013606,"Census Tract 136.06, San Diego County, California",37.6,3.4,35.4,5.4,40.4,3.2
1400000US06073013701,06073013701,"Census Tract 137.01, San Diego County, California",46.3,5.1,45.8,7.0,46.8,6.2
1400000US06073013702,06073013702,"Census Tract 137.02, San Diego County, California",32.8,4.0,30.1,6.5,37.5,3.9
1400000US06073013801,06073013801,"Census Tract 138.01, San Diego County, California",38.9,2.7,32.1,11.3,43.9,2.8
1400000US06073013802,06073013802,"Census Tract 138.02, San Diego County, California",27.4,4.2,32.0,8.3,25.8,3.8
1400000US06073013903,06073013903,"Census Tract 139.03, San Diego County, California",40.3,3.4,38.4,4.5,44.2,4.1
1400000US06073013905,06073013905,"Census Tract 139.05, San Diego County, California",35.6,5.5,36.6,7.0,35.4,6.7
1400000US06073013906,06073013906,"Census Tract 139.06, San Diego County, California",34.8,2.4,34.3,2.8,36.4,5.4
1400000US06073013907,06073013907,"Census Tract 139.07, San Diego County, California",24.8,1.7,24.5,4.0,25.1,2.3
1400000US06073013908,06073013908,"Census Tract 139.08, San Diego County, California",29.3,2.7,24.8,4.5,30.7,4.0
1400000US06073013909,06073013909,"Census Tract 139.09, San Diego County, California",25.7,2.0,25.1,3.2,26.1,4.3
1400000US06073014001,06073014001,"Census Tract 140.01, San Diego County, California",34.2,4.2,34.1,5.4,34.3,7.6
1400000US06073014002,06073014002,"Census Tract 140.02, San Diego County, California",36.2,2.5,38.3,3.7,31.4,8.7
1400000US06073014101,06073014101,"Census Tract 141.01, San Diego County, California",37.7,4.9,36.4,9.4,38.4,4.0
1400000US06073014102,06073014102,"Census Tract 141.02, San Diego County, California",31.7,4.8,29.9,2.6,35.7,3.3
1400000US06073014200,06073014200,"Census Tract 142, San Diego County, California",37.9,3.2,37.1,4.3,39.2,5.0
1400000US06073014300,06073014300,"Census Tract 143, San Diego County, California",32.1,2.8,30.6,6.4,35.0,3.2
1400000US06073014400,06073014400,"Census Tract 144, San Diego County, California",30.8,2.9,30.6,4.6,31.5,4.2
1400000US06073014500,06073014500,"Census Tract 145, San Diego County, California",34.2,3.0,34.2,4.5,34.2,5.0
1400000US06073014601,06073014601,"Census Tract 146.01, San Diego County, California",39.6,2.1,38.6,4.2,41.0,5.1
1400000US06073014602,06073014602,"Census Tract 146.02, San Diego County, California",39.1,4.4,35.5,2.3,43.1,6.2
1400000US06073014700,06073014700,"Census Tract 147, San Diego County, California",37.8,1.2,36.9,2.7,38.6,1.6
1400000US06073014803,06073014803,"Census Tract 148.03, San Diego County, California",35.6,3.2,39.1,7.1,35.0,8.8
1400000US06073014804,06073014804,"Census Tract 148.04, San Diego County, California",46.9,7.1,38.7,11.4,50.6,6.1
1400000US06073014805,06073014805,"Census Tract 148.05, San Diego County, California",37.5,4.6,37.8,6.7,35.9,5.9
1400000US06073014806,06073014806,"Census Tract 148.06, San Diego County, California",36.4,3.1,34.6,10.2,37.4,4.8
1400000US06073014901,06073014901,"Census Tract 149.01, San Diego County, California",40.0,4.8,34.9,10.7,40.6,3.1
1400000US06073014902,06073014902,"Census Tract 149.02, San Diego County, California",39.3,5.5,38.3,8.9,40.6,4.9
1400000US06073015000,06073015000,"Census Tract 150, San Diego County, California",33.7,2.3,32.6,2.4,34.3,1.9
1400000US06073015100,06073015100,"Census Tract 151, San Diego County, California",37.6,1.1,37.7,1.6,37.6,4.2
1400000US06073015200,06073015200,"Census Tract 152, San Diego County, California",48.4,2.4,47.4,3.0,49.1,2.6
1400000US06073015301,06073015301,"Census Tract 153.01, San Diego County, California",29.7,5.7,27.6,6.5,30.8,7.5
1400000US06073015302,06073015302,"Census Tract 153.02, San Diego County, California",49.4,2.7,49.2,3.5,49.6,3.8
1400000US06073015403,06073015403,"Census Tract 154.03, San Diego County, California",49.4,1.7,48.9,4.0,49.5,1.8
1400000US06073015404,06073015404,"Census Tract 154.04, San Diego County, California",33.9,4.9,32.7,5.6,36.7,6.1
1400000US06073015405,06073015405,"Census Tract 154.05, San Diego County, California",40.9,2.6,37.9,8.6,43.1,2.2
1400000US06073015406,06073015406,"Census Tract 154.06, San Diego County, California",46.7,1.8,47.0,2.8,46.1,4.7
1400000US06073015501,06073015501,"Census Tract 155.01, San Diego County, California",39.9,3.0,36.8,3.5,41.7,3.4
1400000US06073015502,06073015502,"Census Tract 155.02, San Diego County, California",43.3,7.1,39.4,6.8,45.1,5.0
1400000US06073015601,06073015601,"Census Tract 156.01, San Diego County, California",32.0,1.2,29.6,4.5,35.3,5.5
1400000US06073015602,06073015602,"Census Tract 156.02, San Diego County, California",43.8,8.4,38.0,13.0,45.6,1.1
1400000US06073015701,06073015701,"Census Tract 157.01, San Diego County, California",30.3,2.4,30.8,3.5,28.7,4.1
1400000US06073015703,06073015703,"Census Tract 157.03, San Diego County, California",31.8,4.0,30.1,4.7,33.4,4.4
1400000US06073015704,06073015704,"Census Tract 157.04, San Diego County, California",30.7,3.0,30.2,3.7,31.7,6.3
1400000US06073015801,06073015801,"Census Tract 158.01, San Diego County, California",28.7,2.8,27.8,3.3,30.5,3.2
1400000US06073015802,06073015802,"Census Tract 158.02, San Diego County, California",35.2,4.4,35.1,5.5,35.4,5.0
1400000US06073015901,06073015901,"Census Tract 159.01, San Diego County, California",23.4,3.3,25.0,7.9,20.9,3.6
1400000US06073015902,06073015902,"Census Tract 159.02, San Diego County, California",30.3,1.4,30.7,2.6,29.9,5.2
1400000US06073016000,06073016000,"Census Tract 160, San Diego County, California",35.6,4.3,28.6,6.3,37.9,3.0
1400000US06073016100,06073016100,"Census Tract 161, San Diego County, California",37.5,2.6,35.4,8.8,41.7,3.5
1400000US06073016201,06073016201,"Census Tract 162.01, San Diego County, California",42.6,2.6,44.0,3.3,41.6,3.6
1400000US06073016202,06073016202,"Census Tract 162.02, San Diego County, California",29.9,3.7,33.1,5.2,26.5,2.7
1400000US06073016301,06073016301,"Census Tract 163.01, San Diego County, California",29.9,2.6,26.0,3.1,34.8,2.8
1400000US06073016302,06073016302,"Census Tract 163.02, San Diego County, California",30.1,3.6,30.2,2.8,29.6,6.0
1400000US06073016401,06073016401,"Census Tract 164.01, San Diego County, California",40.5,5.7,37.3,6.6,41.9,6.2
1400000US06073016402,06073016402,"Census Tract 164.02, San Diego County, California",34.0,2.2,34.0,3.4,34.1,2.9
1400000US06073016502,06073016502,"Census Tract 165.02, San Diego County, California",33.3,2.5,33.6,3.2,32.0,5.1
1400000US06073016503,06073016503,"Census Tract 165.03, San Diego County, California",38.9,7.9,39.8,12.9,37.9,6.3
1400000US06073016504,06073016504,"Census Tract 165.04, San Diego County, California",28.2,1.4,26.8,1.9,30.3,1.8
1400000US06073016605,06073016605,"Census Tract 166.05, San Diego County, California",39.3,2.0,35.9,3.2,42.6,3.4
1400000US06073016606,06073016606,"Census Tract 166.06, San Diego County, California",39.8,5.9,42.1,12.3,39.6,3.5
1400000US06073016607,06073016607,"Census Tract 166.07, San Diego County, California",35.9,4.3,35.9,3.8,37.1,9.1
1400000US06073016608,06073016608,"Census Tract 166.08, San Diego County, California",42.0,2.5,39.7,2.6,43.5,1.2
1400000US06073016609,06073016609,"Census Tract 166.09, San Diego County, California",33.3,1.9,30.9,2.6,35.3,3.5
1400000US06073016610,06073016610,"Census Tract 166.10, San Diego County, California",39.4,4.5,40.9,5.4,38.7,8.6
1400000US06073016612,06073016612,"Census Tract 166.12, San Diego County, California",40.4,0.7,39.5,2.8,41.3,2.7
1400000US06073016613,06073016613,"Census Tract 166.13, San Diego County, California",40.0,3.8,34.0,6.8,45.5,1.6
1400000US06073016614,06073016614,"Census Tract 166.14, San Diego County, California",37.1,2.8,38.2,4.4,36.9,4.3
1400000US06073016615,06073016615,"Census Tract 166.15, San Diego County, California",40.2,9.0,41.5,12.6,39.1,7.6
1400000US06073016616,06073016616,"Census Tract 166.16, San Diego County, California",36.0,2.4,36.0,2.0,36.0,6.5
1400000US06073016617,06073016617,"Census Tract 166.17, San Diego County, California",42.8,4.6,37.5,8.7,47.2,5.0
1400000US06073016701,06073016701,"Census Tract 167.01, San Diego County, California",31.2,2.9,29.6,4.4,35.3,3.3
1400000US06073016702,06073016702,"Census Tract 167.02, San Diego County, California",36.6,3.4,36.9,6.1,35.9,7.5
1400000US06073016802,06073016802,"Census Tract 168.02, San Diego County, California",47.8,1.6,46.7,2.0,49.0,2.6
1400000US06073016804,06073016804,"Census Tract 168.04, San Diego County, California",27.8,2.1,27.0,3.3,29.1,5.6
1400000US06073016806,06073016806,"Census Tract 168.06, San Diego County, California",33.1,2.7,32.7,3.0,34.2,3.6
1400000US06073016807,06073016807,"Census Tract 168.07, San Diego County, California",41.8,2.2,40.7,2.7,42.6,2.7
1400000US06073016809,06073016809,"Census Tract 168.09, San Diego County, California",34.2,2.3,33.0,3.8,36.3,4.8
1400000US06073016810,06073016810,"Census Tract 168.10, San Diego County, California",36.0,5.7,33.8,7.4,37.7,6.7
1400000US06073016811,06073016811,"Census Tract 168.11, San Diego County, California",42.6,3.0,40.8,5.3,43.4,2.8
1400000US06073016901,06073016901,"Census Tract 169.01, San Diego County, California",33.6,6.6,34.0,7.7,33.2,8.4
1400000US06073016902,06073016902,"Census Tract 169.02, San Diego County, California",41.8,3.2,41.4,1.1,44.2,6.8
1400000US06073017006,06073017006,"Census Tract 170.06, San Diego County, California",45.1,5.4,44.1,7.9,45.8,6.4
1400000US06073017009,06073017009,"Census Tract 170.09, San Diego County, California",36.9,4.4,34.5,8.3,39.4,4.2
1400000US06073017010,06073017010,"Census Tract 170.10, San Diego County, California",39.4,3.0,37.0,4.7,40.1,3.3
1400000US06073017014,06073017014,"Census Tract 170.14, San Diego County, California",76.8,1.5,76.6,2.5,76.9,1.6
1400000US06073017015,06073017015,"Census Tract 170.15, San Diego County, California",42.5,3.8,41.8,4.7,42.8,3.9
1400000US06073017018,06073017018,"Census Tract 170.18, San Diego County, California",34.5,1.4,34.6,1.9,34.4,2.7
1400000US06073017019,06073017019,"Census Tract 170.19, San Diego County, California",64.5,2.9,62.7,6.3,64.7,2.3
1400000US06073017020,06073017020,"Census Tract 170.20, San Diego County, California",49.0,3.9,48.3,3.5,51.3,5.9
1400000US06073017021,06073017021,"Census Tract 170.21, San Diego County, California",47.2,2.3,45.3,5.2,49.8,2.5
1400000US06073017022,06073017022,"Census Tract 170.22, San Diego County, California",39.9,2.0,38.6,3.2,41.0,5.6
1400000US06073017029,06073017029,"Census Tract 170.29, San Diego County, California",43.7,2.2,44.1,3.6,43.6,2.2
1400000US06073017030,06073017030,"Census Tract 170.30, San Diego County, California",34.7,1.5,33.7,1.8,35.7,1.4
1400000US06073017031,06073017031,"Census Tract 170.31, San Diego County, California",38.2,3.7,36.8,4.4,39.8,5.1
1400000US06073017032,06073017032,"Census Tract 170.32, San Diego County, California",32.9,1.3,32.1,2.4,34.3,3.5
1400000US06073017033,06073017033,"Census Tract 170.33, San Diego County, California",38.2,2.0,37.7,3.7,38.6,2.4
1400000US06073017034,06073017034,"Census Tract 170.34, San Diego County, California",34.4,3.3,35.1,4.3,33.4,3.9
1400000US06073017035,06073017035,"Census Tract 170.35, San Diego County, California",37.8,4.4,36.0,5.2,38.8,5.2
1400000US06073017036,06073017036,"Census Tract 170.36, San Diego County, California",35.4,1.8,34.1,9.4,36.5,3.6
1400000US06073017037,06073017037,"Census Tract 170.37, San Diego County, California",35.3,4.1,34.3,4.1,36.7,5.8
1400000US06073017039,06073017039,"Census Tract 170.39, San Diego County, California",34.0,1.7,33.7,2.6,34.3,2.5
1400000US06073017040,06073017040,"Census Tract 170.40, San Diego County, California",38.8,3.2,38.5,3.5,38.9,3.8
1400000US06073017041,06073017041,"Census Tract 170.41, San Diego County, California",37.8,1.8,37.7,2.0,38.0,3.1
1400000US06073017042,06073017042,"Census Tract 170.42, San Diego County, California",33.5,2.4,31.6,3.0,35.8,3.4
1400000US06073017043,06073017043,"Census Tract 170.43, San Diego County, California",34.9,1.8,34.6,2.1,35.5,5.1
1400000US06073017044,06073017044,"Census Tract 170.44, San Diego County, California",33.2,1.9,34.0,1.1,31.5,1.6
1400000US06073017045,06073017045,"Census Tract 170.45, San Diego County, California",40.0,2.3,37.9,7.0,40.2,2.8
1400000US06073017046,06073017046,"Census Tract 170.46, San Diego County, California",43.2,3.5,44.9,3.4,41.1,3.3
1400000US06073017047,06073017047,"Census Tract 170.47, San Diego County, California",40.5,2.4,43.5,4.5,39.3,2.8
1400000US06073017048,06073017048,"Census Tract 170.48, San Diego County, California",38.9,2.8,38.5,3.9,39.4,4.0
1400000US06073017049,06073017049,"Census Tract 170.49, San Diego County, California",34.5,4.7,32.9,5.9,36.3,6.6
1400000US06073017050,06073017050,"Census Tract 170.50, San Diego County, California",39.1,3.8,35.5,6.7,41.5,4.9
1400000US06073017051,06073017051,"Census Tract 170.51, San Diego County, California",50.8,4.0,48.3,3.7,51.8,3.7
1400000US06073017052,06073017052,"Census Tract 170.52, San Diego County, California",43.8,1.8,40.9,7.5,46.8,4.9
1400000US06073017053,06073017053,"Census Tract 170.53, San Diego County, California",47.3,1.8,50.4,2.3,45.1,4.3
1400000US06073017054,06073017054,"Census Tract 170.54, San Diego County, California",40.6,2.2,38.4,2.2,45.4,3.2
1400000US06073017055,06073017055,"Census Tract 170.55, San Diego County, California",36.4,1.8,34.8,2.7,37.2,3.1
1400000US06073017056,06073017056,"Census Tract 170.56, San Diego County, California",33.1,3.5,33.8,4.5,32.0,4.4
1400000US06073017104,06073017104,"Census Tract 171.04, San Diego County, California",44.9,3.1,45.5,2.8,43.5,3.8
1400000US06073017106,06073017106,"Census Tract 171.06, San Diego County, California",49.4,2.8,48.4,2.1,50.6,4.6
1400000US06073017107,06073017107,"Census Tract 171.07, San Diego County, California",42.4,2.2,39.7,3.2,44.0,2.9
1400000US06073017108,06073017108,"Census Tract 171.08, San Diego County, California",42.2,2.2,44.4,2.1,39.7,3.5
1400000US06073017109,06073017109,"Census Tract 171.09, San Diego County, California",36.1,3.9,37.1,6.4,35.2,5.1
1400000US06073017110,06073017110,"Census Tract 171.10, San Diego County, California",34.6,1.5,32.4,2.7,36.3,2.4
1400000US06073017200,06073017200,"Census Tract 172, San Diego County, California",50.4,3.3,50.2,4.6,50.7,5.3
1400000US06073017303,06073017303,"Census Tract 173.03, San Diego County, California",41.8,4.8,38.9,5.7,43.4,3.1
1400000US06073017304,06073017304,"Census Tract 173.04, San Diego County, California",40.2,5.0,37.6,5.6,41.8,5.5
1400000US06073017305,06073017305,"Census Tract 173.05, San Diego County, California",52.5,3.1,51.3,6.4,53.9,3.2
1400000US06073017306,06073017306,"Census Tract 173.06, San Diego County, California",53.4,2.5,55.2,3.0,50.6,2.1
1400000US06073017401,06073017401,"Census Tract 174.01, San Diego County, California",40.4,3.9,42.1,4.2,36.9,6.5
1400000US06073017403,06073017403,"Census Tract 174.03, San Diego County, California",45.7,2.8,43.8,2.0,49.3,4.4
1400000US06073017404,06073017404,"Census Tract 174.04, San Diego County, California",38.6,2.8,36.1,3.0,43.2,6.7
1400000US06073017501,06073017501,"Census Tract 175.01, San Diego County, California",37.8,4.0,36.1,4.7,40.3,4.9
1400000US06073017502,06073017502,"Census Tract 175.02, San Diego County, California",34.5,4.2,32.7,5.0,35.6,6.3
1400000US06073017601,06073017601,"Census Tract 176.01, San Diego County, California",48.1,2.2,44.7,3.3,50.6,2.9
1400000US06073017603,06073017603,"Census Tract 176.03, San Diego County, California",42.4,3.7,47.8,6.4,39.6,2.4
1400000US06073017604,06073017604,"Census Tract 176.04, San Diego County, California",40.2,2.7,38.2,3.5,42.3,3.5
1400000US06073017701,06073017701,"Census Tract 177.01, San Diego County, California",38.0,4.6,36.6,5.1,40.6,5.0
1400000US06073017702,06073017702,"Census Tract 177.02, San Diego County, California",36.3,3.0,35.3,3.1,37.5,6.9
1400000US06073017801,06073017801,"Census Tract 178.01, San Diego County, California",39.9,2.7,38.3,2.1,40.8,10.8
1400000US06073017808,06073017808,"Census Tract 178.08, San Diego County, California",46.5,3.5,45.5,4.9,47.9,3.4
1400000US06073017809,06073017809,"Census Tract 178.09, San Diego County, California",43.5,1.2,41.8,3.5,44.3,2.5
1400000US06073017810,06073017810,"Census Tract 178.10, San Diego County, California",42.9,3.0,41.8,4.5,44.4,3.6
1400000US06073017811,06073017811,"Census Tract 178.11, San Diego County, California",40.6,1.8,39.2,1.8,42.1,2.6
1400000US06073017813,06073017813,"Census Tract 178.13, San Diego County, California",46.7,2.3,46.4,2.9,47.3,3.8
1400000US06073017900,06073017900,"Census Tract 179, San Diego County, California",37.3,3.4,35.8,3.6,38.6,5.1
1400000US06073018000,06073018000,"Census Tract 180, San Diego County, California",34.4,2.2,34.2,2.0,34.8,7.2
1400000US06073018100,06073018100,"Census Tract 181, San Diego County, California",39.8,4.0,40.6,6.5,39.3,4.7
1400000US06073018200,06073018200,"Census Tract 182, San Diego County, California",28.2,2.9,27.6,4.5,28.8,4.2
1400000US06073018300,06073018300,"Census Tract 183, San Diego County, California",36.2,3.1,34.9,5.0,36.8,4.4
1400000US06073018400,06073018400,"Census Tract 184, San Diego County, California",32.8,4.9,30.2,2.9,35.6,2.9
1400000US06073018504,06073018504,"Census Tract 185.04, San Diego County, California",40.4,2.8,38.3,3.6,41.6,2.3
1400000US06073018507,06073018507,"Census Tract 185.07, San Diego County, California",35.4,2.4,33.6,2.8,37.8,2.4
1400000US06073018509,06073018509,"Census Tract 185.09, San Diego County, California",25.6,1.7,25.8,2.4,24.9,3.6
1400000US06073018510,06073018510,"Census Tract 185.10, San Diego County, California",37.0,5.4,33.9,8.4,37.1,5.3
