GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median value (dollars),Margin of Error; Median value (dollars)
1400000US06073000100,06073000100,"Census Tract 1, San Diego County, California",998400,57253
1400000US06073000201,06073000201,"Census Tract 2.01, San Diego County, California",768400,123491
1400000US06073000202,06073000202,"Census Tract 2.02, San Diego County, California",693200,92919
1400000US06073000300,06073000300,"Census Tract 3, San Diego County, California",574900,75701
1400000US06073000400,06073000400,"Census Tract 4, San Diego County, California",520400,112271
1400000US06073000500,06073000500,"Census Tract 5, San Diego County, California",685800,92569
1400000US06073000600,06073000600,"Census Tract 6, San Diego County, California",426600,50386
1400000US06073000700,06073000700,"Census Tract 7, San Diego County, California",555700,86796
1400000US06073000800,06073000800,"Census Tract 8, San Diego County, California",444200,46393
1400000US06073000900,06073000900,"Census Tract 9, San Diego County, California",347400,31269
1400000US06073001000,06073001000,"Census Tract 10, San Diego County, California",376000,47471
1400000US06073001100,06073001100,"Census Tract 11, San Diego County, California",340100,32606
1400000US06073001200,06073001200,"Census Tract 12, San Diego County, California",346000,34240
1400000US06073001300,06073001300,"Census Tract 13, San Diego County, California",254000,87405
1400000US06073001400,06073001400,"Census Tract 14, San Diego County, California",597800,45578
1400000US06073001500,06073001500,"Census Tract 15, San Diego County, California",487900,39528
1400000US06073001600,06073001600,"Census Tract 16, San Diego County, California",312000,199715
1400000US06073001700,06073001700,"Census Tract 17, San Diego County, California",308100,123970
1400000US06073001800,06073001800,"Census Tract 18, San Diego County, California",360500,24223
1400000US06073001900,06073001900,"Census Tract 19, San Diego County, California",564100,39947
1400000US06073002001,06073002001,"Census Tract 20.01, San Diego County, California",818400,30535
1400000US06073002002,06073002002,"Census Tract 20.02, San Diego County, California",604900,45090
1400000US06073002100,06073002100,"Census Tract 21, San Diego County, California",427300,48227
1400000US06073002201,06073002201,"Census Tract 22.01, San Diego County, California",336100,216656
1400000US06073002202,06073002202,"Census Tract 22.02, San Diego County, California",182100,58379
1400000US06073002301,06073002301,"Census Tract 23.01, San Diego County, California",425500,73226
1400000US06073002302,06073002302,"Census Tract 23.02, San Diego County, California",297300,86140
1400000US06073002401,06073002401,"Census Tract 24.01, San Diego County, California",374400,105418
1400000US06073002402,06073002402,"Census Tract 24.02, San Diego County, California",374100,170991
1400000US06073002501,06073002501,"Census Tract 25.01, San Diego County, California",364500,33185
1400000US06073002502,06073002502,"Census Tract 25.02, San Diego County, California",373700,19508
1400000US06073002601,06073002601,"Census Tract 26.01, San Diego County, California",324200,38295
1400000US06073002602,06073002602,"Census Tract 26.02, San Diego County, California",400700,296467
1400000US06073002702,06073002702,"Census Tract 27.02, San Diego County, California",390400,36356
1400000US06073002703,06073002703,"Census Tract 27.03, San Diego County, California",333900,25791
1400000US06073002705,06073002705,"Census Tract 27.05, San Diego County, California",365200,30194
1400000US06073002707,06073002707,"Census Tract 27.07, San Diego County, California",407400,318582
1400000US06073002708,06073002708,"Census Tract 27.08, San Diego County, California",230900,115669
1400000US06073002709,06073002709,"Census Tract 27.09, San Diego County, California",369300,26372
1400000US06073002710,06073002710,"Census Tract 27.10, San Diego County, California",339200,45052
1400000US06073002711,06073002711,"Census Tract 27.11, San Diego County, California",319400,63014
1400000US06073002712,06073002712,"Census Tract 27.12, San Diego County, California",285600,37914
1400000US06073002801,06073002801,"Census Tract 28.01, San Diego County, California",621200,43433
1400000US06073002803,06073002803,"Census Tract 28.03, San Diego County, California",413200,58202
1400000US06073002804,06073002804,"Census Tract 28.04, San Diego County, California",499200,40183
1400000US06073002902,06073002902,"Census Tract 29.02, San Diego County, California",442100,25914
1400000US06073002903,06073002903,"Census Tract 29.03, San Diego County, California",388700,32047
1400000US06073002904,06073002904,"Census Tract 29.04, San Diego County, California",452400,45076
