GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US06073001200,06073001200,"Census Tract 12, San Diego County, California",5545,527,3558,480,680,196,85,61,244,104,24,40,413,343,541,288,20,34,521,287
1400000US06073001300,06073001300,"Census Tract 13, San Diego County, California",6845,494,4082,451,912,349,535,406,428,201,65,178,398,236,425,164,68,91,357,135
1400000US06073001400,06073001400,"Census Tract 14, San Diego County, California",2798,270,2198,263,121,74,12,18,128,81,9,18,119,90,211,103,40,44,171,81
1400000US06073001500,06073001500,"Census Tract 15, San Diego County, California",3999,347,3335,404,273,133,13,22,155,92,0,13,98,75,125,90,0,13,125,90
1400000US06073001600,06073001600,"Census Tract 16, San Diego County, California",5756,616,3545,688,886,257,210,244,440,201,0,18,259,215,416,291,48,56,368,284
1400000US06073001700,06073001700,"Census Tract 17, San Diego County, California",4129,407,3013,418,318,177,0,13,259,173,0,13,123,85,416,343,33,39,383,346
1400000US06073001800,06073001800,"Census Tract 18, San Diego County, California",6246,802,3781,607,1433,698,51,50,197,102,0,18,161,132,623,368,0,18,623,368
1400000US06073001900,06073001900,"Census Tract 19, San Diego County, California",2886,219,2476,187,56,49,9,14,48,58,37,58,105,89,155,120,9,13,146,119
1400000US06073002001,06073002001,"Census Tract 20.01, San Diego County, California",3177,203,2887,229,98,74,0,13,71,55,13,20,24,24,84,60,10,17,74,59
1400000US06073002002,06073002002,"Census Tract 20.02, San Diego County, California",2551,179,2202,204,123,97,0,13,144,97,0,13,38,37,44,45,6,12,38,43
1400000US06073002100,06073002100,"Census Tract 21, San Diego County, California",4448,430,2870,460,458,225,39,45,258,110,0,13,395,164,428,297,74,80,354,254
1400000US06073002201,06073002201,"Census Tract 22.01, San Diego County, California",3989,498,2541,598,602,225,0,13,366,139,0,13,259,201,221,160,65,49,156,153
1400000US06073002202,06073002202,"Census Tract 22.02, San Diego County, California",4651,454,2783,439,217,127,16,25,1178,274,0,13,386,209,71,70,8,12,63,68
1400000US06073002301,06073002301,"Census Tract 23.01, San Diego County, California",2931,296,1450,274,607,211,0,13,528,179,0,13,296,234,50,53,0,13,50,53
1400000US06073002302,06073002302,"Census Tract 23.02, San Diego County, California",6558,767,3285,788,1088,522,0,18,1428,314,0,18,601,381,156,169,0,18,156,169
1400000US06073002401,06073002401,"Census Tract 24.01, San Diego County, California",4513,471,3101,497,416,215,99,98,204,140,0,13,361,283,332,223,49,48,283,209
1400000US06073002402,06073002402,"Census Tract 24.02, San Diego County, California",4774,562,3349,491,366,146,38,52,574,242,0,13,403,283,44,51,0,13,44,51
1400000US06073002501,06073002501,"Census Tract 25.01, San Diego County, California",5514,481,2998,509,679,271,7,12,737,171,0,18,917,497,176,143,60,73,116,121
1400000US06073002502,06073002502,"Census Tract 25.02, San Diego County, California",5661,394,3391,474,391,169,62,58,790,220,24,34,720,409,283,172,0,18,283,172
1400000US06073002601,06073002601,"Census Tract 26.01, San Diego County, California",6398,765,3576,563,607,561,57,74,1062,272,0,18,942,400,154,137,0,18,154,137
1400000US06073002602,06073002602,"Census Tract 26.02, San Diego County, California",3944,427,2127,351,666,272,22,36,673,234,0,13,436,279,20,29,0,13,20,29
1400000US06073002702,06073002702,"Census Tract 27.02, San Diego County, California",4736,512,2765,421,1061,449,32,50,612,162,43,60,148,153,75,76,0,13,75,76
1400000US06073002703,06073002703,"Census Tract 27.03, San Diego County, California",7561,691,4013,731,1230,437,0,18,1819,412,0,18,384,387,115,84,58,71,57,47
1400000US06073002705,06073002705,"Census Tract 27.05, San Diego County, California",3999,312,1036,290,745,252,0,13,1554,294,150,239,197,182,317,267,99,106,218,255
1400000US06073002707,06073002707,"Census Tract 27.07, San Diego County, California",5628,573,2421,527,725,259,14,14,1422,242,35,38,902,562,109,119,0,18,109,119
1400000US06073002708,06073002708,"Census Tract 27.08, San Diego County, California",5741,602,2925,584,1242,363,0,18,867,225,27,41,307,186,373,335,52,75,321,327
1400000US06073002709,06073002709,"Census Tract 27.09, San Diego County, California",3236,430,1803,480,458,253,0,13,342,177,0,13,283,201,350,223,144,132,206,185
1400000US06073002710,06073002710,"Census Tract 27.10, San Diego County, California",3943,394,1342,316,896,308,0,13,1219,343,0,13,474,293,12,14,0,13,12,14
1400000US06073002711,06073002711,"Census Tract 27.11, San Diego County, California",3210,356,1024,407,638,207,0,13,812,255,5,9,464,346,267,131,0,13,267,131
1400000US06073002712,06073002712,"Census Tract 27.12, San Diego County, California",4854,432,2001,382,1455,248,12,19,839,200,0,13,453,271,94,70,0,13,94,70
1400000US06073002801,06073002801,"Census Tract 28.01, San Diego County, California",3347,462,2622,390,59,50,0,13,487,202,30,37,30,34,119,86,0,13,119,86
1400000US06073002803,06073002803,"Census Tract 28.03, San Diego County, California",5132,502,3071,404,991,523,40,48,589,154,54,63,170,172,217,109,49,55,168,94
1400000US06073002804,06073002804,"Census Tract 28.04, San Diego County, California",4360,536,3324,410,168,118,0,13,513,186,0,13,190,114,165,98,0,13,165,98
1400000US06073002902,06073002902,"Census Tract 29.02, San Diego County, California",6097,554,4307,603,521,297,115,111,578,214,0,18,233,182,343,202,17,28,326,201
1400000US06073002903,06073002903,"Census Tract 29.03, San Diego County, California",4094,359,2824,444,449,185,34,52,591,166,0,13,97,85,99,72,12,20,87,67
1400000US06073002904,06073002904,"Census Tract 29.04, San Diego County, California",8039,658,6295,566,195,135,16,25,832,230,12,21,242,148,447,185,58,37,389,179
1400000US06073002905,06073002905,"Census Tract 29.05, San Diego County, California",3863,510,2477,359,414,253,71,74,134,112,0,13,209,123,558,317,126,106,432,293
1400000US06073003001,06073003001,"Census Tract 30.01, San Diego County, California",4234,622,953,366,1095,255,11,17,237,189,0,13,1814,842,124,82,19,31,105,77
1400000US06073003003,06073003003,"Census Tract 30.03, San Diego County, California",5364,359,3017,559,1222,399,15,26,191,131,21,31,633,284,265,133,34,48,231,122
1400000US06073003004,06073003004,"Census Tract 30.04, San Diego County, California",5365,484,2190,506,814,300,0,18,112,113,0,18,1945,550,304,146,105,91,199,117
1400000US06073003101,06073003101,"Census Tract 31.01, San Diego County, California",3834,415,1197,347,1740,313,0,13,75,68,84,161,695,342,43,32,14,23,29,23
1400000US06073003103,06073003103,"Census Tract 31.03, San Diego County, California",6734,522,2165,434,2276,285,13,20,963,296,0,18,1090,407,227,125,24,29,203,123
1400000US06073003105,06073003105,"Census Tract 31.05, San Diego County, California",4132,443,1314,454,850,269,0,13,286,173,268,260,1275,402,139,65,47,47,92,76
1400000US06073003107,06073003107,"Census Tract 31.07, San Diego County, California",6199,426,1808,486,940,212,0,18,1967,416,40,44,1186,428,258,141,61,72,197,123
1400000US06073003108,06073003108,"Census Tract 31.08, San Diego County, California",3503,381,2649,345,163,95,0,13,448,220,16,28,125,109,102,81,0,13,102,81
1400000US06073003109,06073003109,"Census Tract 31.09, San Diego County, California",3629,399,524,296,194,167,0,13,2605,315,41,102,102,95,163,142,133,136,30,72
1400000US06073003111,06073003111,"Census Tract 31.11, San Diego County, California",6625,641,2668,700,1062,270,0,18,1364,212,162,183,1108,622,261,211,28,46,233,201
1400000US06073003112,06073003112,"Census Tract 31.12, San Diego County, California",4473,437,1224,330,1158,410,120,162,928,339,524,430,365,262,154,143,35,57,119,134
1400000US06073003113,06073003113,"Census Tract 31.13, San Diego County, California",5258,623,750,275,953,302,0,18,2232,395,579,558,448,396,296,138,0,18,296,138
1400000US06073003114,06073003114,"Census Tract 31.14, San Diego County, California",3763,280,561,296,468,233,0,13,2286,302,5,13,319,234,124,99,7,38,117,88
1400000US06073003115,06073003115,"Census Tract 31.15, San Diego County, California",6481,598,1631,471,1141,243,0,18,2651,411,27,34,791,354,240,117,67,57,173,100
1400000US06073003201,06073003201,"Census Tract 32.01, San Diego County, California",5497,506,2068,347,1001,288,0,18,1600,365,88,106,389,195,351,184,96,94,255,135
1400000US06073003202,06073003202,"Census Tract 32.02, San Diego County, California",5067,464,3255,542,159,148,159,230,588,303,0,18,609,330,297,204,94,97,203,185
1400000US06073003204,06073003204,"Census Tract 32.04, San Diego County, California",3382,413,2358,383,66,94,47,59,709,264,17,27,106,73,79,77,5,12,74,76
1400000US06073003207,06073003207,"Census Tract 32.07, San Diego County, California",6331,617,4333,745,676,382,151,228,385,191,0,18,362,224,424,299,14,24,410,296
1400000US06073003208,06073003208,"Census Tract 32.08, San Diego County, California",6404,704,2253,685,1057,475,0,18,2117,648,33,55,634,357,310,193,28,48,282,185
1400000US06073003209,06073003209,"Census Tract 32.09, San Diego County, California",5407,558,1741,472,846,469,0,18,2262,450,0,18,308,184,250,127,22,26,228,118
1400000US06073003211,06073003211,"Census Tract 32.11, San Diego County, California",3156,210,1781,334,174,83,0,13,727,111,0,13,339,256,135,65,24,29,111,59
1400000US06073003212,06073003212,"Census Tract 32.12, San Diego County, California",4234,453,1936,438,510,191,29,46,813,366,386,342,267,156,293,220,16,27,277,217
1400000US06073003213,06073003213,"Census Tract 32.13, San Diego County, California",3993,463,744,415,521,236,0,13,2215,295,0,13,276,188,237,145,131,104,106,94
1400000US06073003214,06073003214,"Census Tract 32.14, San Diego County, California",5306,501,2163,470,1121,336,25,37,1374,383,293,253,162,133,168,114,0,18,168,114
1400000US06073003301,06073003301,"Census Tract 33.01, San Diego County, California",3179,402,1077,428,1142,238,20,31,180,132,0,13,726,283,34,28,0,13,34,28
1400000US06073003303,06073003303,"Census Tract 33.03, San Diego County, California",4330,464,2118,369,459,206,26,45,165,149,0,13,1395,444,167,160,139,157,28,32
1400000US06073003304,06073003304,"Census Tract 33.04, San Diego County, California",3587,607,2465,605,531,308,0,13,333,215,58,66,200,245,0,13,0,13,0,13
1400000US06073003305,06073003305,"Census Tract 33.05, San Diego County, California",5567,576,2038,540,1963,439,0,18,414,245,0,18,1128,444,24,29,0,18,24,29
1400000US06073003401,06073003401,"Census Tract 34.01, San Diego County, California",6302,491,3070,592,1857,390,16,25,764,288,2,6,380,318,213,131,10,16,203,129
1400000US06073003403,06073003403,"Census Tract 34.03, San Diego County, California",4151,342,2588,579,514,203,116,157,357,108,0,13,434,270,142,135,0,13,142,135
1400000US06073003404,06073003404,"Census Tract 34.04, San Diego County, California",4677,545,2664,593,584,291,46,43,591,264,0,13,690,281,102,87,28,29,74,82
1400000US06073003501,06073003501,"Census Tract 35.01, San Diego County, California",4046,539,2309,610,564,187,23,27,0,13,0,13,1082,376,68,51,40,43,28,30
1400000US06073003502,06073003502,"Census Tract 35.02, San Diego County, California",4821,483,2034,477,847,291,0,13,92,98,0,13,1697,542,151,142,42,67,109,127
1400000US06073003601,06073003601,"Census Tract 36.01, San Diego County, California",3193,459,1714,585,123,176,14,21,28,45,0,13,1293,426,21,32,0,13,21,32
1400000US06073003602,06073003602,"Census Tract 36.02, San Diego County, California",3375,401,1514,416,268,161,162,212,92,91,0,13,1159,415,180,122,87,95,93,126
1400000US06073003603,06073003603,"Census Tract 36.03, San Diego County, California",4054,533,1685,464,317,136,34,47,135,152,0,13,1857,645,26,41,26,41,0,13
1400000US06073003800,06073003800,"Census Tract 38, San Diego County, California",7117,1449,4717,999,1149,433,49,51,446,181,26,30,258,108,472,181,22,29,450,179
1400000US06073003901,06073003901,"Census Tract 39.01, San Diego County, California",4708,597,2010,516,438,248,0,13,27,42,0,13,2201,682,32,39,24,37,8,12
1400000US06073003902,06073003902,"Census Tract 39.02, San Diego County, California",4682,521,2175,524,421,152,0,13,16,40,0,13,1824,653,246,228,66,98,180,215
1400000US06073004000,06073004000,"Census Tract 40, San Diego County, California",4721,553,3517,488,456,189,0,13,85,85,0,13,580,361,83,70,16,20,67,68
1400000US06073004100,06073004100,"Census Tract 41, San Diego County, California",6809,571,5115,584,550,138,239,247,142,84,0,18,538,222,225,127,6,10,219,126
1400000US06073004200,06073004200,"Census Tract 42, San Diego County, California",5842,474,4783,485,113,81,41,43,312,182,0,18,289,232,304,162,135,138,169,103
1400000US06073004300,06073004300,"Census Tract 43, San Diego County, California",3643,320,3051,319,100,112,0,13,81,51,0,13,170,133,241,124,86,92,155,81
1400000US06073004400,06073004400,"Census Tract 44, San Diego County, California",4042,336,3166,413,244,170,8,19,22,28,40,63,289,170,273,167,25,27,248,167
1400000US06073004501,06073004501,"Census Tract 45.01, San Diego County, California",2743,354,2330,366,75,79,0,13,193,119,0,13,97,48,48,44,0,13,48,44
1400000US06073004600,06073004600,"Census Tract 46, San Diego County, California",1988,213,1644,216,80,55,12,20,44,35,0,13,129,145,79,58,0,13,79,58
1400000US06073004700,06073004700,"Census Tract 47, San Diego County, California",1925,260,1468,290,128,67,4,6,124,126,0,13,113,70,88,71,0,13,88,71
1400000US06073004800,06073004800,"Census Tract 48, San Diego County, California",3676,482,2819,543,229,158,17,26,2,5,0,13,470,259,139,102,94,68,45,63
1400000US06073004900,06073004900,"Census Tract 49, San Diego County, California",5059,547,2484,597,481,243,26,30,8,12,0,18,1945,628,115,114,108,113,7,12
1400000US06073005000,06073005000,"Census Tract 50, San Diego County, California",1974,373,1032,279,131,179,110,136,0,13,0,13,650,406,51,81,44,79,7,13
1400000US06073005100,06073005100,"Census Tract 51, San Diego County, California",6621,1054,4203,842,1251,378,78,72,302,107,0,18,530,385,257,126,27,32,230,123
1400000US06073005200,06073005200,"Census Tract 52, San Diego County, California",4385,520,3429,541,371,219,0,13,393,173,0,13,50,38,142,77,29,34,113,64
1400000US06073005300,06073005300,"Census Tract 53, San Diego County, California",6203,487,4244,405,720,238,79,53,525,162,0,18,340,125,295,119,8,15,287,120
1400000US06073005400,06073005400,"Census Tract 54, San Diego County, California",7596,578,5741,527,420,202,0,18,894,264,0,18,170,148,371,230,154,183,217,122
1400000US06073005500,06073005500,"Census Tract 55, San Diego County, California",62,31,35,34,0,13,0,13,10,21,10,22,0,13,7,16,0,13,7,16
1400000US06073005600,06073005600,"Census Tract 56, San Diego County, California",3486,457,2720,413,230,124,59,83,316,119,46,75,80,52,35,35,0,13,35,35
1400000US06073005700,06073005700,"Census Tract 57, San Diego County, California",1784,342,1255,238,236,150,0,13,160,123,0,13,44,49,89,65,7,10,82,64
1400000US06073005800,06073005800,"Census Tract 58, San Diego County, California",2561,334,2230,320,48,48,0,13,138,98,0,13,81,96,64,56,0,13,64,56
1400000US06073005900,06073005900,"Census Tract 59, San Diego County, California",2616,264,2218,251,134,95,0,13,145,73,0,13,20,21,99,49,20,22,79,43
1400000US06073006000,06073006000,"Census Tract 60, San Diego County, California",3482,425,3041,345,52,51,0,13,118,81,0,13,152,193,119,102,0,13,119,102
1400000US06073006100,06073006100,"Census Tract 61, San Diego County, California",2343,240,2016,218,33,42,0,13,61,59,0,13,56,56,177,140,113,136,64,59
1400000US06073006200,06073006200,"Census Tract 62, San Diego County, California",32,25,32,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US06073006300,06073006300,"Census Tract 63, San Diego County, California",3326,477,2559,421,256,94,79,61,139,68,41,42,81,85,171,96,30,53,141,80
1400000US06073006500,06073006500,"Census Tract 65, San Diego County, California",2550,310,1956,295,205,123,6,14,112,77,30,46,136,125,105,71,11,17,94,65
1400000US06073006600,06073006600,"Census Tract 66, San Diego County, California",1944,134,1105,222,307,134,69,77,141,97,40,34,37,35,245,113,11,18,234,110
1400000US06073006801,06073006801,"Census Tract 68.01, San Diego County, California",2481,264,2048,295,139,135,10,16,186,100,0,13,0,13,98,53,0,13,98,53
1400000US06073006802,06073006802,"Census Tract 68.02, San Diego County, California",5456,628,4616,602,111,70,62,73,264,247,22,34,114,99,267,146,37,49,230,141
1400000US06073006900,06073006900,"Census Tract 69, San Diego County, California",5557,581,4956,407,190,217,18,29,116,90,83,99,0,18,194,156,0,18,194,156
1400000US06073007002,06073007002,"Census Tract 70.02, San Diego County, California",3113,140,2933,154,0,13,0,13,70,44,15,18,38,55,57,45,13,21,44,40
1400000US06073007100,06073007100,"Census Tract 71, San Diego County, California",4750,412,4358,418,60,54,35,56,114,118,0,13,15,24,168,127,7,17,161,124
1400000US06073007200,06073007200,"Census Tract 72, San Diego County, California",5873,471,5123,442,123,68,0,18,302,98,0,18,139,110,186,86,8,14,178,86
1400000US06073007301,06073007301,"Census Tract 73.01, San Diego County, California",4588,372,4274,364,98,113,28,50,50,45,0,13,53,64,85,62,38,45,47,43
1400000US06073007302,06073007302,"Census Tract 73.02, San Diego County, California",2013,139,1970,135,0,13,0,13,33,22,0,13,9,13,1,3,0,13,1,3
1400000US06073007400,06073007400,"Census Tract 74, San Diego County, California",6419,422,5857,474,109,88,0,18,102,71,20,34,89,58,242,132,91,73,151,114
1400000US06073007501,06073007501,"Census Tract 75.01, San Diego County, California",4086,531,3682,455,113,118,14,24,66,68,0,13,32,37,179,179,26,27,153,175
1400000US06073007502,06073007502,"Census Tract 75.02, San Diego County, California",2748,294,2274,319,235,230,0,13,32,30,19,30,78,57,110,80,13,21,97,77
1400000US06073007600,06073007600,"Census Tract 76, San Diego County, California",4522,634,4245,633,0,13,59,74,158,95,38,61,13,22,9,21,0,13,9,21
1400000US06073007701,06073007701,"Census Tract 77.01, San Diego County, California",4053,381,3771,370,39,59,10,16,183,133,0,13,27,44,23,26,0,13,23,26
1400000US06073007702,06073007702,"Census Tract 77.02, San Diego County, California",3627,328,3303,354,81,81,44,61,132,122,0,13,0,13,67,56,0,13,67,56
1400000US06073007800,06073007800,"Census Tract 78, San Diego County, California",5586,485,4896,511,65,66,0,18,316,233,0,18,155,102,154,101,12,19,142,103
1400000US06073007903,06073007903,"Census Tract 79.03, San Diego County, California",4711,551,4301,555,55,74,35,56,173,117,0,13,43,41,104,125,12,19,92,122
1400000US06073007905,06073007905,"Census Tract 79.05, San Diego County, California",2450,430,2326,439,35,55,47,41,13,21,0,13,16,25,13,20,0,13,13,20
1400000US06073007907,06073007907,"Census Tract 79.07, San Diego County, California",2780,302,2565,325,17,25,0,13,83,55,0,13,85,84,30,28,0,13,30,28
1400000US06073007908,06073007908,"Census Tract 79.08, San Diego County, California",2672,319,2487,296,0,13,0,13,47,52,19,30,57,92,62,87,0,13,62,87
1400000US06073007910,06073007910,"Census Tract 79.10, San Diego County, California",2976,272,2792,277,36,39,0,13,29,35,0,13,18,19,101,61,0,13,101,61
1400000US06073008002,06073008002,"Census Tract 80.02, San Diego County, California",2478,231,2294,231,13,19,0,13,98,108,0,13,15,18,58,46,22,30,36,33
1400000US06073008003,06073008003,"Census Tract 80.03, San Diego County, California",3020,294,2692,271,159,122,0,13,81,69,24,36,0,13,64,75,0,13,64,75
1400000US06073008006,06073008006,"Census Tract 80.06, San Diego County, California",3622,322,3306,312,40,46,19,32,65,64,0,13,179,121,13,19,13,19,0,13
1400000US06073008101,06073008101,"Census Tract 81.01, San Diego County, California",3924,369,3494,331,11,17,9,16,175,103,0,13,152,148,83,79,0,13,83,79
1400000US06073008102,06073008102,"Census Tract 81.02, San Diego County, California",3102,286,2764,282,27,36,0,13,137,112,11,17,75,52,88,90,0,13,88,90
1400000US06073008200,06073008200,"Census Tract 82, San Diego County, California",2666,403,2468,374,22,20,0,13,145,115,0,13,19,23,12,21,0,13,12,21
1400000US06073008301,06073008301,"Census Tract 83.01, San Diego County, California",2703,212,2574,236,2,4,0,13,97,90,0,13,8,14,22,33,11,19,11,26
1400000US06073008303,06073008303,"Census Tract 83.03, San Diego County, California",3319,319,3113,349,35,53,0,13,144,106,0,13,27,29,0,13,0,13,0,13
1400000US06073008305,06073008305,"Census Tract 83.05, San Diego County, California",6276,896,2580,260,152,80,17,30,2698,750,5,8,404,158,420,119,64,38,356,110
1400000US06073008306,06073008306,"Census Tract 83.06, San Diego County, California",3591,246,3056,288,57,69,0,13,173,98,0,13,15,23,290,213,0,13,290,213
1400000US06073008307,06073008307,"Census Tract 83.07, San Diego County, California",3724,217,2811,217,15,24,0,13,598,192,40,67,34,36,226,108,105,82,121,91
1400000US06073008310,06073008310,"Census Tract 83.10, San Diego County, California",5458,384,4849,456,2,6,0,18,368,141,0,18,23,36,216,197,0,18,216,197
1400000US06073008311,06073008311,"Census Tract 83.11, San Diego County, California",2864,262,2629,266,6,14,17,25,98,61,0,13,1,2,113,91,0,13,113,91
1400000US06073008312,06073008312,"Census Tract 83.12, San Diego County, California",3578,344,3017,368,37,37,0,13,283,159,0,13,18,20,223,164,18,30,205,149
1400000US06073008313,06073008313,"Census Tract 83.13, San Diego County, California",2208,180,1854,212,0,13,0,13,227,129,0,13,15,17,112,86,0,13,112,86
1400000US06073008324,06073008324,"Census Tract 83.24, San Diego County, California",6855,438,5799,376,231,256,0,18,669,229,0,18,25,42,131,74,41,38,90,65
1400000US06073008327,06073008327,"Census Tract 83.27, San Diego County, California",5751,540,4808,445,0,18,0,18,764,392,0,18,60,68,119,109,40,72,79,76
1400000US06073008328,06073008328,"Census Tract 83.28, San Diego County, California",4879,268,3662,345,23,26,11,17,1079,225,0,13,12,19,92,75,0,13,92,75
1400000US06073008329,06073008329,"Census Tract 83.29, San Diego County, California",6178,542,4157,508,25,41,0,18,959,230,0,18,488,392,549,416,0,18,549,416
1400000US06073008330,06073008330,"Census Tract 83.30, San Diego County, California",5407,356,3227,373,83,95,0,18,1880,367,0,18,146,143,71,67,0,18,71,67
1400000US06073008331,06073008331,"Census Tract 83.31, San Diego County, California",2651,140,1926,141,51,51,12,20,558,154,0,13,0,13,104,70,18,30,86,63
1400000US06073008333,06073008333,"Census Tract 83.33, San Diego County, California",13195,776,8422,1010,38,45,33,53,4281,676,0,20,0,20,421,204,40,51,381,209
1400000US06073008335,06073008335,"Census Tract 83.35, San Diego County, California",11001,454,6181,507,135,118,59,92,3913,455,68,103,95,104,550,209,186,145,364,166
1400000US06073008336,06073008336,"Census Tract 83.36, San Diego County, California",2333,99,1723,121,18,16,16,28,472,112,0,13,3,5,101,89,0,13,101,89
1400000US06073008337,06073008337,"Census Tract 83.37, San Diego County, California",4626,422,2750,296,130,162,0,13,1066,218,20,32,181,174,479,405,69,55,410,401
1400000US06073008339,06073008339,"Census Tract 83.39, San Diego County, California",1956,266,960,282,5,7,7,12,742,262,0,13,238,153,4,6,0,13,4,6
1400000US06073008340,06073008340,"Census Tract 83.40, San Diego County, California",9761,857,5814,670,165,119,0,18,3009,694,0,18,360,218,413,203,0,18,413,203
1400000US06073008341,06073008341,"Census Tract 83.41, San Diego County, California",7538,649,3574,487,35,39,0,18,3399,614,85,105,214,142,231,166,99,139,132,95
1400000US06073008343,06073008343,"Census Tract 83.43, San Diego County, California",4918,340,2517,291,43,51,0,13,1864,346,0,13,261,146,233,139,29,46,204,115
1400000US06073008344,06073008344,"Census Tract 83.44, San Diego County, California",3681,292,3054,294,86,77,0,13,395,80,0,13,28,32,118,74,7,12,111,75
1400000US06073008345,06073008345,"Census Tract 83.45, San Diego County, California",3574,249,2962,232,45,32,8,13,441,114,0,13,33,32,85,64,12,21,73,59
1400000US06073008346,06073008346,"Census Tract 83.46, San Diego County, California",5513,393,2510,323,99,69,8,13,2305,417,0,18,148,90,443,218,64,85,379,200
1400000US06073008347,06073008347,"Census Tract 83.47, San Diego County, California",6490,359,2619,288,55,69,57,57,3288,370,26,41,165,143,280,130,61,60,219,123
1400000US06073008348,06073008348,"Census Tract 83.48, San Diego County, California",5284,417,2160,304,50,64,9,14,2746,410,17,26,116,129,186,117,43,68,143,97
1400000US06073008349,06073008349,"Census Tract 83.49, San Diego County, California",3546,263,1213,265,47,39,10,17,2104,339,0,13,20,28,152,127,0,13,152,127
1400000US06073008350,06073008350,"Census Tract 83.50, San Diego County, California",6788,545,1661,303,98,79,10,21,4221,481,225,240,304,216,269,135,68,68,201,125
1400000US06073008351,06073008351,"Census Tract 83.51, San Diego County, California",4622,262,1642,306,164,140,0,13,2112,253,192,148,186,129,326,147,70,76,256,134
1400000US06073008352,06073008352,"Census Tract 83.52, San Diego County, California",3832,448,1562,435,248,181,0,13,1671,358,55,76,54,61,242,136,43,65,199,125
1400000US06073008353,06073008353,"Census Tract 83.53, San Diego County, California",5354,349,2715,263,47,50,0,18,2029,251,55,61,235,162,273,158,28,49,245,152
1400000US06073008354,06073008354,"Census Tract 83.54, San Diego County, California",6127,486,2425,474,415,292,0,18,2660,447,0,18,267,260,360,157,100,94,260,184
1400000US06073008355,06073008355,"Census Tract 83.55, San Diego County, California",3712,306,1644,341,123,105,0,13,1376,323,0,13,254,191,315,141,94,87,221,119
1400000US06073008356,06073008356,"Census Tract 83.56, San Diego County, California",3774,298,1699,225,113,64,0,13,1630,261,31,37,94,70,207,110,39,37,168,114
